#{"t_start": 1716147771.140312, "env_id": "LunarLander-v2"}
r,l,t
-123.292622,74,0.639448
-482.139585,105,1.436568
-343.682098,76,1.984675
-394.680056,78,2.563653
-164.108403,81,3.140246
-190.864216,100,3.862849
-216.384844,124,4.786052
-325.472656,72,5.30513
-376.949215,97,5.994241
-191.236786,81,6.743131
-108.589893,113,7.619751
-244.919009,71,8.108818
-314.959633,83,8.716923
-274.462622,139,9.741578
-201.377882,97,10.440727
-430.950795,91,11.121325
-422.113329,101,11.850463
-70.776322,70,12.369555
-76.345482,114,13.163173
-259.233462,88,13.787622
-627.253131,100,14.506723
-388.246571,110,15.310386
-156.373652,103,16.032486
-250.297445,102,16.772622
-227.570104,97,17.469239
-248.281497,73,18.017331
-459.043006,109,18.865903
-202.704138,88,19.510421
-222.265248,102,20.288244
-237.496514,116,21.186371
9.764476,105,21.988521
-448.295821,81,22.635102
-198.040694,95,23.367225
-254.155813,94,24.220392
-172.385243,119,25.095804
5.397443,105,25.845943
-265.405283,89,26.49355
-68.83367,120,27.379194
-341.055698,113,28.205854
-174.881519,117,29.090211
-60.044455,119,29.980882
-210.834164,101,30.752793
-263.153398,80,31.360375
-311.692126,125,32.274002
-211.979204,95,33.127187
-101.677361,107,33.906311
-103.469639,130,34.913465
-222.066752,68,35.441066
-156.69745,77,36.014112
-251.011349,131,36.99728
-219.318465,154,38.145459
-95.825729,153,39.309652
-300.842898,122,40.220296
-170.169899,159,41.421459
-122.487099,71,42.005047
-181.264985,97,42.779164
-170.409258,119,43.743219
-429.026183,153,44.994252
-35.309131,92,45.762192
-131.212055,69,46.347804
-82.988647,171,47.707801
-188.605773,109,48.527421
-5.544545,124,49.488621
-77.941566,157,50.664451
-35.390492,207,52.26172
-339.726973,125,53.201136
-247.450934,98,53.99362
-205.243682,125,54.971354
-67.312459,300,57.404221
-232.665146,140,58.612572
-196.153201,93,59.464931
-265.690574,132,60.716543
-68.967238,116,61.971601
-87.494635,111,63.092823
-93.068755,124,64.182476
-151.481251,83,64.963282
-376.437798,110,65.93492
-48.128773,215,67.780672
-339.514566,130,68.801817
-113.702159,91,69.492912
-147.139847,102,70.307046
-280.810962,104,71.139669
13.429893,189,72.709311
-380.120848,167,74.170044
-212.942632,122,75.219944
-4.918013,192,76.905245
-73.064321,88,77.699149
-100.39732,105,78.664838
-202.560049,122,79.840033
-50.235987,133,81.051786
-113.274631,321,83.938866
-366.732068,151,85.391662
30.604583,101,86.32031
-42.239345,316,89.335764
-101.753975,169,91.017526
-108.635382,392,94.833376
-268.844368,160,96.58414
-108.124514,139,97.916337
186.305661,896,108.465019
-155.79448,144,109.876723
-158.596635,367,114.469173
-180.925501,216,117.25843
-92.399888,407,122.932206
-43.905844,289,126.584501
-61.531716,252,130.235971
-308.78487,537,137.737845
-97.45888,159,139.555778
-182.445521,597,147.953562
-140.124165,188,150.869765
-64.893385,278,154.469404
-104.77003,224,157.964268
-86.156429,333,163.215429
-176.168866,499,170.324716
