#{"t_start": 1716147771.1353154, "env_id": "LunarLander-v2"}
r,l,t
-99.431019,70,0.608927
-379.380322,91,1.316542
-305.719665,86,1.926162
-157.129868,60,2.367631
-336.555033,109,3.148243
-243.86967,65,3.646318
-55.21109,131,4.565518
-68.565706,67,5.085577
-277.741045,66,5.549669
-92.864352,86,6.192757
-149.918491,72,6.888638
15.781853,75,7.441226
-182.156015,75,7.984305
-558.431642,116,8.833437
-278.12286,59,9.257511
-92.677332,75,9.812575
-269.281041,84,10.411209
-125.903081,138,11.461891
-284.671704,90,12.086489
-399.319543,119,12.936639
-65.472641,63,13.393702
-297.047035,78,13.943645
-164.576938,86,14.569227
-251.815005,103,15.290384
-340.34453,117,16.141506
-308.391887,100,16.860131
-300.132232,108,17.657269
-312.779125,91,18.344888
-39.382823,108,19.154447
-64.026158,62,19.606928
-309.888105,100,20.383748
-470.607746,85,21.030347
-157.081143,102,21.830499
-374.944862,85,22.507585
25.300423,87,23.178689
-223.84164,105,24.090351
-121.173292,102,24.847772
-194.038196,66,25.323331
-330.232806,107,26.110964
-160.33868,104,26.89111
-137.46747,76,27.436189
-144.151734,75,27.96331
-168.290236,121,28.883185
-314.78441,107,29.659826
-218.307939,102,30.446782
-102.094542,121,31.372372
-179.398284,127,32.311999
-135.635152,108,33.24121
-74.391379,110,34.066329
-358.406879,91,34.750953
-124.772201,65,35.253032
-158.433646,65,35.77311
-190.669326,162,36.965274
-325.530726,101,37.742897
-116.072684,121,38.657543
-332.941258,93,39.361157
-75.00066,103,40.127262
8.380649,91,40.807877
-88.687782,76,41.366457
-268.094368,99,42.179067
-209.581742,115,43.115656
-174.756296,132,44.172262
-72.875755,97,44.958251
-204.789482,159,46.313293
-158.585996,91,47.079682
-191.008932,146,48.19437
-110.180364,154,49.347098
-216.959902,112,50.223874
-338.175871,136,51.246547
-106.276664,70,51.781634
-146.376135,167,53.051104
-81.501558,213,54.73382
-169.099861,132,55.759473
-260.256501,127,56.795632
-203.449868,132,57.94529
-50.75087,86,58.662077
-42.710011,126,59.834715
-233.510826,141,61.274496
-160.044115,89,62.169617
-70.101703,76,62.925257
-175.152793,250,65.216815
-120.632098,102,66.129931
-237.224613,109,67.06307
-132.502826,131,68.132217
-232.581569,250,70.089493
-102.016135,132,71.143665
-77.744841,149,72.368514
92.531429,1000,81.365616
-147.81179,150,82.717571
-27.060513,336,85.84122
-107.337408,212,87.691508
128.675604,1000,97.717313
-81.992425,141,99.040953
-84.345567,122,100.16198
-136.699255,613,108.004952
-148.680411,541,114.342152
-168.65385,414,120.04417
-65.396648,346,124.603626
-205.10786,959,137.859352
-133.163946,115,139.145595
-122.628902,510,146.055743
-164.690178,1000,160.989738
-150.651328,539,168.88405
-109.63221,1000,183.224691
-23.825596,274,187.023374
-178.515,332,191.381671
-150.276924,441,196.868353
-109.297757,286,200.002813
-134.801495,171,201.968629
-47.476868,267,205.056372
-179.026839,396,210.119777
-59.704047,318,213.430007
-234.770634,587,220.739797
-125.904443,113,222.198684
-140.255963,327,226.0373
-224.635664,969,238.216604
-138.90386,172,240.303924
-153.531994,217,242.822967
-208.863646,884,252.778209
-211.29519,605,259.523723
-210.621892,602,265.882446
