#{"t_start": 1716147771.1383133, "env_id": "LunarLander-v2"}
r,l,t
-108.116442,74,0.641447
-503.676302,82,1.259546
-245.655753,75,1.811645
-175.835117,105,2.573656
-280.130321,96,3.260275
-277.676572,77,3.831342
-484.490126,97,4.527011
-482.480079,95,5.246126
-94.630269,81,5.82421
-287.737263,100,6.698614
-271.778637,84,7.351714
-190.791362,127,8.278347
-131.592242,58,8.689916
-427.351722,74,9.249514
-40.49806,75,9.777577
-130.488151,105,10.560234
-388.686092,111,11.363381
-226.45723,80,11.933466
-392.989317,84,12.539581
-180.009818,97,13.254194
-190.88334,71,13.736116
-159.258139,69,14.248693
-9.443336,121,15.110296
-288.4626,80,15.669437
-245.513379,79,16.246535
-143.518079,113,17.060677
-125.511265,114,17.890807
-58.085901,85,18.552921
-196.346291,74,19.109927
-131.737814,122,20.045699
-159.706328,101,20.800306
-255.018462,85,21.443424
-217.045048,91,22.181542
-394.358623,118,23.07918
-219.475236,78,23.752809
-139.553062,112,24.655478
-258.399772,65,25.129807
-283.16014,73,25.645388
-238.620594,91,26.328515
-202.593192,79,26.920112
-415.830186,110,27.696761
-403.443111,105,28.493935
-68.031735,83,29.098209
-37.136173,122,30.033885
-108.317128,61,30.484742
-98.985537,62,30.959814
-278.997088,111,31.777932
-213.296458,72,32.314001
-440.827497,87,33.091181
-252.07545,93,33.782789
-236.217014,82,34.41139
-71.639517,99,35.181003
-237.630112,148,36.306163
51.149581,102,37.078788
-97.633589,117,37.944435
-97.02363,114,38.804569
-104.462014,161,39.989749
-50.889164,102,40.79588
-105.372063,94,41.491977
-186.870652,71,42.078556
-302.856638,115,42.989148
-38.123196,120,43.972241
-295.710548,168,45.358642
-329.758023,122,46.388806
-240.21023,96,47.193213
-162.453358,102,47.957338
-143.562852,105,48.752468
-308.367031,177,50.090833
-169.667054,82,50.728963
-151.364349,122,51.649612
-76.204836,79,52.259719
-7.548197,219,53.954621
16.121197,153,55.166376
-151.292123,105,55.996508
-136.875745,93,56.724119
-8.204842,277,59.179169
-94.27044,130,60.385309
-157.878909,136,61.801579
-284.745109,166,63.430864
-218.697168,104,64.351528
-262.567203,100,65.296331
-217.244815,104,66.21095
-34.097634,144,67.453628
-225.259611,147,68.610274
-118.653607,135,69.670939
-68.0102,66,70.182018
-98.433735,130,71.228689
-46.923933,226,73.118372
-36.647442,77,73.799992
-148.356034,110,74.719317
-77.010924,149,76.093093
-102.131206,159,77.456854
-211.510767,256,79.848031
-118.194196,154,81.275106
-70.79782,108,82.246773
-254.481303,257,84.561947
-91.676506,145,85.960238
-145.888608,104,86.841395
-86.429412,282,89.652798
-52.749995,130,90.900011
-34.222047,455,95.452976
-2.246204,337,98.788974
-62.905144,402,103.069672
-177.376692,474,109.168099
119.573528,920,121.157851
-174.67192,721,130.745035
-92.153633,389,136.086586
-58.51295,1000,150.159684
-104.747507,108,151.508348
-187.928201,131,153.136703
-227.122038,849,166.246032
21.271531,238,169.484644
-58.284865,1000,183.867797
-253.502571,679,192.811411
-227.373537,809,202.267422
-193.462421,584,209.496636
-158.672583,155,211.189138
-35.149306,1000,223.253141
-148.731474,374,227.768064
-156.954479,422,233.355459
-205.67305,470,238.89121
-230.06409,408,243.755546
233.982207,277,246.749241
-126.656455,128,248.206967
-109.106733,658,255.656626
-235.724152,376,259.780197
-59.873051,211,261.776512
-184.78131,300,265.058582
-266.06617,756,274.877128
-202.890904,592,281.757757
124.50873,793,290.426569
-31.273713,469,295.771971
-226.608457,721,304.088117
-173.017012,191,306.103921
-21.980786,149,307.702673
-166.634303,639,314.569318
-189.89645,316,318.005978
-200.621397,370,321.879253
-74.410304,1000,334.988836
-109.800317,103,336.417103
-78.729232,247,339.191491
-149.600714,139,340.768333
-80.059779,373,345.689281
-146.758519,106,346.97583
-179.364796,140,348.646158
-24.867131,191,351.003855
-237.744269,380,355.626426
-81.756382,283,358.972811
-145.441675,145,360.558567
-179.17296,111,361.851603
0.829583,242,364.987562
-189.614109,111,366.472783
-160.689573,300,370.227682
-139.872886,1000,380.366291
-81.629655,239,382.719041
-249.612867,380,387.36431
-62.986624,164,389.580303
-10.379948,197,391.914031
-167.47201,112,393.493784
-88.893053,221,396.488099
-111.991994,139,398.376774
-111.339776,372,403.020787
-132.244189,271,405.728863
-37.518206,321,408.847953
3.681749,177,410.820224
-262.173164,445,416.399059
3.507471,203,418.708964
-283.696523,814,428.205171
-27.063596,279,431.147165
-174.418556,389,435.696607
-120.346745,686,444.763024
-250.387849,697,453.27681
-267.856409,354,458.099532
-134.9287,399,462.869286
-123.209952,232,465.729926
-5.916588,188,468.179424
-256.096545,444,473.499984
-139.25878,404,479.052599
-215.870459,524,485.037736
-184.483641,783,495.962685
-251.075779,559,504.142845
