#{"t_start": 1716147771.154318, "env_id": "LunarLander-v2"}
r,l,t
-225.661967,95,0.816465
-178.787879,106,1.588096
-202.302463,62,2.023021
-322.173134,123,2.923205
-99.079889,84,3.529804
-222.535602,63,4.001356
-535.049991,98,4.695536
-414.418904,108,5.481152
-314.550566,97,6.205761
-37.489379,62,6.829636
-576.398798,108,7.636254
-339.713483,105,8.395857
-214.220173,100,9.128479
-339.60759,171,10.363207
-5.788985,83,10.977791
-114.625,72,11.51789
-357.033354,61,11.951976
-302.206165,101,12.664093
-324.898476,76,13.212682
-328.678895,95,13.895128
-324.169797,94,14.557224
-40.414456,73,15.092294
-454.635891,94,15.743452
-247.637173,75,16.292531
-227.373698,75,16.842129
-199.296955,77,17.385721
-144.496194,84,18.038841
-94.748264,84,18.664443
-91.704971,62,19.137444
14.996789,88,19.792158
-196.093864,84,20.441256
-254.146309,87,21.108857
-176.28121,74,21.69098
-234.935163,135,22.731639
-336.431731,133,23.840315
-207.082927,79,24.469455
-399.185388,94,25.169309
-407.562755,103,25.918941
-160.427814,124,26.829106
-140.993577,96,27.523695
-179.392515,117,28.394869
-270.132181,66,28.873182
-165.091743,138,29.924871
-236.228572,80,30.528248
-192.964103,115,31.419373
-193.38123,140,32.440022
-248.202569,97,33.285714
-179.201315,62,33.735785
-257.817486,85,34.394385
-47.04306,86,35.065487
-158.386345,154,36.232159
-254.727972,104,37.027784
-225.714586,88,37.679884
-294.888741,84,38.319487
-214.491522,83,38.924088
-250.878565,135,39.911239
-322.677668,137,40.964894
-421.340133,131,42.001042
-402.97332,106,42.850628
-249.798487,135,43.92473
-99.537958,149,45.177277
-30.263551,113,46.106721
-164.538725,109,47.026676
-109.407328,86,47.692795
-213.404211,208,49.271582
-80.037285,109,50.107828
-145.460906,71,50.644443
-245.890858,137,51.692118
-37.373221,105,52.498742
-119.401057,197,54.019618
-100.288276,81,54.677307
-361.832343,158,55.914995
-54.687966,71,56.47258
-1.556198,1000,65.768395
-91.158938,128,66.87203
-50.144381,105,67.768666
-32.849899,100,68.553269
-300.701514,266,70.668099
-102.385904,153,71.877811
-58.3987,97,72.698306
-100.741239,193,74.380306
-102.737694,69,74.981845
-3.320713,386,78.400296
-44.025802,110,79.469967
-97.295597,105,80.449665
-147.559167,239,82.621543
-147.227675,215,84.557942
61.866799,126,85.787213
-167.152684,223,87.754531
-102.506386,87,88.594134
-87.820206,181,90.518445
-101.339729,293,93.263533
-50.210637,166,94.975388
-71.850968,312,98.164869
-310.302493,238,100.384513
-156.986946,423,105.787597
-106.335267,479,111.297416
-269.808193,595,119.288358
-63.001674,489,125.703766
12.52671,260,129.359812
-168.991626,607,137.860856
-185.354411,431,143.332314
-96.856218,129,145.114101
-255.449012,493,152.311471
-134.10309,553,160.688678
-73.598322,522,168.378977
-104.962637,524,175.463298
-243.433934,211,178.880258
-240.159945,510,186.140203
-161.391445,265,189.776638
-26.933786,277,193.177455
-91.579853,373,197.71898
-210.600349,190,199.794792
144.128414,618,207.169551
1.665121,147,209.065075
-202.110385,143,210.728582
-166.315781,125,211.960258
-168.828811,110,213.099939
-128.605675,471,218.766909
-152.807179,156,220.915327
-95.472061,379,225.408172
-114.995595,95,226.660376
-44.106358,132,228.34165
-0.417643,397,233.666498
-23.874636,117,234.89404
-254.571853,528,241.259702
-176.050552,575,247.755414
33.684714,162,249.516209
-153.375312,254,252.439154
-219.060268,298,255.85016
-256.319463,316,259.275697
-172.976564,112,260.438298
-165.626381,140,261.716977
-243.531165,710,270.110402
-49.042839,196,272.687775
-52.555796,126,274.523064
-166.185257,197,276.665454
-198.783599,633,284.073087
-177.751512,185,286.080403
212.030138,556,292.336126
-167.759223,251,295.060816
-10.977273,257,297.844309
-145.788908,124,299.273604
-240.711472,354,303.532019
-167.937064,135,305.011253
-79.798504,105,306.147918
-126.255534,319,309.538669
-83.279461,279,312.495181
-112.042887,206,314.762861
-94.098496,156,316.450422
-179.141152,214,318.704192
-131.209122,426,323.64604
-73.571448,122,325.413168
-217.648456,267,328.682673
-10.838727,160,330.602201
-178.530368,113,331.987403
-125.469671,178,334.498267
-99.285134,358,338.929456
-68.32502,1000,351.320968
-177.576109,215,353.802607
-22.377651,145,355.703927
-220.459069,1000,367.989008
-149.28896,91,369.112228
-173.237737,216,371.371511
-66.399282,219,373.427368
-247.917541,418,377.817855
-265.681594,169,379.60364
-11.407217,180,381.406202
-106.256084,266,384.258275
152.148185,421,389.726316
-147.806697,426,395.290062
-307.451639,444,401.354507
