#{"t_start": 1716147771.1473157, "env_id": "LunarLander-v2"}
r,l,t
-119.07928,188,99.849538
-136.016156,429,105.107969
-51.369331,235,108.218484
-78.214636,262,110.982376
-140.042197,329,115.26933
-229.740258,398,120.849315
-106.852679,145,122.65866
-71.655212,233,125.600746
-78.280013,422,131.450119
-106.561977,136,133.209897
-95.226353,302,137.638815
-101.25789,345,141.928609
-161.506504,614,150.996279
77.705766,1000,165.899984
-194.748691,420,171.523642
-223.054303,407,177.451079
-36.897427,283,181.613257
-85.122231,598,189.986662
-152.346527,265,193.196459
-116.237691,268,196.547304
-97.870068,142,198.149034
-120.72899,428,202.973017
-190.24838,201,205.383958
-30.260901,272,208.863541
-95.883293,197,211.092625
-233.036181,815,220.809821
-113.208527,1000,233.520481
-102.54359,581,240.364928
-140.421626,113,241.726268
-169.733896,213,244.226121
-165.046078,312,247.614383
-66.366199,345,251.498529
-169.347761,158,253.276802
-78.276553,429,258.121002
-60.085088,172,259.977733
-257.187533,594,266.249002
-182.201499,302,270.048897
-27.055896,345,274.763615
-56.358223,329,278.365202
-79.797469,772,287.167545
-128.224608,198,289.302573
-143.63074,332,293.225282
-185.007853,387,297.388244
-124.825294,313,301.194647
-168.501108,335,304.952747
-152.632041,319,308.330756
-142.022516,304,311.645547
-122.026694,151,313.189812
-37.255361,168,315.049397
-92.455948,156,316.742772
-173.669518,132,318.17149
-198.291265,394,322.427838
-243.761069,232,325.736737
-166.297056,116,327.135448
-55.948877,417,332.195931
-171.996451,248,335.777999
-38.399487,162,337.725818
-285.102985,830,347.933055
-210.384348,177,350.031906
15.505714,234,352.807919
-196.756156,176,355.021831
-202.850851,423,360.006479
-121.188914,805,370.122164
-104.698853,165,371.689053
-267.858991,499,376.672591
-16.059549,322,380.10775
-22.564407,236,382.433507
-229.48743,413,387.450819
-90.343077,190,389.953858
-365.865957,476,396.208061
-247.307499,407,401.711571
-146.57153,185,403.657099
-116.672143,270,406.263938
-89.651792,246,408.656418
-149.21295,97,409.684549
-189.344908,85,410.676695
-254.400771,555,417.591253
-134.537035,96,418.603448
-138.754635,324,422.173746
-51.462529,637,429.640936
-185.278787,1000,442.206176
-127.937431,211,444.693512
-103.596004,1000,457.394428
-53.00805,267,460.680413
-222.708727,613,468.24994
-262.379705,659,476.650733
-184.774675,213,479.417672
-282.279126,790,488.904908
-186.316804,327,493.536133
-86.460144,1000,508.117967
-47.526282,266,511.840467
-253.306832,441,517.889491
-235.430251,417,522.973082
-235.656454,327,527.295837
-147.726248,179,529.569143
-133.434423,1000,543.70467
-256.579818,720,554.366572
-180.548782,423,560.168591
-164.229912,352,565.334697
-222.863914,366,570.360275
-12.190458,116,571.865969
-193.123169,516,579.888216
-194.954588,189,582.657143
-128.03506,1000,598.751117
-154.515366,1000,614.369488
-189.729217,519,622.27772
-171.06216,1000,638.035917
-161.765516,623,648.772203
-184.162971,771,659.842076
-174.40967,549,667.615094
-169.666896,275,672.060136
-163.539253,443,680.302775
-253.853599,660,691.038296
-128.162205,150,693.835105
-250.252748,782,705.677748
-269.161827,860,719.068649
212.466156,397,725.793809
-119.334008,303,730.269988
-246.891542,419,737.901955
-115.250823,1000,752.889646
-50.378913,1000,770.033418
-89.60892,1000,785.710653
-155.987729,569,794.856467
-93.641415,1000,810.622588
-179.957451,505,818.992099
-272.150956,285,823.850336
-112.568537,1000,841.859246
-149.159551,1000,857.979958
-242.445473,737,870.592371
-212.314139,1000,887.310194
-262.373556,754,899.763538
-270.38557,815,913.137415
-143.059568,1000,929.953606
-141.997324,1000,946.134162
-140.877974,1000,963.781592
-256.140152,507,972.652886
-170.559878,1000,989.551618
-108.16106,1000,1006.867196
-113.497052,1000,1026.012041
-210.866629,739,1038.992653
-49.043409,1000,1055.312482
-142.849357,1000,1072.229925
-287.522457,586,1082.49792
-210.646554,639,1093.650176
-133.997036,1000,1110.478769
-197.711961,601,1120.553355
-212.423584,607,1130.645115
-187.35538,481,1138.197282
-127.415452,125,1140.27461
-130.89107,1000,1157.660507
-242.497047,617,1168.128335
-140.3921,1000,1185.710514
-107.483935,1000,1203.2177
-163.951122,1000,1219.116959
-261.060159,769,1231.768177
-278.107848,1000,1248.958189
-119.336885,1000,1265.388072
-81.287245,1000,1282.488047
-307.244821,958,1299.513208
-87.685656,1000,1316.540096
-226.960045,768,1328.587228
-138.552678,172,1331.32164
-106.389883,1000,1349.109915
-78.615933,1000,1366.321712
22.260253,110,1368.474528
-89.88549,1000,1385.32527
-185.154169,844,1399.720495
-96.967635,1000,1416.95141
-46.083677,655,1427.522709
-56.271848,1000,1445.09818
1.000547,114,1446.997416
-97.652848,497,1455.331196
-109.736008,1000,1473.188322
14.077629,137,1475.437184
-76.425338,1000,1493.389076
-120.540031,1000,1511.847108
-140.961998,1000,1529.911148
-145.839903,1000,1548.169981
-78.411718,1000,1566.43662
-108.677563,1000,1584.338241
-110.837484,1000,1602.540222
-143.916031,1000,1618.629858
-153.597652,1000,1637.761233
-85.341278,1000,1654.830512
-54.113032,1000,1674.11872
-238.453918,821,1689.257155
-87.0663,1000,1707.342461
-127.745203,1000,1724.655833
-117.689637,1000,1741.897939
-44.009832,638,1751.8836
-102.104546,1000,1769.64625
-41.929508,1000,1786.983042
283.623048,192,1790.336591
-201.554831,525,1798.635502
-105.034342,1000,1816.730796
202.115009,637,1828.770494
-112.531403,1000,1847.362592
