#{"t_start": 1716147771.1573143, "env_id": "LunarLander-v2"}
r,l,t
-144.850267,86,0.737466
-134.424799,106,1.510581
-377.453214,112,2.315626
-93.891973,69,2.829695
-143.817956,112,3.655323
-129.547209,68,4.136955
-500.209789,124,5.060579
-294.364521,72,5.57167
-133.828275,110,6.516812
-49.333924,65,7.026663
-279.958847,61,7.488228
-235.638235,62,7.905798
-221.682834,60,8.358862
-378.238033,114,9.2
-329.516244,102,9.939614
-231.977608,101,10.67926
-263.195348,94,11.37638
-439.255499,78,11.915464
-92.773844,78,12.489065
-94.679277,73,13.013148
-283.461663,95,13.686112
-308.259356,67,14.177179
-160.381711,85,14.768766
-395.061765,132,15.703948
-310.643575,86,16.323046
-209.982538,112,17.140191
-204.474114,97,17.865807
-168.278445,91,18.543919
-304.093385,76,19.135448
-433.194367,94,19.848675
-245.837535,78,20.43926
-451.986356,111,21.284402
-58.303262,74,21.88101
-202.627233,75,22.453585
-207.604997,132,23.492739
-157.81338,67,24.116357
-203.074668,98,24.857773
-34.964329,78,25.395851
-380.699974,115,26.243513
-118.757407,146,27.299678
-180.461704,84,27.909805
-241.664399,86,28.570441
-169.779224,64,29.042211
-210.626792,85,29.67283
-191.24259,70,30.216418
-55.626904,110,31.048328
-23.727549,104,31.814935
-152.317294,126,32.773067
-355.065558,102,33.639764
-301.14003,115,34.517902
-325.294028,95,35.264032
-132.163082,144,36.365674
-200.903936,117,37.254335
-257.221261,139,38.276488
-376.912157,122,39.175626
-271.417307,114,40.041263
-83.889801,151,41.174927
-254.240843,86,41.861534
-99.606678,83,42.543628
-123.560331,107,43.362661
-186.416632,107,44.249281
-149.796588,72,44.826721
-146.2777,141,46.014216
-267.495537,109,46.945173
-301.400027,136,48.022341
-138.793435,97,48.735467
-97.980629,92,49.430618
-108.549053,73,49.97532
-80.006263,143,51.084012
-148.053507,125,52.035171
-90.146847,101,52.7946
-77.076602,158,54.047134
-132.882975,89,54.745327
-87.56559,76,55.33793
-82.711765,70,55.904996
-102.193253,111,56.782633
-171.1809,106,57.725271
-144.403062,118,58.728118
-122.100722,78,59.439928
-275.995185,164,61.093392
28.104926,194,63.03482
-94.1786,72,63.669404
-14.676413,124,64.805245
-184.367484,108,65.775399
-16.925875,166,67.22309
-77.106736,163,68.543274
-55.032404,127,69.516914
-50.044712,119,70.465061
-82.298262,132,71.55776
-148.05253,258,73.736991
43.09256,192,75.40597
-130.284398,179,76.982752
1.356156,222,79.004899
-117.036616,89,79.875536
-76.56673,222,81.895709
-89.352263,150,83.228189
-18.441409,257,85.642194
-34.972577,169,87.143447
-60.036214,294,90.096351
-53.742454,73,90.773494
-235.998545,215,92.732172
-42.836161,351,96.483624
-54.308132,192,98.364414
196.061302,858,108.526022
106.042452,1000,121.35539
-15.811206,1000,134.723348
-103.116338,578,142.377678
-219.639063,699,152.442991
-117.018112,145,154.383888
-134.75702,173,157.057633
-102.926229,241,160.926232
-196.399334,664,170.539748
-133.386547,459,177.009529
-183.437692,644,186.359252
-163.894979,141,188.126025
-131.92894,298,192.118781
-132.115257,401,197.07388
-155.52132,172,198.878159
-205.559284,428,203.829167
181.753397,484,209.902754
-107.118072,148,211.433677
-174.672554,156,213.042433
-279.341873,687,221.607184
-42.051925,327,225.457689
-109.95554,579,233.044849
-134.586947,99,234.273599
-165.541465,185,236.31634
9.062849,206,238.886209
-314.902551,704,246.95927
-215.202254,297,250.281363
-176.282209,170,252.244138
-98.957608,120,253.551835
-31.450459,246,256.493265
-166.037924,650,263.20376
-140.408749,295,266.497401
-150.052458,162,268.46869
-141.86763,204,271.227549
-126.563225,107,272.616253
-230.700412,618,280.06204
-144.120976,417,284.879228
-191.560575,217,287.189052
-197.434346,439,292.21411
-170.895765,285,295.330411
-219.523969,220,297.686288
-146.537851,429,302.778412
-187.306896,412,307.323613
-57.938225,207,309.516673
-143.609255,141,311.045894
-114.614685,224,313.380358
-178.549734,234,315.90834
-172.414383,234,318.450657
-155.883223,157,319.969456
-79.735821,166,321.906763
-149.441511,156,324.067615
-140.743715,423,329.411803
-37.868408,174,331.531856
-112.762058,503,338.193887
-114.063812,671,346.475431
-165.19401,354,350.793573
-74.31296,140,352.385852
-45.842178,188,354.706779
-132.974801,241,357.581222
-136.147382,691,366.089216
-119.726347,299,369.860844
-173.314498,165,371.48003
-170.65542,89,372.285711
-62.323069,245,374.708831
-16.761153,199,376.819711
-248.946864,619,383.243122
-253.947539,401,388.31244
-218.680324,913,400.56637
-164.009729,333,404.192189
-40.99955,226,406.329958
-39.080704,252,408.788445
-97.766424,326,412.569457
-160.190877,299,416.386057
-173.908346,147,418.094357
-153.513527,723,426.51542
-256.082677,820,435.752116
-166.332081,534,443.058803
-72.062681,204,445.424652
-37.37011,173,447.494258
-229.163179,293,450.904448
-70.725102,215,453.809912
-122.245732,240,457.117906
-144.004895,154,459.082672
-109.949965,349,463.211329
9.345785,122,464.720223
-161.026094,267,468.168423
-222.86184,428,473.26044
-181.362559,254,476.852275
-54.627044,400,481.619457
-315.067541,677,490.074103
-167.442922,473,497.000824
-211.844644,566,505.300013
-179.159158,393,510.737301
-275.131269,798,521.347091
-242.217561,629,529.458634
-227.849934,444,535.20337
-228.060236,713,545.794982
-229.476743,407,551.760582
-241.196395,494,558.905226
-229.877212,438,565.212671
-209.003404,624,573.981778
-169.33602,457,580.982899
-262.437991,544,589.33538
-140.714535,313,594.142102
-190.206719,406,601.41837
-110.465442,237,604.964019
-172.888876,672,615.29017
-154.5337,1000,630.736467
-144.007133,527,639.224107
-162.381192,612,649.662838
-196.97788,204,652.620754
-207.891968,852,664.811529
-197.757909,469,671.792085
-203.698917,466,680.514308
-180.845053,711,692.216484
-239.58879,719,703.441411
-209.576791,544,711.368321
-286.39192,712,723.786934
-211.71726,647,733.866859
-262.414203,503,741.665041
-283.364081,809,754.180336
-165.107417,424,761.004122
-38.755955,127,763.278684
-88.425067,384,770.304956
-148.111727,215,773.372586
-207.909772,572,782.7307
-254.768386,971,798.234476
-137.859192,1000,813.914952
-194.931921,652,825.092517
-281.607863,668,837.242758
-141.566812,343,843.106646
-145.667241,461,850.72875
-167.567471,1000,866.894425
-229.763505,652,878.568906
-41.48884,145,880.852577
-146.60057,617,890.415323
-69.146408,1000,907.793791
-138.064914,1000,924.798662
-161.973969,1000,940.223195
-230.809698,796,953.756949
1.110192,111,955.770896
-138.630818,495,964.650229
-257.395869,715,976.644047
-210.705773,913,992.523019
-287.082043,924,1008.810377
-97.690494,1000,1027.965887
-228.964542,624,1038.660621
-2.485973,102,1040.314348
-69.055093,160,1042.776073
-239.755139,731,1054.952036
-162.564696,1000,1071.77635
-240.680191,834,1086.811247
-295.712056,942,1102.02705
-217.762472,633,1112.997309
-205.020312,625,1123.436428
-194.738266,515,1131.961301
-244.371429,764,1144.632331
-278.501718,918,1160.790426
-132.120323,667,1171.452575
158.022118,906,1188.042326
-178.127597,444,1194.901623
-86.922268,1000,1211.77784
286.80401,305,1216.684353
-70.127071,1000,1233.799463
-56.241136,157,1236.658053
-133.693463,1000,1252.952304
-239.285672,828,1267.030352
-56.221113,134,1269.543859
-60.054105,127,1271.567372
-107.637892,1000,1288.926925
-144.634023,1000,1305.761357
-105.735075,1000,1323.053532
-173.186984,1000,1338.536457
-243.524337,649,1350.96695
-111.783292,1000,1368.302013
-70.041507,1000,1385.140393
-155.547105,1000,1402.551971
-109.503912,201,1406.093811
-20.260644,1000,1422.747991
-219.190191,270,1426.852581
-108.95537,875,1442.399481
-124.774876,1000,1458.897708
-186.709619,1000,1477.001765
-126.379626,1000,1494.796287
-77.684635,1000,1513.407386
-30.707001,1000,1531.598995
-107.599857,1000,1549.852207
-121.968298,1000,1568.126122
-143.451445,1000,1585.994514
-38.384594,1000,1604.043427
-155.34209,408,1610.620487
-107.953861,1000,1629.110429
-103.410829,1000,1646.823558
-104.514694,1000,1664.596959
-86.518573,1000,1682.898305
-61.168832,1000,1701.846992
-149.870521,260,1706.265748
-44.949803,1000,1723.544099
-37.344365,105,1725.315416
-117.063847,1000,1742.606565
167.368083,765,1754.46494
-31.241301,1000,1772.722165
-67.979598,1000,1789.955551
239.68335,317,1795.378885
-41.402547,1000,1812.715586
-58.624907,84,1814.191802
-145.856794,1000,1832.367028
76.296436,193,1835.805387
