#{"t_start": 1716147771.1423116, "env_id": "LunarLander-v2"}
r,l,t
-145.605581,209,67.137076
-80.495901,119,68.119219
-128.386187,89,68.806817
-70.707691,146,69.953983
5.67861,111,70.846648
-303.644156,248,72.887335
-29.783481,89,73.654965
-96.983709,142,74.893337
-200.967292,245,77.064264
-231.195692,148,78.370301
-124.745658,84,79.188932
36.317437,101,80.176632
-245.17583,191,81.877711
-88.990021,140,83.140167
140.881916,1000,92.589155
-272.592251,363,96.409113
-57.285574,196,98.338912
158.887873,683,106.264684
-124.019727,575,113.004682
-242.885096,608,121.447393
-3.018295,157,123.385273
-173.520552,856,135.034881
-249.967896,707,144.384976
-59.042663,1000,159.152942
-182.26535,712,169.753193
-270.045688,494,176.551469
-236.50505,596,185.30067
-181.38293,290,189.268582
-195.853827,512,195.595654
-193.397214,209,198.106035
-173.828259,666,205.841545
-172.032628,931,216.536999
-102.809017,791,226.52137
-101.647981,149,228.423167
-194.828111,355,233.15536
-229.282138,339,237.133956
-198.832617,529,243.447515
-131.02649,178,245.40664
-184.812098,329,249.053127
-374.658879,684,256.974833
-145.001264,209,259.079154
-246.028348,467,263.928378
-236.77225,484,269.707858
-51.759544,560,276.809987
-131.661841,423,281.925776
-3.583933,141,283.445993
-31.685455,75,284.275129
-147.385107,96,285.327802
-155.961773,129,286.679482
-123.529552,192,288.720835
-95.459725,283,292.092098
-110.960378,240,294.701133
-105.153323,197,296.824159
-173.924592,480,302.46435
-50.095778,145,304.188635
-123.253042,237,306.662999
-245.211422,632,313.398871
-217.492907,522,319.009251
-285.390502,712,327.859067
-49.426948,160,329.738367
-23.74467,144,331.476344
-178.163311,380,336.764168
-18.780828,189,338.837951
-162.475204,97,339.900105
-151.558136,102,341.151386
-133.96075,225,344.167887
-110.016564,543,350.854578
-101.89236,318,354.608266
-24.643035,405,359.531412
-185.90315,285,362.828765
-217.435497,187,365.256099
-73.39541,83,366.358261
-32.359342,401,371.087472
-22.533533,202,372.962282
-110.773178,329,376.319068
-168.008999,226,378.835003
-214.872006,296,381.798429
-44.480344,1000,394.33044
-62.229,254,397.720658
-65.126533,239,401.04444
-200.170424,583,406.925561
-165.541044,127,408.132739
-70.149319,264,411.06525
-173.444074,327,415.122333
-28.500614,298,418.693961
-137.869992,274,421.714673
-66.747004,208,424.131482
-201.981147,341,428.266682
-198.717106,613,435.128532
-57.655496,232,438.126578
-169.364457,288,442.244687
-115.201449,206,444.640519
15.358713,308,448.299373
-113.393441,350,452.654218
-275.626999,669,461.352028
-43.239347,239,464.183994
-103.188952,260,467.488453
-251.358165,573,474.642961
-227.895172,339,479.225125
-139.124752,175,481.110273
-27.473134,221,483.711988
-148.378647,313,487.560073
-117.83661,528,495.134576
-277.789231,613,504.077334
-209.760563,533,511.57042
-230.688115,319,515.844154
-106.306279,116,517.532917
-138.980005,271,520.861001
-142.138251,182,523.17312
-167.817774,117,524.596438
7.133721,273,528.254975
241.67101,386,532.880585
-131.469072,446,539.358335
-203.180802,1000,554.487091
-65.423503,302,558.583637
-170.370548,107,560.079085
-62.474826,1000,574.367341
-196.47499,277,578.724543
-270.919838,598,587.840624
-269.019796,362,593.160957
-120.296781,403,600.489916
-203.760664,317,605.272558
-223.439907,354,610.682853
-56.039737,284,615.15215
-125.917782,1000,630.58726
-90.98824,563,639.7212
-258.581367,940,654.616234
-121.640172,728,665.237094
-66.560452,1000,682.136159
-180.295291,480,689.612676
-211.560885,483,697.808882
-133.162579,314,702.547746
-190.221593,639,711.889395
-235.866641,774,725.075713
-39.529086,410,731.188152
-249.751378,679,742.053084
-201.873129,478,749.124824
-292.836414,917,764.665017
-183.794012,425,771.795213
-200.609088,245,775.449921
-208.927044,540,784.453854
-240.145108,424,791.250377
-4.828029,257,795.33556
-98.508081,1000,811.045883
-237.940028,1000,827.94762
-96.299114,1000,845.557985
-214.255062,536,854.305364
-136.348015,474,861.83157
-89.496985,420,869.376768
-218.782035,1000,886.250931
261.588704,331,890.984385
-90.257383,1000,908.408899
-141.122183,1000,925.356272
11.536862,1000,940.855374
-235.852364,875,955.946427
-63.004391,1000,973.604535
-104.528461,1000,990.605623
152.153609,763,1003.371508
-123.038739,1000,1022.616033
-181.353005,1000,1040.311344
-157.13932,433,1047.121643
122.28018,961,1062.733661
-245.108537,886,1078.274486
-58.586009,133,1080.755747
-145.623648,483,1089.897301
-94.691816,1000,1105.968164
-240.524791,851,1120.624357
-156.04976,356,1126.630301
33.357827,201,1129.91698
-91.653883,546,1138.542341
-3.279324,1000,1155.57074
66.475587,1000,1172.372693
-137.969258,1000,1190.33165
-115.139439,456,1197.975446
-71.267419,103,1199.998745
-165.782909,173,1203.360348
-124.586078,307,1207.801131
-55.556905,756,1220.447719
-111.868853,1000,1237.401179
-191.153011,997,1253.538907
-191.132801,1000,1270.845285
-15.483419,124,1272.750026
-141.074336,1000,1290.34265
-102.146302,612,1300.899584
-30.83107,167,1303.546033
-179.836389,588,1313.43072
-87.021782,121,1315.632488
11.046515,233,1319.859364
-0.028163,192,1322.879989
-184.536027,955,1337.600837
3.517074,223,1341.44572
-146.839673,1000,1358.691358
-158.60547,1000,1376.486316
0.334653,163,1379.238749
-194.202483,116,1381.270639
-217.670505,717,1393.237703
-32.363196,281,1398.443297
183.948997,737,1411.448972
-113.582081,204,1414.776574
-52.557166,1000,1431.556144
-33.701572,585,1442.000913
-10.706047,508,1450.415025
-4.607958,215,1454.001738
-85.723087,1000,1471.727629
186.948926,841,1486.597674
-71.523806,436,1494.381208
-51.625289,1000,1512.913332
-65.938464,269,1517.141042
-84.984939,1000,1536.19284
-23.530006,130,1538.296691
155.491451,793,1552.934136
-294.623179,473,1561.432616
-39.026146,144,1564.048353
16.32645,1000,1582.068779
-87.596635,1000,1600.244269
-21.021681,199,1603.755387
-92.87633,430,1610.69849
-24.476254,167,1613.087049
-68.457746,1000,1632.224734
-102.114728,1000,1649.884629
42.183012,190,1652.582175
-42.467833,515,1661.918014
-9.633173,539,1672.877064
-84.20028,1000,1690.886864
-21.232202,120,1692.853175
-101.529815,537,1703.239189
164.4496,627,1713.303933
-104.930162,714,1726.19308
241.259522,622,1736.799122
-9.871329,460,1744.825109
251.016452,332,1749.724366
-40.503675,427,1756.372727
-132.069067,1000,1774.614907
-134.473623,1000,1791.980416
-24.089922,194,1795.397887
-48.262097,569,1804.298293
-206.485952,1000,1823.206274
-21.238028,630,1834.416665
