#{"t_start": 1716147771.143311, "env_id": "LunarLander-v2"}
r,l,t
-368.912157,102,0.89098
-193.117464,82,1.46757
-198.131322,81,2.061028
-245.854699,64,2.528147
-339.520663,106,3.290277
-199.410012,95,3.975361
-399.774275,101,4.705541
-198.197157,88,5.367643
-399.723294,85,5.959238
-104.10361,101,6.909647
-414.784,102,7.649261
-389.387373,99,8.369864
-396.828579,75,8.916955
-260.480454,110,9.70907
-504.804851,140,10.756772
-68.421204,79,11.319867
-384.204008,100,12.038491
-273.095516,96,12.735131
-301.332156,105,13.471853
-375.617903,84,14.091163
-193.851759,127,14.993788
-232.059243,119,15.832968
-225.703051,85,16.456563
-256.39519,107,17.226712
-278.377826,93,17.920812
-300.735323,106,18.712957
-412.746657,137,19.760164
-94.1397,60,20.217736
-404.930863,116,21.11286
-227.502835,123,22.044033
-399.06056,85,22.733635
-266.768414,89,23.428233
-278.654114,130,24.517462
-111.559012,89,25.176316
-254.048674,122,26.04297
-147.429745,125,26.974625
-192.903077,106,27.749288
-232.80568,104,28.526937
-319.862194,90,29.183746
-272.433933,115,30.063394
-171.374913,107,30.877306
-260.829678,140,31.935957
-313.488932,96,32.646047
-275.75538,98,33.487747
-242.509328,110,34.323878
-137.007019,151,35.496074
-171.609281,93,36.185149
-149.389001,117,37.073791
-311.374369,140,38.108948
-26.626348,88,38.769573
-90.991835,140,39.80373
-360.210908,84,40.475839
-128.553694,88,41.121416
-129.586861,124,42.109559
-36.112246,115,43.031149
-55.487101,119,44.001242
-87.813416,111,44.889721
-293.008836,113,45.853704
-237.74433,84,46.577829
-72.812412,75,47.191216
-172.763692,108,48.000341
-116.749773,122,48.924992
-205.846091,81,49.548132
-45.424741,118,50.470424
-133.155582,121,51.372074
-126.391598,130,52.359233
-176.793191,146,53.474678
-242.825976,150,54.661311
-139.425651,142,55.794484
-48.333658,81,56.420071
-58.631564,180,57.979801
-139.152383,111,58.958143
-327.476109,98,59.83872
-213.901416,176,61.635037
-190.162542,159,63.230847
-34.732426,135,64.423528
-70.818353,89,65.257333
-91.379308,152,66.574998
-128.482489,197,68.233241
-246.953904,215,69.895475
-134.505962,201,71.534254
-7.989793,90,72.253999
-195.446131,167,73.70048
-81.794922,95,74.521774
-195.956853,133,75.703022
-70.447452,195,77.41334
22.834584,127,78.551327
-242.801562,186,80.357161
-107.065726,252,82.629545
-64.445133,87,83.383797
-23.005767,215,85.429663
-97.427489,445,89.6618
-4.831995,154,91.15055
-8.185367,97,91.998574
-34.874496,314,95.239952
-181.833063,183,97.095222
-54.942178,129,98.410417
-123.137286,212,100.345015
-113.233243,524,107.068284
-147.824669,304,110.407804
-106.572067,454,116.278369
-85.787156,562,123.920207
-114.76284,643,132.469785
-146.140713,725,142.267173
-296.085099,982,156.406533
-27.245654,1000,171.209578
-133.796877,260,174.545132
-155.904162,99,176.206409
-169.979666,649,185.743159
-106.597361,110,187.287423
-163.139963,208,190.126181
-166.102597,453,195.606653
-164.944307,144,197.425928
-166.86233,521,203.270092
-33.883323,396,208.226729
-158.507764,446,213.144948
-129.643026,285,216.36498
230.779879,362,221.182868
-38.713666,1000,233.882046
97.525977,828,243.620531
-174.850289,515,249.290179
-10.673293,114,250.608926
-202.064982,234,253.236786
-128.397367,132,254.709006
-147.898204,128,256.305235
-62.784328,313,259.64617
-100.377666,99,260.645325
-197.45928,506,266.057469
-239.324061,498,272.380229
-135.608414,167,274.758614
-215.368887,541,280.99256
-62.892933,298,284.403146
