#{"t_start": 1716147771.1443117, "env_id": "LunarLander-v2"}
r,l,t
-145.433988,169,295.531437
-6.538005,180,297.449757
-324.276944,530,303.742064
-77.367229,384,307.854696
-265.028243,333,311.463
-166.248782,214,313.6519
-132.031387,403,318.100494
-103.460572,287,320.978609
-155.623071,126,322.567353
-43.778232,117,324.258153
-39.077132,128,326.015788
-153.340904,731,335.430938
-109.389777,156,337.382766
-185.87184,119,338.667423
-117.933041,74,339.488536
-156.271841,208,342.066019
-164.496051,187,344.566594
-38.982852,140,346.286392
-167.499673,109,347.617936
-99.849535,182,349.767348
-247.933371,737,358.682894
-101.462648,224,361.178994
-47.722834,265,364.59401
-159.046944,186,367.074384
-169.012038,88,368.191047
-102.160119,75,369.119235
-141.322229,235,371.57854
-62.78332,112,372.57125
-143.808593,150,374.025965
-67.779525,148,375.588956
-62.118091,141,377.079743
-97.210046,346,380.734355
-322.944483,774,389.920861
-126.127459,561,397.391607
-110.257047,268,401.089442
-97.807102,269,403.949153
-194.128111,124,405.161282
-177.287093,236,407.368121
-151.481525,875,417.720304
-89.303041,186,419.759466
-58.318188,136,421.26711
-188.954216,297,424.732065
-168.334556,97,425.972767
-122.625228,291,429.211872
-83.630044,312,432.641369
-55.404017,106,433.864057
-238.053067,500,440.526441
-215.207559,282,444.073944
-20.698723,216,446.679572
11.734784,161,448.570904
-182.709035,672,457.375432
-118.506162,307,461.12849
-124.846752,201,463.495889
-191.01577,494,469.63367
-240.478236,446,475.402075
-46.630038,139,477.219811
-136.141977,247,480.263803
-47.640596,140,481.817483
-252.348051,531,488.392189
-176.904082,668,497.88643
216.307607,429,504.296861
-334.034439,902,516.822821
-240.713825,506,523.221126
-298.438151,979,536.02748
-277.040986,752,546.938161
-157.485858,444,553.82847
-253.919466,860,566.218817
-327.815522,998,580.604324
-47.778348,134,582.571633
-300.785901,444,589.443387
-170.362464,399,595.855854
-143.980641,1000,611.863601
-172.817613,165,614.426493
-168.081319,470,621.557636
30.588765,124,623.436431
-158.560975,273,627.628628
-85.779247,404,633.805955
-8.328712,140,636.070129
-46.308495,1000,652.794776
-95.215411,320,657.244698
-143.767052,1000,671.985628
-261.944881,784,685.615323
-198.91576,1000,701.906575
-334.019846,986,716.761262
-264.37376,539,725.955368
-228.615827,882,740.444377
-116.872194,285,743.892869
-262.100757,690,755.178489
-273.668625,834,769.766379
-69.061802,197,772.53883
-145.726145,1000,788.618442
-244.572993,819,801.463754
-266.294959,775,813.848929
-13.684337,116,815.665206
-160.598156,457,823.623324
-197.743336,491,832.430884
-159.192008,1000,849.769064
9.456547,153,852.096027
-145.020163,1000,868.778185
-213.565904,489,877.344714
-206.932377,528,885.976401
-158.187555,332,890.74385
-153.50539,248,894.640264
-197.051632,382,902.13459
-158.623432,1000,918.85936
-99.587277,461,926.325415
-87.1261,555,935.016794
-100.078096,1000,951.575729
-179.061255,1000,969.397072
-52.13373,1000,986.229056
-107.568357,1000,1003.174487
-160.985535,1000,1022.420012
-200.522864,461,1030.574811
-136.112026,99,1032.004498
-113.815283,256,1036.851946
-164.050851,503,1045.294407
-134.858934,314,1050.336765
-231.579581,1000,1066.788231
-159.221262,1000,1084.923485
-128.54914,1000,1101.219393
-75.82952,301,1106.502232
-152.777045,275,1111.407103
56.795996,1000,1128.289274
-322.604148,994,1144.442808
-38.751986,212,1147.907993
-120.354305,1000,1165.550298
-13.207656,120,1167.371114
-241.867839,534,1175.59063
-89.071299,1000,1193.551529
-42.100483,133,1195.808609
-210.246229,516,1205.364753
-50.188195,1000,1221.609405
-125.769713,1000,1238.408089
-213.989528,378,1244.540554
-173.935692,1000,1260.925288
-13.516843,166,1263.655281
-57.360764,1000,1280.892327
-80.072018,1000,1298.638052
-240.356742,812,1312.168061
258.743389,272,1317.253507
-222.169429,786,1329.469866
3.860712,93,1330.951088
-86.544626,122,1332.863904
-123.024975,1000,1350.917946
-55.162358,136,1352.908729
-134.44611,1000,1370.718542
-64.10047,1000,1387.479055
-110.861043,1000,1404.995691
-1.348537,109,1406.801899
-51.356261,1000,1423.412108
-105.012392,1000,1440.73311
-6.788014,154,1443.169083
-52.633511,1000,1459.662313
-50.146896,1000,1477.802387
-146.365799,1000,1495.596893
-280.629668,876,1512.136155
-71.40818,1000,1530.234201
-286.633221,964,1547.636889
-145.958471,112,1549.924718
-163.01327,481,1558.291973
-10.315708,112,1560.610627
-233.13478,815,1575.006692
-67.849089,403,1582.646385
-82.298521,1000,1600.858859
-54.645736,97,1602.541222
-35.457495,473,1610.223887
-1.527131,118,1612.024781
-82.534571,1000,1630.841808
-107.147672,1000,1648.550806
-97.55772,1000,1666.745689
38.540662,1000,1684.902357
-55.180644,1000,1703.660284
-78.954667,1000,1720.692955
-159.59819,1000,1737.854785
-108.531869,356,1744.0978
-53.825111,1000,1759.651002
-119.945354,1000,1777.834127
-98.71995,1000,1795.456891
-141.251577,332,1800.205634
-161.305886,1000,1818.662478
-142.962619,1000,1836.957047
26.779663,143,1839.803927
