#{"t_start": 1716144532.6079588, "env_id": "LunarLander-v2"}
r,l,t
-484.119457,109,0.230566
-309.173033,80,0.40309
-289.246114,81,0.579618
-97.490475,125,0.841158
-373.719575,90,1.021697
-212.095909,79,2.795475
-415.003375,104,3.015516
-116.877107,62,3.142033
-183.569788,86,3.332834
-85.415608,55,3.443347
-601.130789,97,3.642883
-254.979099,114,5.411154
-428.15032,107,5.6382
-479.672397,102,5.861228
-137.982042,69,5.998252
-97.301661,100,6.21228
-305.332687,100,8.053706
-110.78914,69,8.207227
-142.66642,96,8.413256
-251.696895,71,8.569751
-185.15467,72,8.725774
-114.334885,66,8.870302
-295.110118,99,9.103737
-298.838423,99,10.852126
-132.801876,77,11.006152
-29.300647,132,11.292688
-204.004039,117,11.538748
-200.825358,84,11.709261
-94.611346,73,13.443059
-158.201434,98,13.656591
-216.277616,102,13.878618
-226.647987,82,14.053157
-122.185354,70,14.201666
-114.194028,62,14.343554
-153.337093,132,16.188122
-117.848845,96,16.391139
-159.768272,88,16.590682
-136.031705,68,16.73871
-167.442849,129,17.009255
-276.066873,124,18.851375
-208.956703,87,19.037907
-63.499967,128,19.316945
-199.181131,117,19.577983
-167.644945,56,19.707497
-57.976064,76,21.386794
-242.017079,82,21.592341
-171.44779,94,21.811383
-70.406514,104,22.043431
-226.687342,120,22.301455
-120.765609,81,24.049256
-86.570485,79,24.22531
-104.878129,72,24.381813
-112.302411,90,24.568351
-198.729437,93,24.772379
-27.850593,75,24.933403
-84.653099,98,25.166944
-101.530293,106,26.935212
-47.829129,91,27.132754
-88.131453,87,27.327773
-54.4905,70,27.471794
-103.094053,93,27.671818
-68.276785,126,29.56111
-90.507393,107,29.786136
-64.123559,107,30.01368
-10.968548,80,30.177698
-121.905154,90,30.374731
-95.422431,76,32.081519
-74.249964,112,32.337055
-75.872118,104,32.575603
-26.006442,101,32.795623
-74.01368,114,33.05068
-148.517874,93,34.840486
-110.403191,81,35.022015
-120.947532,93,35.223047
-214.855057,98,35.431072
-165.240778,97,35.663621
-55.000617,103,35.89934
-92.200236,114,37.69627
-42.165908,107,37.95881
-162.310511,95,38.165337
-263.185488,129,38.48739
-75.377867,97,40.3072
-66.950919,134,40.611259
11.107279,128,40.922523
-177.423216,116,41.22158
-27.648493,125,41.546704
-72.718347,76,43.30201
-60.200064,110,43.645573
-155.715826,97,43.959106
-124.32438,88,44.25316
-128.994155,109,44.609204
-37.272315,91,46.417457
-0.681838,144,46.756022
-55.786652,107,47.022562
-67.354496,136,47.346601
