#{"t_start": 1716144532.6029544, "env_id": "LunarLander-v2"}
r,l,t
-3.883793,106,40.303199
1.892199,87,40.496745
-31.905763,93,40.709496
-111.43112,109,40.989553
-13.048243,103,41.253659
-90.448298,98,41.506191
-82.445515,126,43.405527
-49.449095,118,43.782089
-10.409762,99,44.102131
-68.711673,106,44.448183
-36.736747,87,46.272944
-37.378527,82,46.488485
-53.164114,104,46.735025
-6.98632,93,46.958049
14.839375,120,47.243093
29.250299,1000,53.855608
-73.642743,89,54.138557
10.321171,127,56.096237
-43.518788,116,56.456813
68.704284,1000,63.672619
41.149195,158,64.38014
-18.582919,109,64.64219
-23.756708,141,66.557114
-30.151808,137,66.964177
15.296511,88,67.251065
22.22075,176,67.93817
8.556915,141,70.189414
21.726242,159,71.031313
-73.024664,117,71.862438
13.43387,152,74.286813
41.943907,134,75.089597
-44.877289,92,75.654169
57.381527,1000,88.007872
13.236226,134,88.994402
-48.616821,162,91.351331
-54.585832,169,92.253946
31.333724,158,93.124072
-79.5792,162,94.278816
-189.003805,204,97.480801
72.871295,175,98.912071
-223.51279,148,100.165299
46.284605,1000,111.254685
-68.845789,176,114.014767
-12.314734,118,114.884892
45.300776,173,116.074554
51.068209,163,118.58675
-6.587783,150,119.411347
14.978898,178,120.525551
165.900235,357,124.799046
108.920044,1000,135.547673
-42.819246,171,136.747826
4.353478,211,139.807122
-111.92598,192,141.28086
-4.229455,146,142.37251
24.005172,168,145.191198
-4.034161,222,147.021701
7.146659,163,148.331369
146.103156,1000,160.260652
126.706388,1000,170.25233
31.17646,1000,181.328748
78.669983,1000,193.200399
14.467832,161,195.904798
78.541231,1000,208.460179
109.525655,1000,219.613138
133.010563,1000,231.876714
-73.793537,351,236.484515
-13.870365,252,240.099414
114.112668,1000,251.980623
-20.192721,226,254.242415
-4.836656,212,256.086186
7.583449,255,259.848092
146.067495,1000,271.71281
112.559285,1000,284.682663
164.751096,1000,296.515058
74.209379,1000,308.200883
116.257587,1000,319.98617
140.343075,1000,332.659365
141.647909,1000,344.683403
4.860471,201,346.371663
1.370742,226,347.768356
97.312123,1000,360.706408
-126.767515,162,363.602411
128.62536,1000,376.160228
167.844752,340,379.46129
11.039486,206,382.947089
74.737776,1000,396.014634
128.032698,1000,409.172768
-26.841773,268,411.600174
-42.401899,245,415.163316
82.394152,1000,429.510011
87.979321,1000,443.946411
117.981943,1000,455.423509
111.392307,1000,467.662098
-19.942907,287,472.038642
123.873882,1000,483.640829
125.120041,1000,494.77346
124.78299,1000,507.29861
-70.385068,289,509.20867
4.976583,359,514.611048
121.848035,1000,526.878133
135.146386,1000,539.107664
117.634501,1000,552.11095
-3.591016,319,557.007086
4.692453,291,559.636972
-26.959738,345,563.848031
121.832202,1000,576.294777
175.106842,661,583.858422
108.268112,1000,596.990049
80.743249,1000,610.413966
192.758177,495,617.191319
201.297882,654,624.747182
1.938023,336,629.147161
88.803174,158,630.480862
83.240555,1000,643.243714
106.592876,1000,655.520798
79.316056,1000,667.550034
131.974786,1000,680.44461
81.112913,1000,694.160541
-221.846992,148,695.78226
-42.47077,364,701.10726
118.683736,1000,714.110167
-1.329908,322,719.188761
189.381293,385,723.537919
107.789933,1000,736.965383
-81.63999,320,741.673289
35.101924,186,743.901123
99.465718,1000,756.543406
-45.153294,310,761.173125
-79.262797,319,763.760994
-2.504843,224,767.196646
113.95045,1000,780.969657
217.736881,335,784.507271
93.402408,1000,798.580126
-26.454549,440,805.143004
51.339898,1000,818.428571
111.729836,1000,832.509266
121.102259,1000,845.606056
82.478952,1000,859.046703
159.674049,1000,871.979953
146.630983,1000,885.053991
-32.734704,269,889.785546
103.120839,1000,902.771383
109.220304,1000,916.826293
-19.633305,319,921.818102
-17.532702,241,925.7769
55.162502,1000,937.18131
-86.802122,285,941.775123
111.852229,1000,955.152508
123.952674,1000,967.846229
119.349848,1000,981.006285
114.793472,1000,994.806032
-8.458248,244,997.33919
132.126138,1000,1010.279238
191.706863,552,1018.512536
217.297581,533,1025.890392
-222.922687,177,1029.607463
108.421186,1000,1042.802095
161.071217,1000,1055.864925
217.760436,349,1059.347406
132.122461,1000,1072.155037
118.703153,1000,1086.670967
-186.63991,203,1090.019211
93.771197,1000,1104.097594
108.180713,1000,1117.481333
135.894152,1000,1130.106137
73.897039,1000,1142.492759
175.58665,1000,1155.161936
165.739105,399,1161.103544
76.88722,1000,1174.185928
-28.092591,386,1179.923579
161.873819,1000,1193.240074
173.850997,511,1199.909785
77.797461,1000,1212.274025
161.869161,1000,1225.586595
-10.68026,400,1232.172405
149.133704,1000,1243.567702
-53.771383,314,1248.00227
-33.385301,365,1252.773155
150.958807,1000,1266.059049
173.835555,362,1269.736131
165.809987,1000,1281.829195
-46.374141,351,1286.806906
141.583143,1000,1298.480736
119.40268,1000,1311.499738
138.805804,1000,1323.930879
138.331769,1000,1336.603106
105.461257,1000,1349.692801
94.050943,1000,1363.136532
47.246292,1000,1375.769495
149.023446,1000,1388.588175
-174.644532,163,1389.878274
135.185155,1000,1403.006509
159.256758,1000,1416.582184
107.573268,1000,1428.936916
-3.435076,247,1431.437812
-15.728328,226,1435.037182
15.083391,204,1437.145661
-28.316278,156,1440.32342
151.570645,1000,1452.033325
119.097251,679,1461.502855
136.643914,1000,1474.930483
-195.733605,242,1477.007313
184.569491,393,1483.056757
213.070773,696,1492.0712
231.348969,352,1497.952156
