#{"t_start": 1716144532.6179607, "env_id": "LunarLander-v2"}
r,l,t
-290.99756,86,0.173039
-553.003171,100,0.388083
-558.710514,94,0.59162
-197.52674,78,0.755639
-95.907957,102,0.962175
-406.896107,76,2.732471
-468.360998,110,2.954006
-218.657215,69,3.105026
-452.991081,105,3.331831
-285.295397,110,3.555373
-124.121626,96,5.276628
-296.711873,88,5.466174
-311.938807,95,5.673198
-126.741783,68,5.820225
-292.293134,128,6.088765
-460.24612,104,6.303791
-139.928707,82,8.111212
-157.784372,63,8.252738
-288.309915,97,8.46123
-70.479407,70,8.610256
-219.323653,82,8.790776
-514.813333,92,9.001222
-43.046815,91,10.738611
-217.318409,83,10.917633
-338.673911,118,11.166172
-191.561682,92,11.369208
-289.444344,91,11.553746
-131.522691,85,11.726766
-96.941061,80,13.476565
-182.65913,74,13.638589
-250.30788,145,13.955642
-120.969228,81,14.122663
-122.574836,102,14.355555
-111.515399,78,16.080608
-105.810232,78,16.243627
-61.927904,68,16.390137
-169.04818,101,16.617199
-269.41022,98,16.829219
-15.77171,74,16.980246
-235.117247,107,18.793868
-244.077708,113,19.031906
-205.419551,93,19.236941
-121.33744,68,19.377449
-227.209744,75,19.545983
-178.124333,89,19.752002
-70.294405,62,21.4058
-283.582106,101,21.651851
-152.492767,75,21.829888
-72.53851,111,22.076428
43.230684,88,22.265453
-365.11506,94,24.037253
-100.459178,101,24.269302
-101.671218,72,24.414325
-226.141171,90,24.608356
-260.145613,104,24.835885
-86.836908,105,25.076429
-75.18899,93,26.825695
-47.359284,102,27.039235
-81.727669,65,27.18375
-120.541088,113,27.42728
-131.227126,88,27.611815
-137.621585,93,29.428087
-146.337836,86,29.615624
-107.117145,102,29.834649
-85.342139,108,30.058185
-43.385573,69,30.2037
-74.996034,74,30.365728
-113.561225,121,32.177027
-76.948296,100,32.403056
-50.504889,66,32.553602
-15.292472,68,32.708115
-50.34094,95,32.917641
-52.769125,68,33.068677
-150.94254,102,34.878482
-74.683658,84,35.059011
-35.497337,64,35.199535
-93.774353,83,35.37356
-51.704469,110,35.632623
-135.993928,82,35.820338
-70.138242,82,37.549756
-85.870098,97,37.772779
-67.631403,92,37.992314
-29.151726,75,38.158337
-69.364043,76,38.342362
-95.706867,105,38.598906
-86.902422,91,40.400715
-23.655234,128,40.69349
-264.395923,89,40.918031
-8.975402,83,41.125574
-65.773583,108,41.409171
-102.248565,91,43.2005
-70.043996,152,43.665571
-188.643494,121,44.056123
-22.118042,76,44.313161
-140.609907,86,44.594199
-58.018923,76,46.369441
-75.674427,92,46.58399
-33.486864,111,46.854531
-44.811384,110,47.114572
-130.678188,119,47.409601
-0.561891,80,49.189905
-95.118037,117,49.515472
-103.640677,90,49.772497
11.217381,118,50.128052
-8.304643,94,50.441591
-16.971216,90,52.358393
-67.571032,79,52.668442
21.467062,96,53.082001
-107.306833,112,53.564071
-85.109822,97,53.984632
-54.636085,112,55.887692
-14.507939,110,56.225787
-61.61439,93,56.520831
-20.461242,113,56.90737
-62.155383,85,57.142411
-55.995489,132,59.096916
-42.14141,105,59.473005
-98.02019,129,60.006071
-82.440949,158,60.769669
62.577681,166,63.182538
-73.152696,154,63.952147
-153.636947,113,64.417137
15.337062,141,64.770696
-6.40121,158,66.758147
-68.052874,116,67.111032
-51.672736,130,67.577116
-111.188368,138,69.781845
85.111128,1000,76.98025
-58.539941,163,79.724286
123.62326,1000,92.018411
5.301877,141,92.76201
-25.918085,125,93.519625
11.135926,184,96.540029
-92.822761,96,97.281117
6.13497,151,98.57095
-189.676058,119,99.51019
72.27618,1000,110.678095
-47.194517,150,113.308143
-29.691321,145,114.341815
-13.904763,127,115.230438
-11.925561,172,116.401093
-6.790147,108,118.558745
-21.581178,192,119.637403
23.256971,197,120.932116
19.112479,148,123.603336
115.749234,1000,134.542505
4.743312,148,135.516153
-46.996433,182,136.79582
-14.926507,128,139.300223
-18.427388,201,140.776191
84.601814,1000,151.627241
-15.181249,175,153.179955
65.231191,1000,165.026657
-3.495871,193,167.862461
128.180502,1000,178.338227
-103.319353,216,180.175066
112.199012,1000,191.980712
-12.809055,246,193.589959
138.401327,320,197.951738
76.508111,1000,210.43529
106.328077,1000,223.222213
-37.435245,237,225.440706
129.434862,1000,237.412154
-169.96165,144,240.103408
-3.389874,238,241.694122
129.931741,1000,254.355435
181.377886,1000,266.493738
-37.763395,265,270.146073
137.976042,1000,281.22861
78.938368,1000,293.250039
101.203149,1000,304.962592
-85.826344,124,307.660297
154.126388,1000,319.397119
87.778359,1000,332.151294
93.731783,1000,342.46753
15.448015,243,346.180142
179.423815,1000,358.251734
219.753512,932,370.010398
-4.786711,167,371.682178
-116.983208,139,372.971335
111.768809,1000,385.372957
-59.654295,133,388.190007
87.475158,1000,400.180875
95.410583,1000,412.829098
153.990222,1000,426.757563
119.461245,1000,441.444998
126.19126,1000,454.313249
46.943722,229,458.377325
-84.748921,158,459.789027
124.993621,1000,472.043635
110.25138,1000,483.644821
155.48059,1000,494.781457
-77.530927,188,496.002707
19.245654,335,501.088609
-54.027897,256,503.751003
119.512886,1000,516.219299
64.124261,157,519.275542
-8.086278,271,521.352326
110.558121,1000,533.416009
32.332905,324,537.856267
149.237784,1000,550.913784
37.262789,296,554.011731
174.390688,1000,565.83632
213.339013,457,571.752644
-75.08915,305,576.166255
-63.756074,314,578.909656
-70.028747,149,581.724599
-41.563549,377,585.579664
167.359708,409,591.637634
132.65419,1000,604.440443
200.296608,604,612.294595
121.761002,1000,625.032711
-45.948715,301,629.106646
132.638312,1000,641.682358
9.274827,118,642.789584
93.476749,1000,655.150256
184.259614,429,660.456138
198.396005,379,665.602975
106.135053,1000,678.090189
213.117432,357,681.501795
114.014219,1000,695.52522
99.011237,1000,708.354599
154.089635,1000,722.504766
171.949072,1000,736.162234
96.061937,1000,749.231087
-26.245135,375,754.108997
171.125839,399,759.92293
78.217078,1000,770.241074
117.176644,1000,784.322246
83.461978,1000,798.354096
-47.125256,329,803.766286
104.463806,1000,816.897729
104.121341,1000,831.093555
136.464964,1000,844.310122
119.541409,631,852.653418
149.076375,1000,865.049729
178.70556,452,871.506894
144.535637,1000,884.591421
106.312863,1000,899.294612
134.321216,1000,913.946414
133.843161,538,920.765437
173.74012,483,927.061097
117.147029,1000,940.37932
73.941558,1000,953.888775
200.80164,452,959.870754
86.08135,1000,972.871692
-152.748773,192,974.961258
92.491234,1000,988.566931
88.625513,1000,1001.75843
71.848136,1000,1015.128896
156.872479,1000,1029.587946
157.355643,496,1035.807902
-25.006023,323,1039.032278
159.209649,1000,1052.683988
134.609926,1000,1065.557982
190.289965,1000,1078.711652
109.255835,1000,1092.875859
-216.837205,200,1096.843365
145.795432,1000,1110.63914
162.722876,1000,1121.864188
205.004805,444,1127.808334
151.814938,1000,1141.470629
132.208434,1000,1154.246239
209.485123,750,1165.340815
99.135679,1000,1178.568339
79.731313,1000,1192.024415
-66.010723,246,1194.45123
213.124322,408,1200.079805
186.542991,352,1205.256046
118.17162,1000,1217.617365
145.186723,1000,1230.26851
30.21036,290,1234.589164
-55.743789,213,1236.369656
119.133522,1000,1249.379232
118.491397,1000,1262.487986
103.846796,1000,1275.113135
-8.189016,309,1279.510843
111.906734,1000,1291.692966
126.735605,1000,1303.854603
3.698595,260,1306.395461
113.05524,1000,1319.158511
137.827747,1000,1331.901839
121.884091,1000,1344.546801
-329.565854,159,1347.832324
-130.616341,160,1349.398262
239.569887,449,1355.555469
-346.722543,102,1356.370572
120.778798,1000,1369.767069
89.595287,1000,1382.613343
113.116168,1000,1395.066835
30.051391,354,1398.856368
151.64756,1000,1412.271815
-111.172751,148,1415.270488
119.280623,1000,1427.546199
175.797844,1000,1440.612957
102.216753,1000,1453.953177
21.907306,290,1456.458701
-58.811633,247,1460.5137
117.729306,1000,1474.050833
141.770703,1000,1487.318357
144.369182,1000,1500.031688
