#{"t_start": 1716144532.6109593, "env_id": "LunarLander-v2"}
r,l,t
-23.468654,124,40.60926
-60.594186,97,40.838519
-73.600206,73,41.031064
-48.837399,76,41.224654
-6.720747,107,41.502186
-12.722,131,43.417523
-23.287793,81,43.674573
-44.060407,81,43.937103
-110.916947,95,44.254161
-22.292747,84,44.517691
-52.951708,70,46.292937
-60.515201,118,46.583993
9.800838,114,46.863532
-37.18328,80,47.057068
-35.22937,108,47.312094
-73.89632,125,49.208912
-55.43865,89,49.45145
-39.780295,122,49.805499
22.675565,77,50.035541
23.964765,94,50.338078
-88.493075,87,52.228883
-115.237172,87,52.560929
-39.742959,91,52.944977
-50.866823,133,53.520566
5.013123,113,54.005633
-15.013997,103,55.880695
-72.539774,95,56.174278
-117.385789,110,56.521325
-9.737775,115,56.91337
31.956576,1000,64.30904
-41.663168,89,64.537671
-50.899792,110,66.364567
-17.21284,132,66.737149
-69.183432,101,67.036023
29.582083,108,67.393573
-72.996623,143,67.975691
-34.113889,121,70.143409
-90.3498,144,70.89729
-104.90049,163,71.986459
52.948335,136,74.311814
-44.153016,132,75.105591
94.962584,1000,86.986706
32.814877,173,88.714338
41.086135,1000,98.310909
-20.478899,124,99.274626
-19.881114,143,102.056778
-44.91997,182,103.461615
-6.356588,173,104.712892
2.776016,120,107.325788
142.733299,1000,116.384093
10.791412,127,118.636255
136.274661,1000,129.113261
-186.420286,111,129.895737
45.361298,196,131.355488
4.358052,162,134.154944
87.949646,1000,144.539333
-39.724008,185,145.925884
36.914935,188,147.530777
-114.736453,131,150.097387
89.74438,1000,160.519177
54.535856,222,163.831982
-22.582671,171,165.105166
-68.079443,164,167.750953
-17.183015,186,168.947142
-30.280215,156,169.79725
-132.205591,151,172.256662
44.023134,199,173.838894
142.292128,1000,185.249464
19.976962,244,187.640361
130.545304,1000,199.401432
135.095275,1000,211.758967
185.251752,1000,224.472032
-7.743535,207,227.999104
124.765147,1000,239.820362
-28.585357,185,241.099539
115.053984,1000,253.508813
116.590014,1000,265.822628
-132.190007,178,267.145379
139.723925,1000,279.419709
77.547642,1000,291.759043
131.535429,1000,303.358335
182.741143,757,312.915642
14.957438,130,314.1253
147.562952,761,322.44501
84.354676,1000,334.521619
108.240873,1000,346.94623
134.003926,1000,359.462893
82.993237,1000,371.721181
177.861618,698,379.966347
94.037953,1000,392.773612
97.893642,1000,406.150313
123.786676,1000,418.406179
86.278574,1000,433.558496
210.036072,467,440.340351
-118.799112,466,446.365926
233.272826,402,451.692147
241.414849,677,460.208106
139.520044,1000,472.422122
138.403193,1000,483.96336
115.187466,1000,495.15301
131.024657,1000,507.67116
-57.964733,243,509.285174
194.065018,513,516.562845
108.748297,1000,528.301847
89.195964,1000,540.776438
98.495959,1000,553.841715
147.869678,1000,565.676295
141.18992,907,577.304918
117.414433,1000,590.414453
117.174303,1000,603.28729
100.28604,1000,616.706248
-47.030079,280,619.178564
135.270736,1000,631.436003
110.49912,1000,644.125877
140.940095,1000,656.274921
114.3898,1000,668.277628
75.659258,1000,681.273776
190.016264,367,686.214498
184.309161,871,699.168706
-42.336992,328,702.444137
193.509771,392,707.732504
117.337519,1000,721.740598
124.699086,1000,735.451633
-29.737129,215,737.297432
111.722647,1000,750.27274
168.531608,403,755.960331
130.889845,1000,767.968262
63.906083,1000,781.916805
109.098605,1000,795.477165
85.901619,1000,809.612256
86.366751,1000,823.394055
87.493962,1000,837.279548
119.98666,1000,850.622758
-69.935603,444,856.814361
158.128185,617,863.844514
55.774534,1000,877.105543
113.866717,1000,891.292736
125.778823,1000,905.724835
119.939464,621,914.282959
78.731581,1000,927.235621
206.949512,665,935.438864
158.962947,457,941.819627
206.630645,346,946.850543
93.751682,1000,960.275306
-43.019416,245,962.681151
101.585616,1000,975.877887
129.07796,1000,989.470575
71.453245,1000,1002.711566
179.559821,419,1007.943904
210.143276,501,1015.269913
172.453693,1000,1029.716482
104.103602,1000,1042.906111
172.043527,409,1048.724213
108.646027,1000,1060.058341
172.764871,468,1066.295593
155.573226,380,1071.384433
101.253619,1000,1085.805259
88.621807,1000,1099.7468
-74.380173,277,1104.019587
-28.78798,135,1105.177257
119.255089,1000,1118.544659
206.360261,357,1122.062224
152.012644,575,1130.5222
92.886986,1000,1144.636218
121.63166,1000,1157.304309
73.781005,1000,1169.173556
64.883209,1000,1182.953486
222.361799,457,1188.965524
108.862732,1000,1202.18214
75.264398,1000,1214.489393
132.711947,1000,1228.51872
111.621031,1000,1241.478907
124.856141,1000,1254.208254
151.167548,1000,1267.509829
149.070223,1000,1279.894401
117.622137,1000,1292.04756
95.48859,1000,1304.245141
99.558295,1000,1317.129536
120.021975,1000,1329.814453
89.506304,1000,1342.45946
74.668941,1000,1355.654471
95.123609,1000,1369.039962
99.960089,1000,1381.782744
99.836798,1000,1394.192224
156.109113,1000,1407.425641
102.485162,1000,1419.171029
150.710609,1000,1431.617831
148.972611,1000,1444.763118
166.023568,1000,1457.722419
202.396116,361,1462.582854
-0.844798,269,1466.999133
200.113153,369,1471.277362
115.369003,1000,1484.265665
158.014194,1000,1498.796509
