#{"t_start": 1716144532.596955, "env_id": "LunarLander-v2"}
r,l,t
-263.954872,119,0.260569
-150.958812,109,0.492109
-203.676142,89,0.690136
-257.354746,81,0.859163
-129.003422,76,1.010183
-407.017763,74,2.775477
-524.298749,95,2.966507
-319.517653,117,3.210036
-303.176881,106,3.443351
18.018224,117,3.687887
-217.097319,80,5.381153
-218.76935,116,5.622699
-236.183057,80,5.79672
-137.624985,93,5.994256
-141.015893,63,6.130281
-257.365354,95,6.326796
-96.18185,66,8.10071
-138.275109,80,8.276743
-502.04765,100,8.492236
-137.946833,89,8.688262
-94.165945,69,8.83431
-161.984846,72,8.998225
-134.148581,91,10.740618
-157.922591,68,10.889129
-322.687572,112,11.119669
-203.82859,123,11.391215
-65.14628,64,11.521245
-143.208144,112,11.748771
-134.837587,72,13.480571
-358.335008,120,13.74511
-159.49636,107,13.978647
-74.587765,79,14.139668
-302.790433,81,14.319184
-76.103212,96,16.089615
-46.098909,73,16.243633
-190.031204,83,16.423149
-104.669063,102,16.653206
-65.633951,76,16.816718
-124.474134,91,17.004255
-53.114533,73,18.741871
-104.706389,69,18.885379
-294.979375,106,19.114926
-284.285489,118,19.370455
-121.31,139,19.684499
-145.412228,120,21.476319
-137.346569,62,21.627349
-28.473863,73,21.796381
-320.970618,93,21.999919
-95.832601,72,22.166946
-199.575847,107,22.38897
-49.809499,128,24.249313
-100.01693,104,24.467333
-273.049831,109,24.70887
-284.080664,81,24.88289
-59.694077,87,25.081435
-155.715208,92,26.830697
-70.984254,118,27.079238
-170.921796,109,27.322271
-59.380379,84,27.498799
-74.527351,83,27.676821
-195.829447,86,29.480602
-55.463723,62,29.613114
-54.323286,103,29.835655
-51.772634,103,30.049191
-116.472916,103,30.260213
26.157248,86,30.451243
-53.281208,84,32.181033
-15.43984,83,32.369059
-69.17726,81,32.555607
-57.262704,88,32.752627
-83.353729,79,32.925141
-102.988358,97,33.145194
-88.412739,110,34.969001
-62.025677,111,35.208533
-85.883547,148,35.525601
-98.764173,85,35.740137
-70.556421,76,35.912345
-195.772161,111,37.701273
-76.619601,114,37.979813
-10.498751,68,38.128835
-29.30417,113,38.398371
-156.356726,74,38.579906
-12.286261,95,40.390716
-62.806704,115,40.656496
35.939899,98,40.892522
6.894592,82,41.10207
-76.054468,100,41.360175
-102.077269,89,43.147503
-127.340144,90,43.397524
-69.402083,95,43.699579
15.986089,120,44.088129
-47.959315,107,44.438182
-12.802412,109,46.343447
-12.239315,125,46.639508
-165.753296,104,46.891536
-140.404426,116,47.16358
-17.905491,108,47.437112
-19.171796,113,49.300425
-1.577157,137,49.687989
-25.52962,106,50.006034
-56.53307,118,50.388083
5.001928,136,52.473915
-16.964735,77,52.776962
-79.394116,138,53.380541
-65.912574,109,53.886607
-59.48959,101,54.202556
0.975969,86,56.023727
7.609284,119,56.395301
26.81925,106,56.732348
-9.347377,138,57.164418
2.692229,127,59.097921
-4.304053,149,59.654032
-12.8841,137,60.243609
-65.191405,85,60.662166
0.628112,155,62.995514
-134.411354,107,63.583096
-5.042042,111,64.10117
-32.18734,135,64.558676
7.459037,120,66.409571
27.691524,150,66.841661
-25.272867,157,67.335069
5.710549,143,67.90366
-41.379192,117,70.042902
33.277287,119,70.62398
-57.816064,162,71.674408
-102.991743,113,72.353519
-13.290787,126,74.652034
-48.882492,112,75.300618
25.738693,99,75.879196
64.270966,1000,88.42329
17.724976,120,89.131915
63.75384,175,91.574857
50.900213,172,92.483971
110.467361,1000,103.311593
-46.946024,141,104.28734
-10.719527,135,105.397984
15.669863,153,108.210431
32.339115,185,109.726943
97.548031,1000,119.606888
15.850307,163,120.648068
-159.570585,145,123.310301
107.402937,1000,134.237953
-28.909387,137,135.161107
1.21587,256,136.94434
5.336143,223,140.095179
-42.007589,239,141.91644
