#{"t_start": 1716144532.5989556, "env_id": "LunarLander-v2"}
r,l,t
-202.796248,108,0.235568
-391.633901,103,0.455601
-337.501837,86,0.644137
-181.522183,108,0.870162
-381.057396,67,1.00418
-124.830921,73,2.767477
-451.371022,104,2.980013
-195.513352,93,3.173036
-350.572606,90,3.372837
-244.900795,90,3.557378
-231.776412,140,5.376153
-386.462081,92,5.564697
-280.475567,107,5.799719
-265.664425,82,5.976256
-45.074086,117,6.220284
-165.018207,91,8.040709
-218.484145,84,8.231743
-300.030862,106,8.45873
-74.332869,99,8.673262
30.140984,84,8.856309
-102.863348,73,9.025228
-69.11136,71,10.720108
-117.022018,63,10.85813
-93.068834,71,11.001151
-311.713475,89,11.194178
-279.468791,87,11.384215
-130.22751,99,11.584751
-161.46893,97,13.368553
-117.356966,84,13.54108
-526.209282,105,13.778108
-216.408205,90,13.971139
-112.94656,62,14.10016
-7.2011,80,14.271179
-203.471498,92,16.031614
-107.26306,78,16.204124
-151.711964,102,16.421148
-138.464656,108,16.665206
-75.836793,96,16.869224
-90.475651,74,17.024259
-252.887769,100,18.820873
-277.354979,86,18.994401
-432.854841,124,19.270946
-203.08959,144,19.589987
-126.265885,111,21.355797
-48.43352,135,21.676857
-132.10771,106,21.916898
-105.884912,80,22.100435
-112.591648,77,22.266457
-90.387144,70,22.40897
-79.693847,130,24.280308
-86.14737,79,24.44033
-66.826699,130,24.725873
-149.700722,117,24.971411
-63.030053,68,25.144944
-340.48025,140,26.981732
-262.227712,122,27.254268
-122.049903,62,27.386777
-152.38375,76,27.543307
-160.184041,107,27.76533
-179.317543,116,29.639629
-186.869043,87,29.829145
-29.719123,102,30.04119
-117.731316,78,30.201701
-138.950077,97,30.415735
-234.47156,127,32.233542
-73.141815,68,32.391057
-213.611437,109,32.645118
-5.59086,85,32.824629
-128.058987,72,32.989156
-78.933834,76,33.160194
-120.238189,108,34.980506
-136.186638,91,35.175531
-66.94211,64,35.313049
-275.146647,105,35.53912
-164.027497,82,35.748137
-96.711685,96,37.509621
-105.947204,84,37.693274
-70.421735,112,37.966812
-78.407527,82,38.146341
-71.140011,65,38.292852
-57.170548,97,38.538907
-124.196321,119,40.406715
-143.815719,81,40.594259
-71.105125,76,40.768012
-87.310386,105,41.042067
-117.659738,79,41.244658
-41.964549,83,41.454685
-161.853719,138,43.382523
-68.724651,115,43.747088
-40.440947,121,44.143654
-28.011172,106,44.48669
51.275408,100,46.364447
-107.045986,93,46.575996
-185.630148,112,46.851536
-46.333591,103,47.098072
-61.827253,102,47.340606
-4.3442,141,49.275425
21.184552,98,49.556476
-87.358911,80,49.786502
-69.235292,99,50.084544
-67.944823,123,50.489111
-70.271747,103,52.463908
43.908029,89,52.816961
24.794805,102,53.267031
-119.665669,96,53.677587
-5.066555,84,54.028639
-60.496145,81,55.830191
-177.932269,94,56.126239
-71.677515,157,56.617836
-71.54538,142,57.076899
-37.955319,96,57.340441
-31.321037,91,59.197963
-48.230737,135,59.71503
-14.101146,87,60.080583
-52.884173,131,60.714165
13.051591,183,63.213544
-219.09255,131,63.87164
-51.57196,135,64.439652
-122.679842,115,64.720189
