#{"t_start": 1716144532.6039543, "env_id": "LunarLander-v2"}
r,l,t
-204.318808,68,0.147046
-575.157921,98,0.36109
-284.730141,66,0.496112
-239.520905,121,0.757646
-68.786231,67,0.894164
-348.891471,61,1.016187
-440.826061,97,2.825995
-127.210994,101,3.042525
-338.308729,64,3.171038
-270.096641,62,3.306333
-175.916502,65,3.444351
-81.375111,74,3.59638
-80.868515,76,3.76541
-272.630643,100,5.49218
-211.325942,91,5.691204
-103.825779,68,5.83923
-503.18529,91,6.020771
-163.511694,87,6.208286
-123.532504,112,8.080713
-170.246458,67,8.229744
-112.688264,72,8.380256
-120.6878,81,8.559754
-144.26184,67,8.706268
-108.501381,95,8.912311
-101.93295,110,10.700106
-104.23318,75,10.86413
-233.37333,100,11.068666
-135.057424,93,11.26769
-11.167022,135,11.554752
-101.840093,62,11.679262
-312.94581,89,13.447063
-196.603674,141,13.757109
-49.327958,85,13.938136
-149.112502,77,14.10116
-157.077963,79,14.27218
-329.449042,108,16.068614
-90.601192,83,16.245633
-44.145387,137,16.548685
-17.219523,69,16.705203
-206.991106,106,16.921736
-263.299567,108,18.732873
-173.732243,95,18.929893
-66.872185,95,19.138439
-174.193972,91,19.337457
-107.466677,83,19.507479
-51.623908,59,19.652501
-143.213062,103,21.399801
-173.109272,113,21.676857
-234.915407,119,21.944406
-89.688252,98,22.166947
-88.765659,91,22.35597
1.118318,109,24.168785
-92.079366,94,24.375818
-87.073778,84,24.550356
-81.806301,82,24.736383
-133.756444,84,24.913898
-72.019268,83,25.113438
-48.508994,72,26.810195
-130.020564,98,27.018736
9.104921,109,27.263268
-47.630306,75,27.41978
-81.957098,77,27.582309
-79.722349,70,27.728333
-66.206549,117,29.602115
-171.511952,105,29.828656
-174.731347,104,30.045192
-239.742606,79,30.207704
-149.078568,90,30.405732
-61.079054,109,32.189034
-63.853012,87,32.38306
-36.442696,74,32.555607
-93.224914,102,32.779629
-61.64118,104,33.013168
-66.909805,105,34.828489
-107.780321,90,35.030018
-86.266743,112,35.273051
-119.302029,77,35.435076
-26.717297,78,35.615122
-148.076584,92,35.829345
-76.475743,92,37.580762
-66.41314,115,37.851299
-47.65647,86,38.048832
-189.317645,88,38.251853
-48.47704,64,38.418381
-22.363883,116,38.693426
-72.715293,74,40.454233
-62.380416,73,40.620263
-49.475967,88,40.827523
-5.025359,69,41.008553
-87.938921,89,41.236659
-93.568208,114,41.532709
-96.684826,89,43.323018
-36.249291,98,43.628577
-114.370556,89,43.919601
-18.147604,123,44.324168
19.238855,148,46.352448
-67.166415,112,46.612997
-28.103504,87,46.824028
-2.966063,97,47.059073
-83.894852,121,47.346607
-55.898486,109,49.202911
-57.278764,117,49.526972
51.967598,98,49.808504
-44.751886,89,50.076545
-19.254939,110,50.437599
-101.638979,97,52.380397
-23.680673,84,52.708449
-13.461276,102,53.148518
-56.545866,118,53.657589
15.49483,85,54.018641
-25.082711,86,55.838701
-55.105337,106,56.167283
-10.893841,121,56.549837
-42.969158,128,56.987392
36.122293,93,57.229927
-26.962165,132,59.203965
-58.651842,133,59.715033
54.10879,128,60.271608
-42.016892,98,60.755676
17.060731,144,63.047031
-21.346201,97,63.571097
29.004801,114,64.107175
14.020499,126,64.533677
-32.896544,115,66.374572
31.449885,128,66.734154
3.335574,156,67.210551
-66.721314,109,67.616122
40.092746,146,69.859373
-60.485152,150,70.56298
-26.745133,120,71.237842
32.096713,145,72.241006
48.747299,135,74.579475
-25.36317,155,75.496151
45.864488,1000,87.753332
-50.584835,139,88.898373
116.836296,1000,98.565956
-103.682802,112,99.443671
-40.902006,199,102.717354
14.533334,140,103.695155
142.97156,1000,114.621357
-0.862509,208,116.048555
35.528433,149,118.489729
154.931626,1000,128.892733
-118.387609,207,130.398814
88.367982,1000,140.754195
66.917364,208,142.312994
152.469005,1000,153.485503
126.760499,1000,165.259024
91.981544,1000,175.266113
62.491256,1000,186.816688
73.258048,155,188.432995
123.923882,1000,200.205559
16.728415,207,203.908227
-90.422807,295,206.310101
62.062251,1000,219.03599
-63.985562,185,222.310058
64.877632,1000,234.517248
-25.22238,206,236.279489
38.156846,266,240.022901
-200.333995,168,241.16155
100.514166,1000,253.596839
97.628495,1000,265.89415
167.609667,355,270.212589
-105.471027,201,271.895839
99.811057,1000,284.886686
180.145891,382,289.727184
-51.540845,217,291.645536
136.997953,1000,303.233826
127.413836,1000,315.081462
-17.545789,142,316.191119
99.041844,1000,328.958703
141.462308,1000,340.638527
170.318729,1000,352.047558
87.419228,1000,365.145161
-22.703923,209,367.001733
105.226044,1000,379.880845
107.553276,1000,392.670098
100.116103,1000,406.06481
96.053823,1000,418.322671
134.745582,1000,433.445478
75.987283,1000,446.818877
156.755014,1000,460.060579
-37.301536,337,464.416067
-36.46334,282,467.077483
3.547682,292,471.553572
143.774911,1000,483.084235
-38.285669,216,484.603464
-0.356329,171,487.445233
155.94475,1000,498.910685
-36.649271,307,502.302786
21.580884,385,507.48963
112.834942,1000,520.098667
99.436838,1000,531.691619
-34.696761,268,534.111125
-47.793259,278,538.275533
-15.39621,313,541.551056
180.85667,332,546.626837
105.364883,1000,559.360934
-200.948311,349,563.496465
197.168058,364,566.762959
53.530113,1000,579.152703
108.903295,1000,592.408743
141.618596,665,601.945117
114.856267,1000,615.394059
190.25766,1000,627.876327
85.385561,1000,640.24169
139.096413,1000,652.607352
-101.768198,385,656.112391
131.652383,1000,668.115102
130.612833,1000,681.10324
0.256974,336,685.645434
98.327483,1000,699.978817
107.918248,1000,712.959803
113.086153,1000,727.20439
179.270146,393,731.569998
-6.04635,332,736.29127
117.158274,1000,749.337601
-107.07395,341,753.889975
130.31174,1000,766.376533
198.224075,386,769.865033
-19.582891,349,775.151429
119.564221,588,783.312114
111.6981,1000,797.13592
-18.560249,388,803.307447
152.877188,679,811.551827
170.961256,612,819.733192
125.251469,1000,833.746948
78.551751,1000,846.956261
141.0863,1000,860.058693
45.997099,1000,873.108594
-41.94164,414,878.82439
177.223721,402,884.434392
127.581867,1000,899.164092
83.211693,1000,913.835909
83.648524,1000,926.787079
120.779417,1000,940.006764
101.897608,1000,953.56424
62.948977,1000,966.359559
163.3129,569,973.860682
111.592318,1000,987.340437
120.782858,1000,1000.537737
87.532513,1000,1013.684709
93.554466,1000,1028.262289
128.820805,1000,1039.906909
91.710288,1000,1053.346594
136.865629,1000,1066.311107
-118.982074,147,1069.212258
115.2445,1000,1082.993238
155.122463,1000,1097.060397
127.960561,1000,1110.849688
52.862009,1000,1122.054229
149.180418,1000,1134.700285
135.185252,1000,1148.451911
152.058015,448,1154.471851
123.885041,1000,1167.898967
120.593541,1000,1181.556793
125.824512,1000,1194.708257
133.97977,1000,1207.5052
142.415494,1000,1220.165321
123.195398,1000,1234.368149
166.543761,1000,1247.283178
94.460627,1000,1260.071783
115.482269,1000,1273.029253
92.833252,1000,1285.283716
151.178505,1000,1297.102439
117.351377,1000,1309.920996
239.451673,350,1313.19454
108.474224,1000,1325.836625
-48.798797,268,1330.104999
134.599729,1000,1342.756494
112.423284,1000,1355.913511
126.898284,1000,1369.335006
-11.818271,272,1371.512042
78.242397,1000,1384.482131
204.959219,295,1388.8007
207.451682,427,1394.488269
215.963431,388,1398.553773
87.793246,1000,1411.975773
105.265122,1000,1424.344598
198.878165,425,1429.995586
-33.770902,269,1434.185062
164.691815,1000,1447.635081
148.545926,1000,1460.341676
142.493001,1000,1473.874816
112.414725,1000,1485.258971
152.66337,1000,1499.848665
