#{"t_start": 1716144532.605955, "env_id": "LunarLander-v2"}
r,l,t
-383.124438,86,0.183045
-260.61236,85,0.37209
-252.316176,101,0.585623
-262.739807,68,0.729645
-107.494246,71,0.875161
-131.003146,82,1.051697
-158.130982,98,2.851994
-294.695288,80,3.024524
-59.075985,63,3.151037
-305.022277,75,3.316333
-107.237712,66,3.453355
-176.952211,126,3.724406
-116.032466,68,5.385154
-127.72425,127,5.656204
-512.912381,109,5.891232
-334.837285,80,6.054771
-145.923016,80,6.222794
0.430681,74,8.003196
-204.142147,95,8.222744
-114.25304,105,8.447727
-198.4324,115,8.699263
-220.073625,83,8.878307
-290.204314,104,9.122248
-271.848807,99,10.871131
-134.391296,69,11.008156
-207.074319,95,11.21418
-300.784685,125,11.484243
-427.003379,89,11.661262
-12.538539,57,13.364555
-130.122501,62,13.492571
-102.077481,88,13.685595
-65.197012,72,13.842623
-284.137951,116,14.08916
-73.154495,71,14.242182
-425.45285,143,16.12012
-217.955918,117,16.359143
-104.030863,94,16.574688
-12.881303,85,16.760715
-156.059011,72,16.90923
-181.293672,63,17.044766
-231.740247,77,18.789871
-187.365103,117,19.037911
-205.068968,124,19.307951
-112.559549,112,19.549987
-104.717949,114,21.333798
-97.792295,120,21.616348
-255.840102,84,21.812387
-110.802141,58,21.938406
-78.24853,108,22.180946
-90.982868,112,22.413977
-296.706083,91,24.192785
-64.816137,64,24.332817
-54.289761,68,24.472841
-299.573718,113,24.726382
-73.024511,76,24.885892
-127.551843,104,25.133945
-86.822982,118,26.924216
-66.233969,97,27.133757
-91.259635,101,27.358778
-109.654306,70,27.502799
-79.213689,73,27.659821
-96.795815,97,29.487602
-109.438399,130,29.76114
-195.799294,70,29.90966
-119.467158,109,30.135701
-39.075666,127,30.415736
-98.027747,74,32.116526
-75.622894,84,32.307544
-110.618491,68,32.468592
-71.331045,77,32.643119
-79.796218,103,32.863141
-58.241996,129,33.156195
-104.593133,96,34.948998
-99.633407,88,35.138532
-53.62714,64,35.28005
-114.772451,102,35.496593
-67.002887,80,35.699625
-42.901192,116,37.505619
-87.936453,92,37.705276
-63.864577,92,37.929811
-141.896918,71,38.090832
-121.454926,109,38.344368
-71.749669,85,38.557907
-23.186439,110,40.402716
-61.287886,81,40.590258
34.231463,79,40.773013
-86.22194,81,40.983553
-35.160799,104,41.250658
4.001712,66,41.417177
-9.717356,90,43.206503
-41.787775,104,43.508544
-193.483884,113,43.876597
-183.558705,109,44.242164
-267.269145,125,44.649715
-24.664527,95,46.452976
-79.509012,90,46.664508
-41.171903,133,46.989562
-65.235706,96,47.213585
-46.843201,82,47.426109
-276.592226,106,49.269426
-30.769543,110,49.581478
-57.540934,125,49.948524
-13.23865,104,50.272574
-10.41509,123,52.297887
-74.766868,133,52.823964
-45.125146,113,53.322034
-15.918486,142,53.953124
-64.684641,116,55.865699
-20.747143,111,56.206282
20.796113,95,56.505326
66.715266,152,57.011392
14.417576,153,58.983402
-24.401679,104,59.350995
-20.713987,150,59.958562
-9.862186,96,60.407118
10.359797,102,60.911185
-94.648426,99,62.966007
-5.907949,114,63.594098
8.258933,146,64.289037
-39.215211,100,64.556676
22.796183,135,66.444084
19.368667,119,66.796154
-35.352817,105,67.111031
-52.353665,119,67.521609
-190.471607,149,69.777851
-219.596047,230,70.926297
16.76403,168,72.039979
-6.599372,91,72.57105
42.158101,1000,83.270071
-8.818723,146,86.706651
5.782921,124,88.138273
-10.241787,135,89.06791
-72.594993,140,89.716501
-169.890034,128,92.000413
-62.317347,114,92.595989
-80.932472,113,93.251091
17.877771,181,96.15847
-52.411712,157,97.421634
-189.975678,107,98.350426
-22.223229,143,99.475671
17.399519,1000,110.643103
-61.347043,145,113.243151
46.543161,1000,122.861988
47.263171,133,123.859876
118.661316,1000,134.776534
33.776018,153,135.798694
-30.904155,140,136.781826
168.773862,1000,147.593289
12.865884,217,150.729605
126.130094,1000,162.835026
-15.063482,181,164.219534
44.819038,196,165.660481
-32.343897,144,168.108004
139.411482,1000,178.690299
-102.293628,163,180.064562
152.046585,1000,191.854195
22.881413,169,193.017371
-53.733457,163,195.694772
108.303988,1000,206.655167
127.944944,1000,219.394608
-319.322525,132,222.193549
137.837016,1000,234.404734
-24.72786,208,236.18998
31.619007,195,237.804713
114.146047,1000,249.421708
-189.802206,184,252.93724
118.591018,1000,265.321559
-49.661289,161,266.604306
113.911317,1000,278.632479
82.228007,1000,291.139462
-152.094496,173,292.592691
-103.700312,277,296.591077
105.6438,1000,308.275396
-5.92872,205,309.792324
-78.834614,239,313.525228
-205.765629,239,315.642543
111.207185,1000,328.329087
109.247137,1000,339.924928
-12.432164,195,341.944908
204.339721,782,351.182422
-166.471667,186,352.91119
-38.949653,181,356.473794
-24.583159,228,359.275878
2.05574,198,360.967433
145.12425,1000,373.392406
105.353179,1000,385.820035
-31.978498,116,388.472037
110.584488,1000,402.029728
84.192672,1000,413.055128
-27.445056,333,417.720549
149.410419,1000,432.648082
97.754283,1000,446.359931
95.560594,1000,459.600013
