#{"t_start": 1716144532.61296, "env_id": "LunarLander-v2"}
r,l,t
-65.330453,115,35.888339
-24.267919,117,37.691269
-56.957746,116,37.974315
-77.346132,101,38.194337
-61.579348,80,38.397368
-97.740312,79,38.584901
-87.572141,83,40.368711
-85.350086,96,40.591253
-128.842226,110,40.850518
-64.813592,91,41.085063
-37.862189,74,41.276654
-36.405623,117,43.135498
-16.404265,90,43.385519
-86.233424,121,43.773083
-3.387698,116,44.152654
-102.149557,82,44.415671
-124.034202,114,46.339442
28.484913,92,46.549991
-62.441614,137,46.883531
-29.19359,127,47.181576
-60.079172,110,47.45611
-17.755978,119,49.341929
-69.760036,90,49.601473
-33.237052,104,49.909009
-52.92306,94,50.195052
-28.685802,85,50.488105
-15.412189,115,52.506419
-14.267427,95,52.896464
30.026179,102,53.347536
-6.223741,101,53.800094
-61.778458,79,54.076141
20.045977,117,55.996719
-40.170841,129,56.399297
-15.530056,102,56.728852
-73.922005,117,57.096898
-104.090073,108,58.934878
-54.448334,106,59.319477
-19.918575,112,59.765537
-11.233912,160,60.495139
49.705766,103,61.007208
-48.864126,133,63.263052
-16.968674,138,63.946144
5.966395,124,64.443651
30.554497,149,66.366566
-82.775107,152,66.801146
36.344639,110,67.134546
-8.541586,1000,75.614657
-1.728224,148,76.363095
72.206295,1000,89.036905
-37.764792,146,89.711498
-75.580026,120,91.938893
131.355645,1000,102.549834
-10.034966,168,103.754661
23.354212,146,104.857916
102.010299,1000,115.707991
-43.293737,127,116.522118
66.618735,1000,126.713381
-23.953833,111,129.15977
77.610217,1000,139.492575
25.435947,214,141.081834
-14.739971,148,142.19548
-58.876827,164,144.978659
115.719233,1000,156.338525
-18.606857,175,157.971335
-49.632701,207,159.94261
132.688298,1000,170.049304
110.526523,1000,181.132725
107.102676,1000,192.986859
110.811362,1000,205.241451
-170.213484,149,206.494131
85.545619,1000,219.22701
172.930391,857,230.197891
80.906284,1000,241.518101
-14.959368,203,242.974828
81.307598,1000,255.880646
122.426604,1000,267.856467
96.015277,1000,280.32996
-27.446747,203,283.908806
41.31867,178,285.6313
214.608837,960,296.971113
125.033198,1000,308.660432
143.745816,1000,320.527851
214.424949,761,329.505273
182.618022,373,333.919022
101.739545,1000,346.328653
113.974903,1000,358.48027
143.951127,1000,370.90205
119.176541,1000,383.469177
94.698189,1000,396.582735
-117.27667,611,404.293068
-28.91266,225,406.665366
138.621046,1000,418.910238
118.621221,1000,434.130081
189.806563,608,443.863895
-9.34993,223,445.913376
90.484458,1000,459.196958
135.274031,1000,471.385547
161.871352,586,477.967725
170.165985,736,485.238328
-47.694618,353,489.718376
161.709369,435,495.033988
104.405733,1000,507.564138
107.99123,1000,520.210684
194.553614,479,525.584465
225.775527,366,530.478197
122.084278,1000,541.53105
95.170009,1000,554.58331
18.65993,175,557.885701
117.244692,1000,569.503849
-19.153581,332,572.686173
214.271883,395,577.858486
115.432929,1000,591.123568
62.011147,1000,603.925383
120.514397,1000,617.412343
-9.311868,351,622.131632
151.846469,1000,634.358839
135.37623,1000,646.863261
-57.433394,377,650.384331
116.541633,1000,662.69898
41.913819,192,665.908182
-16.218029,344,668.639182
-26.841945,296,672.85288
-29.365105,363,678.522748
13.472281,198,680.428101
108.269166,1000,694.141533
95.507613,1000,707.255934
89.015937,1000,721.166033
165.058714,432,727.447923
-2.639462,338,731.20794
-65.733709,332,735.9567
221.453161,297,740.045023
-9.447597,362,744.349196
-55.508912,247,748.292457
140.997953,1000,760.983587
149.134655,1000,773.04859
-55.812523,390,777.342918
31.317638,110,780.128047
138.282665,1000,793.401349
96.175988,1000,808.064297
190.792715,444,812.428459
113.437902,1000,826.604249
143.111887,740,837.509563
81.212454,1000,850.875775
55.864288,195,853.009476
-66.316613,479,859.149712
86.043871,1000,872.100458
-49.712099,446,878.032188
86.491981,1000,892.328867
128.071049,1000,906.769974
107.908955,1000,920.387394
16.977322,312,923.604394
74.84758,1000,936.554214
61.379043,1000,950.125519
126.906894,1000,963.273731
162.089561,592,970.506264
103.0639,1000,983.87271
91.061169,1000,997.376182
-143.216407,474,1003.938751
123.05959,1000,1017.78728
132.610547,1000,1031.585097
80.224425,1000,1045.016963
154.934304,654,1053.180058
144.836325,1000,1066.112571
226.870227,261,1070.026268
187.42809,483,1076.259131
102.076024,1000,1090.577271
-5.390712,355,1094.680964
-26.436476,407,1100.935174
109.050957,1000,1114.585835
107.32686,1000,1127.108197
-52.478603,344,1131.394317
177.456827,445,1137.808059
228.293368,752,1147.314175
145.958666,1000,1160.738991
212.133485,416,1166.450094
-58.111893,367,1171.528505
93.067716,1000,1185.219825
150.774724,1000,1198.441606
181.570855,383,1202.333175
150.465242,1000,1214.644412
-8.850424,221,1218.436003
-9.10542,773,1228.631733
205.486069,319,1233.53501
-108.898045,381,1238.490468
107.403289,1000,1251.418164
196.954633,327,1254.575811
114.921165,1000,1267.890377
80.022431,1000,1280.219942
97.679163,1000,1292.309099
141.166981,1000,1304.575688
155.376773,1000,1317.452506
220.566194,405,1322.699213
131.030582,1000,1335.548469
149.454922,1000,1348.461635
-490.29564,121,1349.599284
134.664002,1000,1363.017017
112.752748,1000,1375.662978
156.389265,1000,1388.493654
143.147212,1000,1401.615579
138.093044,1000,1414.99945
-32.343722,501,1421.309385
121.844589,1000,1433.788018
102.657371,1000,1447.174547
113.396272,1000,1458.307512
11.153817,227,1461.847675
172.192058,1000,1475.259034
127.969591,1000,1488.811356
194.875208,400,1494.975691
