#{"t_start": 1716146085.0410867, "env_id": "LunarLander-v2"}
r,l,t
-218.930386,369,1372.873116
-169.61631,389,1377.03664
-163.161627,195,1379.037919
-50.436013,275,1381.665905
-212.986428,249,1384.010809
-203.924445,119,1385.211708
-172.009644,279,1388.181074
-161.504914,118,1389.359274
-229.804214,81,1390.107904
-193.992394,153,1391.530646
-210.868354,130,1392.721373
-272.574596,214,1394.744173
-182.100381,308,1397.527309
-216.115351,181,1399.286961
-214.438359,95,1400.310669
-172.537287,331,1403.957328
-106.802919,151,1405.723235
-152.084785,197,1408.067006
-186.583231,356,1411.988169
-139.43192,162,1413.621898
-84.883287,175,1415.453086
-189.820168,177,1417.302649
-184.765321,127,1418.44102
-173.5828,207,1420.436325
-206.976163,142,1421.926559
-214.294542,199,1424.092882
-251.445017,86,1424.965041
-128.159573,234,1427.320954
-89.410731,146,1428.728715
-143.856976,411,1433.184844
-115.682372,128,1434.370735
-176.052677,358,1438.270722
-193.549588,173,1440.13203
-203.927348,229,1442.666401
-104.670267,127,1444.118085
-158.278154,239,1446.280096
-250.83069,422,1450.991533
-261.346044,110,1452.219728
-220.74242,119,1453.366922
-145.76388,236,1455.566257
-195.426807,111,1456.622924
-252.707171,168,1458.450185
-160.312376,142,1460.034019
-220.641264,89,1461.031158
-210.923734,148,1462.524374
-180.125746,465,1467.215108
-165.6528,232,1469.883452
-262.471993,88,1470.760108
-257.02021,484,1475.935431
-146.754892,253,1478.427817
-204.537203,219,1480.512664
-196.157976,344,1483.822287
-227.883599,152,1485.387537
-78.817985,136,1486.831784
-201.715755,146,1488.247924
-166.668358,306,1491.110076
-181.460332,408,1494.968853
-319.543049,873,1504.818801
-230.512087,103,1505.978142
-209.942588,130,1507.370427
-230.056104,239,1510.003442
-254.796932,314,1513.406972
-219.644764,104,1514.479104
-194.510737,93,1515.522591
-238.481701,115,1516.835778
-200.507134,235,1519.343149
-153.610284,183,1521.353578
-82.057433,159,1523.119942
-188.352322,124,1524.348615
-188.403528,135,1525.596828
-229.023532,478,1530.38403
-210.918831,104,1531.449696
-197.821636,270,1534.4307
-252.248287,133,1535.716905
-244.035991,103,1536.677803
-219.994042,490,1541.859553
-215.792476,100,1542.750192
-186.888962,221,1544.880543
-166.575405,330,1547.968319
-195.966318,215,1550.191291
-247.956376,228,1552.302815
-220.370609,398,1556.400372
-164.568189,279,1559.02142
-144.118253,219,1561.102353
-171.657142,102,1562.201035
-177.293495,253,1564.667119
-199.721476,113,1565.875454
-196.576772,316,1569.30654
-272.154575,155,1570.835281
-170.268047,181,1572.627084
-126.727535,195,1574.723952
-198.856007,88,1575.664572
-234.356808,176,1577.589841
-225.505076,459,1582.810302
-260.767305,111,1583.816007
-203.276005,83,1584.611128
-221.948676,383,1588.533349
-149.242053,181,1590.249133
-176.213997,112,1591.25229
-223.316525,272,1594.104493
-205.571204,259,1596.67098
-238.750958,299,1599.710154
-198.058249,159,1601.291442
-219.169363,124,1602.478178
-158.900707,149,1604.131437
-234.219404,143,1605.897057
-256.649039,585,1612.746244
-147.869377,170,1614.489617
-156.867491,122,1615.675807
-199.419317,228,1617.858027
-250.937414,473,1623.334791
-184.415694,123,1624.858601
-163.080999,199,1627.311705
-179.821418,140,1629.085478
-174.241278,513,1634.777184
-207.379705,294,1637.785661
-192.761722,259,1640.377551
-171.990554,159,1641.940531
-207.875291,171,1643.666774
-125.096131,1000,1655.780283
-158.045593,533,1662.080787
