#{"t_start": 1716146085.0250852, "env_id": "LunarLander-v2"}
r,l,t
-156.977357,1000,120.548217
-147.686036,94,122.09448
-184.016565,1000,138.374746
-102.33174,1000,153.145698
-206.230226,1000,167.537536
-141.312825,1000,183.462991
-176.685819,1000,197.940986
-327.678026,233,201.398191
-177.878173,1000,216.105268
-144.497817,1000,230.663487
-212.535368,206,233.444416
-211.99297,1000,249.784745
-157.009334,1000,264.40425
-128.346433,1000,278.172729
-275.809375,275,281.991721
-161.233341,1000,298.778146
-153.445388,1000,315.956478
-250.359717,248,320.340921
-161.615152,1000,337.638491
-158.440581,1000,355.794742
-224.439778,224,360.007889
-104.930974,1000,377.029442
-93.603214,1000,394.673165
-113.558942,1000,411.867071
-136.67466,1000,429.965869
-194.184426,1000,448.434932
-110.009342,1000,467.541145
-71.00051,1000,485.759441
-124.348893,1000,505.181651
-76.498529,1000,525.318417
-150.9727,1000,545.651943
-105.877055,1000,566.817426
-105.472485,1000,587.333675
-130.980626,1000,606.267155
-69.600916,1000,624.943942
-102.573179,1000,645.357584
-162.987203,1000,665.802062
-159.436852,1000,685.074934
-40.602704,1000,704.924994
-140.227393,1000,724.807978
-102.563672,1000,743.975657
-86.862867,1000,761.877536
-181.995454,1000,780.194026
-199.197454,134,782.177158
-178.703551,176,784.621096
-103.631211,1000,802.032144
-176.507102,235,805.989736
-198.867062,526,815.666295
-210.704107,144,818.287681
-139.488732,370,824.038511
-210.127392,265,828.747072
-202.454245,305,834.447801
-160.876486,545,843.189016
-168.251298,243,846.950337
-189.977453,109,848.375275
-133.799723,387,854.581272
-228.344209,102,856.447054
-84.386398,1000,872.050088
-314.475067,883,886.290836
-126.610605,1000,900.60142
-297.222051,867,914.728698
-235.107375,883,926.473377
-191.515401,236,929.730811
-206.959294,146,931.281122
-183.925486,242,934.085248
-154.804682,1000,946.86992
-182.064999,573,953.892557
-189.881748,99,955.137733
-257.014293,406,959.380321
-135.849465,115,960.545136
-181.884941,119,961.944546
-179.406428,169,963.690311
-232.617401,233,965.996687
-171.878932,257,968.927972
-285.943162,390,973.433995
-222.747273,379,977.531327
-174.865845,1000,988.48702
-280.072365,190,990.503247
-215.549626,699,997.423862
-246.412104,239,1000.079084
-207.708397,278,1003.193753
-241.389856,400,1007.158671
-149.435512,156,1008.794745
-239.123192,90,1009.726444
-189.816937,271,1012.561885
-119.744854,1000,1023.7309
-244.221574,290,1027.667453
-231.842084,303,1031.122774
-120.782887,132,1032.541374
-233.644288,550,1040.252503
-234.310896,647,1049.076248
-246.713864,780,1059.219114
-173.453963,219,1062.22752
-164.965351,1000,1076.035017
-182.47349,149,1077.623727
-199.632015,283,1081.035579
-171.874673,278,1084.524248
-200.793759,124,1086.060615
-246.068123,332,1090.70757
-264.701447,558,1099.522993
-269.945003,291,1103.773431
-149.068783,130,1105.334659
-215.086041,210,1108.009477
-283.322062,419,1112.989379
-210.796899,495,1118.542303
-153.44195,291,1121.848318
-209.546251,325,1125.38432
-220.509824,321,1128.855336
-203.622776,426,1134.116581
-230.808138,242,1136.782504
-229.275896,697,1145.620915
-128.590186,207,1149.116069
-141.055085,90,1150.671822
-255.622043,309,1155.59127
-198.93169,276,1159.071689
-192.67377,157,1160.715977
-244.798589,203,1162.985305
-184.255857,489,1168.769166
-205.171817,441,1173.769692
-192.871009,183,1175.926206
-223.409178,470,1181.734545
-162.321085,307,1185.705713
-283.306584,347,1190.386296
-107.448997,182,1192.504765
-175.023359,584,1199.535372
-172.963003,112,1200.736399
-286.70821,976,1213.882528
-171.433795,89,1215.103726
-225.467645,241,1218.214357
-188.908132,417,1223.661822
-188.926336,446,1230.263358
-212.442,709,1238.884842
-265.063832,644,1248.361432
-153.878987,255,1251.278933
-164.923173,381,1255.378741
-235.477092,264,1258.657254
-208.821759,610,1265.403301
-145.621048,105,1266.41597
-184.054489,83,1267.284826
-184.180285,182,1269.299246
-141.362739,253,1272.033704
-212.621164,330,1275.472309
-173.23371,142,1277.083613
-162.681592,91,1278.071764
-221.169056,85,1278.865373
-193.644286,136,1280.152755
-172.528091,180,1282.204976
-224.321887,302,1285.67979
-182.995368,96,1286.776967
-210.277406,198,1289.066824
-141.17903,95,1290.037677
-266.84835,557,1296.18982
-224.310385,347,1299.980383
-170.452365,125,1301.418221
-226.308694,417,1306.464535
-140.79106,111,1307.765357
-193.041635,128,1309.204936
-226.934613,124,1310.461611
-240.154072,121,1311.749837
-198.614201,156,1313.193532
-244.4629,326,1316.575153
-219.677788,155,1318.138461
-171.005352,168,1319.874444
-119.614212,250,1322.431795
-215.420528,518,1327.864131
-192.868823,109,1328.893798
-125.32888,133,1330.26097
-166.245342,294,1333.130998
-270.159298,292,1336.125485
-112.751463,217,1338.247423
-151.839949,202,1340.407639
-205.005061,524,1345.534912
-174.416066,116,1346.713098
-166.802247,273,1349.460059
-160.80376,138,1350.919315
-194.245219,169,1352.567636
-184.792303,234,1354.814981
-236.136051,119,1356.014539
-150.933631,106,1357.116467
-156.347896,121,1358.271651
-200.961143,265,1360.700503
-162.739032,290,1363.497586
-128.422852,92,1364.505327
-247.929864,520,1370.283718
-196.838469,277,1372.971118
-196.618544,167,1374.905259
-209.181267,100,1375.955986
-175.608926,264,1378.561852
-220.672998,186,1380.414629
-221.016181,147,1381.790445
-215.141653,107,1382.741093
-202.754455,98,1383.702755
-186.701857,142,1385.104144
-196.609195,109,1386.400911
-139.954744,229,1388.685657
-144.55017,112,1389.787854
-196.390339,134,1391.026551
-250.924234,440,1395.102233
-217.711225,487,1399.688056
-167.058582,96,1400.697708
-181.59993,100,1401.844732
-231.95712,199,1404.06585
-168.799327,108,1405.283165
-180.291162,210,1407.812987
-141.253152,174,1409.839804
-196.145589,97,1410.883982
-198.489229,87,1411.77062
-129.023223,299,1414.841495
-110.05281,120,1416.114214
-194.798385,89,1417.035736
-194.317798,130,1418.203475
-173.941894,124,1419.343673
-172.802863,376,1423.424782
-183.086874,116,1424.526466
-133.31935,209,1426.630326
-119.344948,348,1430.042416
-193.03254,312,1433.537906
-252.273671,420,1437.959674
-255.842251,98,1439.019319
-193.291331,240,1441.558773
-240.125689,124,1443.071609
-213.768449,153,1444.555649
-184.213641,239,1446.852899
-185.108755,323,1450.49296
-184.79773,331,1453.996521
-200.904611,355,1457.347515
-259.087753,337,1461.093162
-194.041011,291,1463.975114
-209.536329,104,1465.063767
-162.438633,144,1466.487502
-99.731052,174,1468.387297
-201.507041,587,1474.737677
-248.58862,292,1477.707199
-211.589079,210,1479.731523
-213.008534,125,1480.857708
-241.352557,246,1483.290176
-251.554136,109,1484.348372
-219.39856,122,1485.647077
-216.191246,188,1487.600882
-146.046082,252,1489.951509
-198.6911,229,1492.060724
-174.659283,103,1493.01288
-171.886528,270,1495.735465
-246.278431,162,1497.401742
-201.219373,487,1502.836342
-208.945843,280,1506.21368
-252.124439,99,1507.26591
-166.919957,247,1510.008933
-219.237875,216,1512.403802
-251.853257,166,1514.088552
-204.644335,126,1515.490081
-227.816167,768,1523.884546
-259.966717,91,1524.736683
-202.284015,89,1525.540829
-267.122216,188,1527.415256
-231.748327,179,1529.267343
-123.760962,195,1531.174655
-176.779393,98,1532.231323
-236.916931,372,1536.107957
-184.539577,259,1538.827651
-248.164223,309,1542.019573
-264.240093,140,1543.291289
-172.096086,407,1547.1286
-182.507065,81,1547.881799
-258.643421,161,1549.546131
-195.648814,205,1551.52556
-285.71171,115,1552.598348
-197.97024,99,1553.613889
-142.184883,127,1554.957653
-295.46068,114,1556.134819
-204.061881,202,1558.093241
-221.430212,231,1560.18476
-209.067386,798,1568.443852
-229.547148,127,1569.791622
-263.555373,143,1571.183812
-213.660635,147,1572.652086
-199.634988,90,1573.613783
-165.428484,334,1577.230795
-135.582742,161,1579.113087
-191.080896,126,1580.628256
-260.981059,126,1582.076527
-284.34893,594,1587.942729
-194.163594,115,1589.04542
-251.066259,500,1593.985982
-251.223361,191,1595.868471
-212.694723,325,1599.213055
-196.398801,112,1600.371789
-220.885966,99,1601.268937
-220.599683,397,1605.574015
-85.978694,151,1607.447004
-135.30641,142,1609.119864
-70.115418,156,1610.837164
-179.123069,115,1612.279174
-254.124724,274,1615.123207
-190.293488,96,1616.04514
-219.045599,90,1616.835619
-171.89134,211,1619.009198
-199.415605,247,1621.904584
-284.889615,443,1627.385214
-252.003816,87,1628.439889
-165.552056,255,1631.485137
-159.680002,171,1633.450455
-225.559781,182,1635.277776
-168.51914,119,1636.469475
-228.397216,179,1638.352249
-215.293783,98,1639.365422
-193.433054,100,1640.302043
-225.233307,97,1641.247678
-240.547246,506,1646.591534
-188.761927,362,1651.10244
-247.875683,91,1652.167961
-180.210616,145,1653.973986
-205.818667,164,1656.046824
-194.715269,194,1658.272109
