#{"t_start": 1716146085.0330863, "env_id": "LunarLander-v2"}
r,l,t
-231.481995,149,1552.678858
-166.731025,187,1554.615734
-167.498056,211,1556.845447
-235.22674,109,1557.82321
-188.958256,386,1561.498915
-204.297321,117,1562.695101
-224.327084,118,1563.793956
-214.415684,155,1565.412379
-266.823933,472,1570.456715
-204.797725,122,1571.64388
-254.114707,241,1574.126354
-229.929261,135,1575.607059
-270.117646,115,1576.811228
-206.742454,123,1578.257965
-210.684063,178,1580.367716
-196.498689,112,1581.710968
-197.587961,97,1582.658273
-242.108005,81,1583.407901
-143.024281,197,1585.278734
-234.025442,180,1587.124218
-180.881117,731,1594.410534
-152.873008,114,1595.520899
-209.423409,283,1598.452944
-188.751903,198,1600.450302
-203.71783,422,1604.800264
-213.252495,227,1607.61452
-137.242989,483,1613.182644
-128.702925,279,1615.940624
-130.642085,278,1618.668153
-131.673083,105,1619.785332
-174.178871,135,1621.397639
-147.541246,92,1622.581681
-217.697468,85,1623.593821
-175.539411,106,1624.915605
-149.998115,120,1626.464347
-137.584896,226,1629.205992
-229.076276,265,1632.340775
-176.120043,98,1633.397936
-150.644651,464,1638.119205
-214.853834,108,1639.225888
-99.633972,248,1641.649493
-175.041008,273,1644.422212
-159.491058,131,1645.911435
-212.671527,178,1647.927748
-192.222568,162,1649.95193
-193.117639,285,1653.527865
-267.912247,933,1664.787735
