#{"t_start": 1716146085.022087, "env_id": "LunarLander-v2"}
r,l,t
-218.650261,82,0.63259
-377.083631,60,1.135679
-334.181963,109,1.942798
-180.071243,113,2.905024
-199.509927,60,3.565626
-96.815123,62,4.024738
-238.402807,117,4.917397
-284.651707,109,5.682002
-350.578708,79,6.258426
-444.198482,93,6.91503
-204.055796,99,7.632453
-84.717323,68,8.134551
-303.319484,113,8.916685
-467.706684,128,9.863796
-638.142629,84,10.453891
-5.544464,73,11.007301
-469.015517,118,11.845776
-253.642179,116,12.687283
-277.404349,68,13.173758
-358.057985,73,13.683594
-466.474078,75,14.201672
-603.815945,107,14.975809
-406.923363,82,15.534391
-252.568174,157,16.680067
-414.825913,103,17.405191
-508.16029,125,18.332368
-598.83176,123,19.249044
-502.488578,108,20.013206
-385.627503,68,20.510192
-614.71313,114,21.338827
-596.943654,76,21.859684
-384.490129,76,22.451802
-608.219694,92,23.138609
-459.618296,109,23.942724
-103.491307,120,24.812871
-408.656914,88,25.440984
-371.341153,126,26.419149
-172.341177,84,27.000721
-69.537993,128,27.953153
-102.731301,79,28.511729
-330.644268,115,29.489886
-314.18489,123,30.402005
-519.8669,110,31.195123
-311.661008,123,32.134881
-210.337393,150,33.254119
-358.309651,97,33.96179
-480.257705,125,34.941054
-240.851707,112,35.883727
-186.859091,273,38.270326
-404.980127,110,39.295986
-165.309223,67,39.857067
2.694968,91,40.512677
-239.220076,201,42.080585
-286.676259,106,42.890717
-225.057418,101,43.704486
-249.938745,190,45.218729
-222.185647,213,46.908991
-281.060728,96,47.654597
-283.3515,179,49.06929
-169.870225,111,49.959838
-203.347485,279,52.157894
-231.760166,165,53.651138
-109.543555,169,55.269241
-446.520057,224,57.660241
-111.113234,139,59.247065
-54.693902,122,60.476582
-218.723255,228,62.944771
-327.194763,154,64.606936
-295.664973,216,66.876919
-349.848668,288,69.690346
-165.009383,137,71.06305
-124.259691,143,72.399225
-217.482483,119,73.554398
-251.99192,216,75.567732
-180.098651,331,79.164951
-327.528187,223,81.191852
-77.858549,206,83.242239
-317.329693,255,85.595746
-146.027739,184,87.592288
-322.691041,396,92.068779
-162.372038,255,95.072211
-265.243085,351,99.364004
-366.893385,562,106.54236
-298.064108,647,115.668962
