#{"t_start": 1716146085.044085, "env_id": "LunarLander-v2"}
r,l,t
-289.61108,145,1.146691
-175.196686,82,1.733264
-319.600729,96,2.552433
-251.125959,100,3.540626
-114.976057,99,4.297283
-437.34888,81,4.896399
-190.427052,106,5.653499
-300.566297,106,6.430965
-149.448323,115,7.260343
-454.002327,127,8.172062
-333.779673,127,9.04821
-280.572297,76,9.604777
-647.472189,116,10.433893
-328.367527,79,11.021307
-231.510676,103,11.752272
-308.249876,107,12.544257
-244.929583,75,13.070757
-290.266111,80,13.624087
-288.660863,95,14.296188
-725.729496,104,15.066829
-187.544182,71,15.550395
-395.495223,82,16.120983
-135.898264,130,17.059632
-383.012538,89,17.710749
-415.386972,97,18.405387
-553.439145,121,19.324568
-188.971524,93,19.985205
-486.759453,99,20.70922
-104.294092,99,21.415852
-292.980205,90,22.060234
-649.235171,127,23.032093
-67.895991,121,23.919726
-310.795402,181,25.241449
-96.74429,120,26.121103
-247.157791,94,26.822191
-231.288872,107,27.577107
-215.543543,110,28.405224
-145.747439,106,29.28434
-393.961333,113,30.130459
-298.815792,130,31.068612
-333.145745,93,31.787834
-137.488653,91,32.458507
-399.669765,243,34.314399
-233.176475,95,35.052581
-210.654602,134,36.191999
-210.006112,177,37.708236
-310.621796,163,39.209478
-156.299464,175,40.595188
-243.962882,114,41.449954
-125.97696,133,42.498668
-78.200221,119,43.471467
-151.135683,105,44.262589
-81.617529,137,45.369752
-163.634558,159,46.601439
-452.563668,205,48.25117
6.657712,138,49.321724
-312.448851,110,50.204379
-155.852916,165,51.487304
-150.626383,88,52.202415
-134.87007,92,52.946031
-401.197406,244,55.341769
-245.412273,244,57.989835
-393.553989,150,59.637406
-183.631916,248,62.245141
-219.042157,147,63.806921
-102.293155,93,64.822961
-165.203216,169,66.565794
-88.582256,338,69.955395
-137.460599,125,71.183079
-129.618261,146,72.560253
-391.78594,323,75.622247
-339.470271,233,78.21927
-178.529363,91,79.141953
-112.82151,169,80.634774
-22.118044,162,82.180092
-358.468999,275,84.834095
-252.683239,366,88.8469
-325.272203,412,93.44049
-342.423273,564,100.273702
-212.703413,1000,113.668662
-248.327921,248,117.519785
-191.830581,1000,133.911279
-379.851282,798,145.861825
-275.013068,447,152.72213
-318.417688,858,164.85402
-447.054261,855,178.064822
-386.697547,611,187.483156
-267.353709,364,192.817942
-380.043723,662,202.538882
-372.56561,563,210.804441
