#{"t_start": 1716146085.0380871, "env_id": "LunarLander-v2"}
r,l,t
-304.15937,104,0.794608
-200.03397,86,1.486241
-233.010528,77,2.080843
-530.812243,97,2.891022
-135.537478,120,3.982739
-56.209647,66,4.51582
-173.746076,74,5.068415
-501.75936,112,5.851526
-135.194788,70,6.356948
-367.044808,103,7.121073
-498.077422,83,7.671963
-200.471918,143,8.696149
-604.863895,101,9.432735
-191.936741,85,10.061339
-156.602851,75,10.579918
-421.126142,72,11.128809
-249.804028,96,11.799776
-222.801262,103,12.55426
-105.473241,125,13.448051
-67.433794,122,14.299187
-408.8266,95,14.997318
-251.114497,90,15.624904
-346.169113,149,16.675571
-301.09844,95,17.355172
-178.672271,82,17.971808
-128.657423,73,18.493916
-480.010196,89,19.175043
-116.540432,68,19.63562
-261.998172,102,20.403683
-625.452405,101,21.106791
-444.997887,121,21.967711
-255.357725,77,22.554323
-402.497894,93,23.257123
-428.05472,102,24.02124
-210.688584,216,25.591021
-246.043884,95,26.306126
-246.024863,113,27.107235
-223.228673,99,27.837126
-303.035338,173,29.22283
-336.602519,104,29.994944
-486.267143,167,31.247126
-282.939099,90,31.909859
-173.251905,140,32.937574
-238.82623,72,33.482217
-249.613642,101,34.280394
-195.455202,87,34.932056
-209.79901,143,36.161492
-30.120486,340,39.172472
-37.500559,118,40.139118
-249.623083,135,41.153835
-219.114445,285,43.439951
-459.606686,216,45.091208
-92.185822,212,46.797469
-144.200574,118,47.721107
-177.929093,162,48.975289
-219.907509,164,50.316893
-164.413343,85,50.916703
-358.277516,159,52.245411
-300.038189,152,53.593138
-109.231625,113,54.633969
-62.055356,102,55.734388
-325.479027,197,57.839281
-361.373991,156,59.551888
-126.594897,236,62.026109
-173.090429,186,64.035461
-266.147065,200,66.117212
-423.367263,444,70.595479
-94.106251,211,72.610761
-388.575546,257,74.998665
-168.094865,129,76.332399
-129.786066,229,78.846862
-181.951375,176,80.438741
-77.023395,146,81.817965
-167.456155,203,83.91683
-212.879161,276,86.498123
-185.490033,247,89.454994
-445.883355,348,93.224939
-280.039443,254,96.376857
-350.861105,257,99.425027
-331.134834,521,106.101798
-410.563496,581,114.166737
-316.171067,615,124.280417
-287.536985,719,136.297342
-353.507183,352,141.238969
-286.612233,498,148.40022
-410.751878,475,155.52253
-372.787141,612,164.050734
-439.352111,741,175.24776
-305.322406,524,184.126268
-250.469621,381,189.335502
-123.063885,142,191.314694
-315.414244,616,200.75062
-259.898781,341,205.35078
-256.515647,325,210.38238
-148.643198,464,217.432849
-448.288297,291,221.556398
-357.822875,231,224.652421
-371.666936,512,232.296228
-218.909262,143,234.26754
-400.310904,267,237.983274
-191.994071,120,239.723594
-291.885075,185,242.929645
-321.567547,411,250.310808
-386.142678,593,258.784846
-316.938063,485,266.122536
-359.262862,595,273.94409
-216.604124,373,279.337905
-157.726033,125,281.155772
-351.430017,546,290.325179
-189.179349,507,298.585174
-308.251665,226,301.922733
-85.449724,299,307.192804
-300.725636,309,312.929516
-101.596633,541,322.519087
-350.239668,322,328.209538
-172.537209,500,336.605784
-297.392213,625,348.41049
-156.601502,1000,366.079782
-268.641074,228,370.23056
-300.73831,594,379.552789
-315.906282,621,390.759867
-389.932521,359,396.706366
-257.398305,665,408.483016
-300.39084,520,417.972053
-158.547865,607,428.719904
-165.272231,1000,447.327748
-128.177009,1000,466.461961
-81.201349,268,470.665738
-157.157692,591,481.486171
-122.893024,1000,501.677686
-68.962966,594,512.313473
-147.082572,651,526.018068
-144.684908,1000,546.417176
-144.056999,1000,567.515551
-87.747399,1000,587.970792
-99.763712,1000,606.904876
-52.284688,1000,625.586541
-133.761789,1000,646.094366
-162.803011,1000,666.498739
-127.649251,1000,685.874075
-139.020758,1000,705.697036
-161.620745,1000,725.438555
-72.798641,1000,744.575735
-117.362938,1000,762.432106
-147.239108,1000,780.740453
-110.913051,249,784.245547
-172.157138,195,787.313111
-81.346563,1000,804.937647
-111.453523,1000,822.293625
-76.585643,1000,839.471111
-145.725467,1000,855.347402
-170.152224,187,858.751238
-171.745298,340,864.400612
-119.063373,1000,880.716445
-89.301494,116,882.353164
-132.185356,235,885.471744
-206.990942,90,886.561316
-218.536016,97,887.73387
-207.155149,118,889.405969
-165.314453,204,892.637802
-135.247572,1000,907.615027
-196.98323,1000,922.256639
-165.90252,543,929.723808
-221.441668,310,933.161306
-147.264799,346,937.354295
-210.390296,339,941.522259
-195.783585,175,943.967099
-246.182807,340,948.35711
-143.246397,331,952.400352
-265.387422,353,956.567909
-115.216079,208,958.688228
-163.672371,176,960.483614
-206.494012,163,962.410118
-200.604347,386,966.244734
-206.741751,297,969.589098
-208.042141,598,976.362964
-217.515817,299,979.744201
-348.151885,607,986.334536
-257.027621,338,989.971178
-136.597155,90,990.840591
-183.668318,93,991.751263
-215.247504,213,993.82907
-178.783279,126,995.164006
-217.859202,460,999.967572
-313.166042,292,1003.259274
-185.426434,105,1004.245528
-184.04038,227,1006.52748
-296.725439,283,1009.434889
-308.507871,360,1013.224026
-212.217794,244,1015.788093
-244.607233,341,1019.637546
-222.052439,132,1021.158857
-148.152708,126,1022.599968
-194.857328,132,1024.227465
-216.132175,213,1027.193881
-185.752414,153,1028.906645
-239.616012,234,1031.584033
-209.151697,224,1034.118138
-93.956287,1000,1048.281615
-200.445142,348,1052.704541
-200.44139,287,1056.356541
-67.199632,1000,1070.863407
-207.719763,91,1072.149238
-213.561164,154,1073.969748
-147.388228,662,1081.76551
-282.251953,291,1085.263019
-154.942339,137,1087.08391
-253.531698,241,1090.502356
-196.071718,90,1091.808646
-119.728929,1000,1106.629174
-236.394949,120,1108.084786
-139.856072,497,1114.10734
-179.392088,145,1115.743625
-176.180988,102,1116.810487
-195.665742,211,1119.02239
-217.277901,252,1121.972337
-281.966803,337,1125.596337
-238.322758,318,1129.077697
-260.9532,319,1132.975926
-211.784726,131,1134.626651
-163.122962,158,1136.400941
-211.094427,324,1139.619547
-78.10446,1000,1155.308719
-200.801723,355,1159.755312
-226.033582,617,1166.648042
-224.457125,580,1173.403506
-220.749357,255,1176.388275
-213.960673,650,1184.605697
-182.362752,330,1188.944606
-146.773599,297,1192.599278
-228.897353,307,1196.212829
-180.30655,159,1198.191683
-102.366918,1000,1210.976591
-144.733276,114,1212.593306
-75.545106,156,1214.880696
-213.087713,159,1216.990675
-183.850539,155,1218.994651
-255.44476,482,1225.429476
-158.309226,314,1230.092826
-188.722523,265,1233.411874
-113.417632,1000,1246.921701
-181.909715,136,1248.865049
-157.439122,94,1249.963727
-212.632398,395,1254.122683
-194.820104,84,1255.059683
-156.711078,197,1257.536543
-223.867854,286,1260.912416
-194.929325,144,1262.500481
-174.075011,259,1265.259256
-208.754171,238,1267.670872
-123.275345,146,1269.296246
-143.333675,128,1270.732988
-186.280687,176,1272.574313
-169.332377,109,1273.798075
-114.599636,196,1275.746856
-194.788911,82,1276.725952
-215.636436,106,1277.890744
-162.395845,445,1282.527244
-182.014732,161,1284.396219
-160.342074,103,1285.531765
-151.603588,336,1289.355871
-141.458041,96,1290.343714
-117.26669,162,1292.044011
-126.423635,217,1294.397716
-157.696572,107,1295.700267
-230.796837,314,1299.227777
-199.020345,120,1300.518576
-195.122978,99,1301.656242
-184.458406,374,1306.139443
-120.280291,231,1308.883396
-154.403413,160,1310.535122
-174.091589,222,1312.710977
-240.997034,149,1314.111009
-197.211191,151,1315.815475
-193.280724,316,1319.065267
-206.34659,106,1320.117879
-177.253142,168,1321.862216
-154.38616,117,1323.012965
-203.289281,121,1324.275121
-212.899925,88,1325.226308
-164.99322,210,1327.431941
-156.094629,93,1328.34922
-224.801243,334,1331.818293
-167.474829,112,1332.78445
-164.187201,145,1334.132167
-212.354419,319,1337.436728
-131.885429,99,1338.388475
-195.611624,241,1340.959727
-130.253939,86,1341.640816
-175.346258,266,1344.341739
-95.064468,441,1348.843446
-225.173536,215,1351.046827
-189.886857,273,1353.80984
-222.076011,346,1357.161467
-231.565257,96,1358.040109
-225.443487,193,1359.852371
-145.529002,123,1360.966045
-188.117773,196,1362.770323
-161.485928,251,1365.643008
-240.378157,354,1369.627563
-241.623111,389,1373.425181
-178.34553,200,1375.689445
-264.986714,415,1379.832053
-242.400169,76,1380.538141
-242.234147,155,1381.97196
-105.203443,188,1383.744262
-112.002452,244,1386.356391
-145.233002,123,1387.574368
-223.458525,392,1391.373616
-102.505307,187,1393.088438
-163.37133,139,1394.407278
-146.687657,104,1395.38729
-189.046549,248,1397.611821
-254.012525,449,1402.293827
-148.547622,277,1405.429193
-211.584764,78,1406.37081
-212.176976,130,1407.927493
-168.307359,210,1410.3629
-137.13672,133,1411.71311
-151.624078,204,1413.776925
-179.160407,325,1417.180252
-118.597346,237,1419.332671
-114.870655,286,1422.333127
-136.960076,159,1424.049368
-141.736044,264,1426.73136
-213.992302,157,1428.258625
-179.662062,398,1432.491753
-141.300195,112,1433.653119
-216.141515,132,1434.951355
-202.684997,396,1439.280881
-195.093628,346,1443.153923
-204.957467,378,1446.770384
-272.798346,424,1451.541614
-196.527459,207,1453.661461
-152.914955,239,1455.870303
-172.163461,159,1457.496531
-194.33562,256,1460.305059
-267.850263,310,1463.487028
-272.154566,105,1464.550694
-209.762652,131,1465.863912
-209.94358,544,1471.786241
-218.112723,416,1476.152457
-223.968687,132,1477.456665
-148.011663,167,1479.16793
-231.47188,329,1482.241457
-140.110708,227,1484.459879
-205.385452,124,1485.780128
-256.617156,161,1487.434362
-219.339889,118,1488.575056
-243.143537,123,1489.684461
-238.342117,126,1490.887552
-214.641523,142,1492.180245
-219.402572,265,1494.699309
-260.264747,379,1498.823578
-170.477665,138,1500.281319
-153.939325,488,1506.030653
-189.513796,90,1506.935828
-179.726456,154,1508.650112
-279.091114,354,1512.566826
-120.238759,154,1514.16306
-231.039989,132,1515.6071
-174.292786,226,1518.156448
-126.313678,128,1519.488666
-83.524784,147,1521.084517
-158.42528,307,1524.350615
-210.527668,337,1527.648798
-189.938921,106,1528.747451
-255.21663,77,1529.506877
-242.921128,227,1531.787754
-82.933372,145,1533.344513
-256.821156,121,1534.693239
-244.479878,114,1535.795419
-395.646386,408,1540.078403
-238.544214,480,1544.713991
-273.534051,90,1545.510286
-194.284181,158,1547.007568
-162.935771,260,1549.608132
-199.485756,95,1550.536535
-221.880214,325,1553.684402
-162.243751,305,1556.894444
-241.182665,91,1557.695679
-231.483814,123,1558.805875
-209.120342,137,1560.086247
-209.24731,207,1562.207035
-150.894945,286,1565.036325
-216.311018,117,1566.272027
-257.7375,75,1567.092579
-193.405214,140,1568.580361
-247.613835,351,1572.143975
-203.465103,554,1578.161444
-195.944951,91,1579.24411
-261.076491,104,1580.46523
-229.278131,125,1581.917004
-218.496026,195,1583.747967
-215.613137,148,1585.173716
-194.54708,125,1586.431091
-167.971954,298,1589.503526
-233.839491,512,1594.550555
-238.927828,141,1595.94198
-175.97672,157,1597.535299
-213.619679,297,1600.579812
-233.878523,414,1604.884781
-254.600984,149,1606.699884
-228.699583,492,1612.469701
-167.701217,201,1614.550133
-158.08485,127,1615.789836
-228.768753,145,1617.11316
-243.86621,117,1618.3686
-194.08745,211,1620.696484
-162.009511,121,1622.188114
-250.583963,127,1623.733842
-230.222726,143,1625.612705
-234.712405,163,1627.520734
-230.308818,118,1629.002965
-167.478344,149,1630.782035
-226.499188,194,1633.035889
-215.517969,115,1634.178102
-186.836777,215,1636.349949
-163.070541,265,1639.090372
-182.989391,137,1640.427064
-172.299216,251,1642.912182
-159.199415,294,1646.098461
-209.340732,124,1647.445165
-179.270189,215,1650.162957
-241.794545,163,1652.212963
-192.931731,196,1654.715091
-220.344489,210,1657.175395
-238.490134,546,1663.72255
