#{"t_start": 1716146085.0420854, "env_id": "LunarLander-v2"}
r,l,t
-181.513562,1000,127.613399
-166.413271,1000,143.602479
-167.841939,1000,158.292192
-214.702394,1000,172.732163
-192.043945,1000,188.461329
-160.705473,1000,203.082977
-135.774484,1000,218.170451
-224.29326,826,230.020909
-98.370104,1000,245.379562
-270.881776,197,249.060659
-154.92396,1000,263.64115
-149.891489,129,265.544954
-126.964317,1000,279.227401
-195.984182,1000,295.603627
-148.162237,1000,312.506515
-152.693309,1000,330.680696
-180.981343,1000,348.27247
-132.835356,1000,365.928756
-144.207064,1000,382.758832
-101.393551,1000,400.070714
-148.787345,1000,418.120584
-116.3574,1000,436.165782
-109.658169,1000,454.882644
-108.313461,1000,473.310663
-57.484044,1000,492.84335
-155.842844,1000,511.302323
-161.367485,1000,531.865038
-118.386803,1000,552.720787
-129.985358,1000,573.535396
-129.875079,1000,593.329824
-101.418809,1000,612.642162
-123.646701,1000,631.124026
-133.396081,1000,651.686583
-88.808095,1000,671.91701
-119.425338,1000,691.33644
-135.90048,1000,711.339551
-156.101511,274,716.583752
-166.411234,132,719.219642
-148.23196,1000,738.675514
-82.775019,1000,757.425228
-168.461108,1000,775.305767
-171.223623,143,777.957669
-136.931085,1000,794.549631
-110.14413,332,800.393161
-286.06961,761,813.671756
-146.531084,250,818.429719
-72.207907,1000,835.697974
-143.547044,126,837.489696
-171.716249,156,839.876461
-308.417229,996,855.733958
-168.722552,1000,871.316399
-175.084289,408,878.987612
-250.036932,803,890.16434
-208.489732,695,900.360389
-248.325935,751,912.944335
-200.214458,617,921.100476
-159.401032,170,923.191298
-169.904008,291,927.359034
-202.980023,679,935.473966
-145.770247,155,937.410818
-122.381368,122,938.915863
-230.159142,305,942.76194
-232.978784,355,947.495501
-177.755333,300,951.099146
-182.612008,336,955.340751
-320.340408,357,959.030284
-199.508109,329,962.694162
-185.560542,221,964.820474
-248.996685,356,968.593911
-270.239413,296,972.063455
-185.588107,126,973.595508
-252.021995,240,976.141943
-222.966274,246,978.960056
-237.927355,423,983.474407
-241.818697,273,986.527567
-292.579318,286,989.578166
-201.657861,100,990.605767
-186.569332,130,991.88578
-168.425229,114,992.972429
-185.239828,115,994.108102
-253.453036,140,995.601052
-185.276619,134,996.900803
-158.031462,123,998.091945
-206.382024,337,1001.99186
-291.25712,410,1006.106404
-199.829341,112,1007.279183
-266.900756,500,1012.499374
-188.186913,93,1013.487561
-152.638642,271,1016.336684
-171.556673,278,1019.486018
-190.174874,238,1022.214926
-214.32539,372,1027.125877
-289.357118,305,1030.614364
-104.549113,632,1038.853802
-123.214455,173,1041.580197
-199.492751,149,1043.54351
-125.46922,252,1046.876369
-155.738592,189,1049.36629
-222.701871,751,1059.145115
-208.406302,387,1064.668859
-222.419669,537,1072.595282
-106.441911,134,1074.09126
-141.594734,130,1075.530952
-182.290018,136,1077.146678
-253.007502,275,1080.219955
-163.218648,288,1083.945365
-285.191858,331,1088.217885
-273.527744,297,1092.611403
-153.161069,176,1095.286314
-204.840134,142,1097.649523
-182.011251,162,1100.33916
-191.798513,152,1102.538249
-259.737082,346,1106.978735
-163.561582,270,1110.283355
-235.164544,322,1114.122341
-298.183852,338,1117.785177
-188.792346,263,1120.59612
-297.785729,362,1124.707226
-224.510854,874,1134.939705
-183.5277,225,1137.213065
-237.411432,503,1143.269212
-209.984722,94,1144.826306
-271.562595,510,1153.43928
-187.5448,388,1158.667635
-236.686079,231,1161.099043
-157.985955,281,1164.404062
-220.725722,331,1168.252075
-241.357571,369,1172.481753
-215.785506,233,1175.116081
-133.920616,115,1176.536258
-154.891579,115,1177.83001
-233.833492,407,1183.154804
-98.885788,140,1184.943084
-188.10694,503,1191.448992
-213.449067,318,1195.119668
-256.91013,365,1199.631888
-237.47281,569,1206.17952
-142.924042,299,1210.748549
-183.205885,226,1214.126556
-91.852978,1000,1227.627442
-153.2429,288,1231.64758
-92.058855,107,1232.964794
-234.403266,334,1236.860554
-179.110517,81,1237.862716
-178.510396,95,1239.140875
-120.649386,206,1241.933818
-186.018957,161,1244.309668
-280.138853,357,1249.618157
-282.253568,656,1256.875955
-159.544063,374,1261.342319
-137.139238,309,1264.702666
-196.178661,234,1266.998773
-160.109414,354,1270.941029
-187.128149,235,1273.406503
-250.53054,272,1276.330439
-81.172567,155,1277.980254
-234.15124,492,1283.198414
-179.099524,157,1285.022699
-214.816899,482,1290.345721
-264.96575,642,1297.56048
-267.898344,995,1309.032912
-186.900583,139,1310.443609
-199.922305,118,1311.692331
-199.925759,369,1315.370989
-176.480955,238,1317.756412
-253.655956,368,1321.572672
-200.909187,127,1322.839946
-204.486703,110,1323.984056
-185.778699,241,1326.506304
-176.321186,471,1331.426745
-172.836255,239,1333.555587
-247.644619,382,1337.486248
-194.520426,246,1340.001068
-241.805749,371,1343.574131
-202.868731,152,1345.146343
-209.985079,106,1346.23153
-190.223706,118,1347.422705
-168.154097,131,1348.795447
-190.428196,93,1349.655091
-207.563022,405,1353.871349
-204.962552,226,1355.948441
-210.954149,269,1358.63769
-78.896412,179,1360.234936
-267.634976,488,1365.205433
-188.568148,381,1369.498052
-195.53212,158,1370.98933
-208.949869,119,1372.069492
-256.699972,118,1373.367673
-188.737272,185,1375.484428
-179.71472,112,1376.589077
-171.622843,175,1378.322832
-184.693339,297,1381.228312
-252.154246,311,1384.172828
-223.188275,133,1385.52226
-187.291814,144,1387.098804
-193.765548,209,1389.190245
-219.285165,132,1390.438957
-184.18102,318,1393.382151
-245.806418,193,1395.201765
-221.787302,87,1395.974386
-144.055398,175,1397.567316
-188.689405,383,1401.531675
-199.936805,199,1403.711069
-195.978535,201,1406.054765
-167.534606,286,1409.463234
-262.927303,178,1411.348054
-195.97704,209,1413.472878
-92.918619,210,1415.676128
-211.147223,151,1417.256137
-233.898269,94,1418.079451
-248.024598,223,1420.240303
-230.669941,778,1428.249627
-150.664212,303,1431.269139
-176.912055,105,1432.613268
-158.516358,256,1435.227401
-220.83561,219,1437.54711
-226.99225,550,1443.721513
-211.069694,270,1446.142416
-207.303739,340,1449.849375
-261.37966,141,1451.520616
-166.496096,154,1453.099394
-239.922616,104,1454.142539
-222.402941,434,1458.393187
-254.204226,354,1462.210315
-308.059926,628,1468.72435
-92.863347,172,1470.603078
-216.517871,122,1471.951275
-250.127078,350,1475.63435
-207.168776,315,1478.800393
-230.489581,139,1480.072586
-233.778516,130,1481.264277
-236.531696,99,1482.282461
-203.731213,277,1485.004482
-152.76745,269,1487.777413
-193.607414,387,1491.415135
-234.362751,77,1492.090732
-188.686421,234,1494.329265
-213.83822,669,1501.545208
-214.075289,188,1503.750135
-205.31243,314,1507.402936
-100.880985,119,1508.662116
-185.622436,278,1511.774207
-215.719513,92,1512.762363
-237.150935,423,1517.424362
-202.993212,143,1518.893072
-123.812608,133,1520.304345
-225.837174,410,1524.648158
-251.37021,126,1525.826871
-232.107097,698,1532.977944
-244.368455,415,1537.173885
-238.350958,106,1538.286054
-229.032861,356,1542.057579
-212.703167,161,1543.554826
-249.787344,134,1544.832545
-178.682704,90,1545.641802
-192.067636,139,1546.939566
-173.723924,312,1550.085777
-181.32769,350,1553.441377
-165.738303,217,1555.716265
-239.626586,112,1556.895448
-157.501091,186,1558.58833
-238.457519,429,1562.767798
-122.719879,316,1565.967968
-187.90039,97,1567.000073
-201.473683,216,1569.355053
-254.192137,87,1570.237177
-251.347564,181,1572.004954
-181.113085,215,1574.285378
-186.178244,436,1579.141594
-244.790038,126,1580.626261
-140.308232,131,1582.155034
-202.460665,245,1584.365082
-185.878342,101,1585.412783
-169.369696,263,1588.139756
-292.945677,115,1589.260955
-167.640774,138,1590.523195
-274.046593,206,1592.48496
-149.733102,148,1594.116003
-217.942516,88,1594.959123
-177.338775,188,1596.880539
-191.014112,84,1597.756328
-252.874243,262,1600.438303
-220.781393,95,1601.298442
-225.194468,99,1602.225098
-254.53855,428,1607.241477
-222.653263,158,1609.09586
-195.804325,95,1610.147551
-192.734273,361,1614.195641
-227.566709,142,1615.587292
-325.757972,869,1625.380676
-105.879131,187,1627.629755
-236.934793,104,1628.931968
-259.010907,122,1630.367465
-171.373293,156,1632.217247
-234.020738,579,1638.208717
-262.801486,287,1641.024662
-194.260908,84,1641.861022
-206.419267,193,1643.818814
-312.99515,614,1651.147953
-196.519215,154,1652.982054
-265.228579,152,1654.950148
-225.301902,496,1660.785902
-222.731132,333,1664.843252
