#{"t_start": 1716146085.0310853, "env_id": "LunarLander-v2"}
r,l,t
-351.636858,87,0.663597
-392.212155,98,1.461734
-431.539784,96,2.224371
-576.756155,88,2.966032
-101.85779,78,3.725665
-251.335405,96,4.463315
-345.436782,115,5.301444
-271.612478,89,5.934542
-606.568502,108,6.701506
-287.286274,99,7.433428
-435.656256,100,8.157552
-445.880973,113,8.936686
-375.165622,83,9.552262
-361.827659,86,10.158849
-233.217345,93,10.852946
-701.589979,110,11.630746
-498.44028,92,12.289779
58.934956,95,12.978248
-104.613696,107,13.753599
-350.288246,109,14.518245
-225.125413,81,15.109831
-149.686143,107,15.865929
-668.216141,104,16.580053
-239.066536,112,17.390688
-301.641688,81,17.981808
-411.301875,145,19.054019
-365.384659,116,19.881181
-708.249576,151,20.984281
-411.737218,163,22.187268
-556.340565,122,23.079612
-187.468804,74,23.630679
-621.964739,96,24.336798
-325.86593,82,24.919896
-430.061084,90,25.595023
-387.63911,105,26.38264
-328.085794,170,27.622107
-191.649994,89,28.275699
-206.277861,133,29.35734
-207.024798,136,30.361482
-490.267646,131,31.370647
-305.404017,112,32.1934
-153.84408,146,33.253121
-170.907969,114,34.114824
-199.606149,97,34.87004
-526.165259,218,36.733077
-165.061484,79,37.37768
-133.197279,223,39.437015
-137.540564,84,40.085119
-166.453435,105,40.87021
-194.611398,127,41.878015
-195.338464,190,43.403952
-557.692425,271,45.510778
-158.01443,159,46.77396
-98.320301,119,47.724108
-191.828995,121,48.664726
-178.213389,145,49.807814
-397.47999,194,51.317765
-290.479066,162,52.626981
-309.152002,97,53.552624
-441.916924,212,55.662869
-315.994133,334,59.295575
-104.120562,95,60.26704
-283.902378,188,62.263139
-170.924956,190,64.298886
-191.211547,134,65.737654
-324.936518,144,67.26151
-347.261059,370,70.878515
-449.767665,177,72.561249
-280.9207,238,74.74961
-388.838118,216,77.051096
-293.276638,433,81.312873
-85.597518,108,82.349602
-170.935326,262,84.889616
-279.979524,181,86.694149
-250.352374,257,89.774288
-287.167096,407,94.319609
-225.885696,214,96.991456
-252.470411,359,101.147026
-265.326335,477,107.378989
-207.46082,149,109.372821
-304.307475,497,116.778648
-295.058237,465,124.581465
-214.147874,159,126.770761
-343.056584,513,135.739748
-189.759801,471,142.488705
-219.149375,553,150.771168
-162.281013,113,152.428582
-222.758989,465,158.989325
-334.414666,586,167.642056
-427.015137,598,176.63227
-355.322048,503,184.967963
-380.548594,577,193.239128
-230.640723,347,198.415068
-273.511919,186,201.180173
-300.912464,494,208.050687
-276.749045,123,210.06582
-432.530238,489,217.550875
-261.493949,184,220.173689
-385.174294,424,225.989637
-321.156062,570,234.390051
-303.744132,160,236.612437
-422.392039,388,242.579584
-238.861621,522,251.567056
-376.242971,533,259.346428
-376.937637,527,267.175693
-297.236198,257,270.139503
-282.550914,359,275.528903
-216.4402,492,282.337774
-161.627248,405,289.314365
-157.36032,248,293.46375
-277.200037,380,299.712443
-291.141103,196,302.540904
-132.332979,563,312.838889
-139.409353,499,321.642062
-348.255474,592,332.629916
-192.222142,557,341.832903
-149.544433,465,350.388347
-123.556617,231,354.363025
-257.412296,346,360.667919
-153.461847,526,370.159032
-267.526664,199,373.227909
-363.666786,527,381.902135
-131.861125,636,393.322328
-216.079598,372,399.394578
-139.923947,510,408.52904
-155.087674,620,420.06493
-316.808628,690,432.154865
-154.238531,599,443.896688
-188.659051,1000,463.058501
-154.78682,592,472.825564
