#{"t_start": 1716146085.034085, "env_id": "LunarLander-v2"}
r,l,t
-167.784911,304,1278.18728
-157.339212,468,1283.137382
-174.792011,728,1291.283861
-201.738144,97,1292.256573
-224.30552,131,1293.641572
-125.798062,243,1296.552791
-105.415319,263,1299.425807
-192.131018,94,1300.435503
-273.743345,392,1304.982774
-219.789274,101,1306.316021
-158.083043,497,1311.78635
-165.304172,414,1315.950005
-226.865311,863,1324.836738
-146.789897,231,1327.204413
-151.911846,275,1329.973439
-180.65974,188,1331.927806
-189.886259,243,1334.14017
-153.897686,443,1338.665512
-52.997703,159,1340.400639
-215.106627,88,1341.221771
-195.429652,239,1343.441116
-197.157351,308,1346.640581
-178.972967,114,1347.790275
-205.490954,211,1349.885145
-230.548383,130,1351.284906
-156.200883,251,1353.865842
-165.383434,519,1358.883743
-194.254757,317,1361.732169
-223.9398,269,1364.491327
-144.337246,189,1366.580136
-215.136566,193,1368.755556
-193.471706,560,1374.629197
-89.209887,272,1377.386193
-111.777806,255,1379.974571
-187.029307,131,1381.192794
-176.00595,250,1383.533729
-203.475284,92,1384.445387
-188.348564,376,1388.378103
-174.867941,236,1390.674995
-188.442987,392,1394.291767
-178.682423,117,1395.396293
-152.200571,170,1396.847207
-226.848163,563,1402.687876
-197.789567,403,1407.457487
-120.745828,171,1409.419235
-132.423148,261,1412.175687
-209.580455,108,1413.24285
-180.569841,288,1416.305706
-201.249375,318,1419.248157
-121.926735,232,1421.640507
-218.679276,121,1423.072228
-235.074572,411,1427.176412
-127.398409,289,1429.984905
-196.663221,131,1431.384662
-197.333316,166,1433.35688
-203.522993,178,1435.103379
-131.406052,191,1437.139527
-234.811422,106,1438.34923
-196.572241,328,1441.874814
-180.648739,213,1444.256111
-186.909743,182,1445.862873
-197.428252,327,1449.361282
-135.16407,91,1450.48596
-254.345102,97,1451.597127
-214.233472,122,1452.874852
-237.403671,89,1453.74849
-133.137257,115,1454.840173
-147.290283,284,1457.593544
-202.541964,80,1458.452187
-246.041189,244,1461.172667
-227.549472,130,1462.459864
-183.861634,219,1464.665207
-165.993107,318,1467.91273
-153.242267,134,1469.538408
-221.453462,310,1472.796937
-230.748955,100,1473.805538
-209.865977,127,1475.199774
-254.955161,373,1478.987911
-255.92888,143,1480.288126
-218.062482,112,1481.31579
-263.209405,231,1483.572709
-161.57026,289,1486.581733
-187.945104,79,1487.384858
-175.247671,129,1488.632569
-261.632455,122,1489.758481
-233.606667,116,1490.838542
-282.981129,118,1491.910215
-229.127577,242,1494.208582
-255.721635,99,1495.173877
-165.290457,311,1498.632044
-122.721333,115,1499.77524
-210.791885,211,1502.145211
-212.051392,480,1507.774985
-279.146584,142,1509.280799
-192.722675,166,1511.137116
-245.856262,544,1517.089804
-223.264355,223,1519.443664
-176.005627,110,1520.63891
-143.469842,326,1524.145078
-197.655621,174,1525.765362
-173.468962,283,1528.661938
-232.164747,92,1529.589882
-187.180582,306,1532.718389
-196.094453,82,1533.690052
-202.158552,541,1539.219694
-198.843397,165,1540.96128
-221.472022,300,1543.822873
-200.161527,569,1549.265604
-252.006342,125,1550.531537
-264.4292,158,1551.960771
-153.765085,265,1554.678735
-293.45832,332,1557.973728
-210.970489,98,1558.892392
-134.468101,186,1560.576312
-202.97092,148,1562.170038
-296.542532,152,1563.60442
-222.306672,96,1564.58861
-124.579233,186,1566.581493
-159.097454,225,1569.03843
-266.764985,89,1569.924644
-219.331593,133,1571.256326
-127.540734,139,1572.598576
-240.683957,129,1573.989331
-193.959237,125,1575.36703
-176.902561,267,1578.34099
-193.664503,266,1581.491942
-244.643198,598,1587.427121
-137.438389,114,1588.579351
-208.762284,76,1589.315959
-212.013019,216,1591.266799
-206.356961,578,1597.210084
-222.482638,282,1600.065731
-265.13254,270,1602.680206
-224.986055,229,1605.297915
-190.445622,94,1606.469857
-194.222272,120,1607.919573
-133.206839,317,1611.555199
-226.724681,85,1612.598217
-173.29581,165,1614.291661
-268.565327,383,1618.03058
-238.559786,220,1620.429466
-214.236038,270,1623.736844
-294.989436,566,1630.690018
-258.285174,352,1634.548656
-206.705794,85,1635.3918
-234.444386,276,1638.262223
-207.401056,325,1641.464944
-304.078931,873,1651.445997
-220.396526,251,1654.510064
-159.385753,315,1658.259109
-196.230993,206,1660.716876
-188.435406,286,1664.152638
