#{"t_start": 1716146085.017086, "env_id": "LunarLander-v2"}
r,l,t
-359.687052,97,0.773105
-427.704242,81,1.412731
-262.430525,84,2.058317
-306.323216,74,2.681946
-143.9475,66,3.383082
-260.418257,143,4.502821
-526.421013,118,5.352446
-564.132967,118,6.192425
-320.374181,109,6.980038
-59.54305,63,7.442426
-149.314117,63,7.874499
-128.711825,119,8.714149
-263.107573,70,9.233234
-436.266282,95,9.925821
-369.056879,70,10.426892
-79.395473,93,11.10581
-410.932688,99,11.813778
-362.548625,168,13.027249
-387.022793,91,13.683093
-485.708934,90,14.292187
-389.98431,118,15.182834
-272.827669,85,15.764419
-421.917801,96,16.419032
-8.713839,67,16.920115
-216.865123,90,17.563725
-361.745749,157,18.708939
-335.897551,116,19.554106
-547.731937,102,20.289145
-124.333449,98,20.999281
-314.249968,122,21.863683
-426.269345,115,22.760362
-315.514203,68,23.241122
-188.363248,72,23.791697
-72.930045,96,24.507336
-84.198796,80,25.083411
-354.943951,109,25.883056
-418.655554,121,26.768678
-300.517623,114,27.596105
-57.87689,89,28.258695
-133.656847,87,28.903787
-230.850589,101,29.763908
-356.138175,103,30.536029
-130.549209,109,31.347643
-308.549822,105,32.108881
-311.231389,186,33.494217
-54.386581,76,34.054301
-305.288723,141,35.184096
-194.843015,158,36.503045
-191.876732,243,38.664894
-216.310033,137,39.87207
-174.289469,144,40.956231
-79.108114,102,41.769501
-153.574269,109,42.602182
-227.287988,149,43.772489
-187.358322,114,44.649134
-301.698665,191,46.209878
-94.432386,69,46.736961
-94.7992,87,47.406061
-160.392806,100,48.23017
-242.71188,102,49.00429
-300.769184,149,50.19638
-291.288835,299,52.575467
-272.516554,123,53.750655
-190.074316,170,55.36977
-412.93988,117,56.68306
-396.538707,226,59.130545
-211.096827,599,65.507616
-250.608993,164,67.229511
-436.016615,391,71.063052
-277.318766,155,72.502247
-424.182014,452,76.962577
-133.962364,201,79.158952
-221.354469,251,81.448922
-267.976356,237,83.836814
-307.886328,471,88.653871
-410.525633,420,93.377465
-254.705134,208,95.92635
-379.1478,427,101.017511
-297.241636,200,103.396137
-283.946866,405,108.871732
-225.35782,524,116.652137
-64.397405,255,120.961789
-180.693273,293,125.702114
-225.027501,619,136.229831
-426.204969,526,143.682477
-235.270987,526,151.551294
-240.315117,421,157.540593
-326.749582,290,161.30933
-304.332501,421,167.979112
-288.646159,264,171.640465
-296.553372,296,176.301947
-416.254696,615,186.22782
-261.563946,1000,200.968148
-193.00263,175,203.257005
-378.158482,420,209.428483
-407.825493,523,217.459363
-367.730975,103,218.953085
-254.951697,439,224.942959
-350.948573,465,231.91167
-250.652235,254,235.536665
-249.371141,413,241.528398
-192.360624,200,245.452081
-268.595163,234,249.608721
-261.87483,86,250.813895
-252.597454,172,252.968492
-267.66449,370,258.536824
-175.426886,506,266.211542
-241.99265,187,268.474252
-372.837841,524,275.886174
-49.296514,155,278.010689
-259.320271,211,281.009753
-244.959963,542,290.102646
-315.36103,328,295.463603
-282.313469,778,308.165712
-210.653232,780,322.311646
-143.891336,446,330.57375
-210.908151,135,333.022767
-106.244191,720,345.422561
-321.837156,414,352.736259
-312.153463,490,361.470226
-150.655357,429,369.255867
-330.573701,241,373.163397
-321.561993,975,389.896235
-180.952269,179,393.062793
-252.708582,942,409.350668
-329.664739,697,422.278236
-284.592527,522,431.288482
-369.235222,583,442.710485
98.799135,888,459.393467
-177.742577,287,464.75973
-267.405677,643,475.752613
-125.096006,587,486.849351
-283.391852,487,497.066352
-155.493745,1000,515.370486
-109.768192,172,519.04493
110.278986,802,535.46573
-218.973759,981,555.89353
-165.125808,1000,576.769258
-149.473772,1000,596.273582
-205.843636,102,598.233363
-118.815412,1000,617.581012
-70.77472,1000,636.547043
-116.444362,1000,657.474396
-180.619099,1000,677.269775
-229.93898,574,688.333979
-114.228398,1000,708.398539
-170.602863,310,714.19239
-127.694382,164,717.507866
-147.603316,1000,736.902767
-127.310995,1000,755.852947
-134.771439,1000,773.714463
-175.448073,250,778.345223
-124.615187,1000,794.9582
-130.688442,1000,812.315269
-117.088557,1000,829.705404
-279.526383,866,844.402225
-263.525099,613,853.570126
-173.604697,148,856.204519
-149.388041,169,859.291303
-169.674491,233,863.327437
-216.75526,86,864.527123
-222.385702,270,868.138632
-132.676321,1000,884.560483
-209.122902,174,886.729846
-126.068424,1000,901.076495
-180.350151,271,905.113314
-148.752935,144,907.762542
-141.672325,350,913.888049
-210.125407,92,915.095869
-213.010533,365,919.90281
-173.475716,319,923.949454
-188.485477,147,925.955756
-227.086088,476,932.039411
-210.765309,129,933.543179
-294.449283,949,945.541742
-127.604274,239,948.623154
-253.2875,547,955.352751
-188.043437,168,957.078977
-207.120925,225,959.430324
-225.337892,84,960.238591
-248.373095,466,965.204509
-196.112911,347,969.019478
-216.722319,245,971.754921
-235.724478,305,975.26528
-222.125427,339,979.068575
-247.572688,312,982.32338
-144.324208,228,984.84012
-168.471944,158,986.635572
-183.607482,556,992.397853
-296.571218,316,995.570048
-248.162799,125,996.784289
-221.052146,154,998.314465
-168.04931,133,999.842544
-269.768437,223,1002.441133
-186.992797,135,1003.804466
-274.562937,215,1005.877342
-245.561014,127,1007.211672
-214.181606,630,1013.850125
-178.37352,488,1019.130513
-159.877575,140,1020.754244
-257.648468,423,1025.978078
-284.031351,384,1030.63336
-217.671456,127,1032.043788
-193.014527,498,1038.763288
-94.560659,1000,1052.357886
-175.845361,556,1059.641176
-248.945036,808,1071.512609
-180.441942,92,1072.761831
-306.041827,346,1076.69661
-241.28531,293,1079.870875
-282.268564,336,1084.24371
-207.391117,124,1085.756552
-155.996075,191,1088.350417
-29.114396,1000,1103.646888
-291.542585,283,1107.211282
-168.541737,150,1108.957651
-161.484599,161,1110.992083
-157.62689,289,1114.409395
-181.849782,139,1115.965651
-138.469022,119,1117.177579
-182.974809,101,1118.272276
-203.934976,154,1119.846519
-217.18318,101,1121.069129
-209.574514,108,1122.402887
-284.722501,259,1125.183297
-157.390406,157,1126.878515
-191.978254,88,1127.779163
-295.350029,341,1131.771082
-210.204936,125,1133.448499
-149.392377,228,1136.140883
-206.415914,264,1138.678346
-158.695739,258,1141.684502
-208.32697,384,1147.926884
-201.005746,107,1149.861219
-188.62701,535,1157.922516
-127.355888,124,1159.391747
-218.647428,475,1164.693823
-227.204743,713,1172.941418
-208.689174,559,1179.427768
-176.037542,311,1183.605937
-105.076322,431,1189.250142
-189.306525,116,1190.724339
-156.63266,164,1192.674791
