#{"t_start": 1716146085.0290873, "env_id": "LunarLander-v2"}
r,l,t
-114.424177,1000,295.951694
-166.278203,1000,312.965046
-115.611271,1000,331.098758
-101.35583,1000,348.664054
-95.357411,1000,366.335148
-109.279264,1000,383.151388
-86.027374,1000,400.450764
-136.671454,1000,418.54467
-92.550395,1000,436.582348
-105.295079,1000,455.381712
-78.937278,1000,473.747302
-86.964883,1000,493.369427
-30.587893,1000,511.722884
-75.249563,1000,532.289442
-82.044239,1000,553.14423
-141.717651,1000,573.989947
-134.324922,1000,593.717382
-74.811507,1000,613.051562
-69.758434,1000,631.62312
-88.209609,134,634.25013
-98.56166,1000,655.190629
-101.265631,1000,675.046932
-82.678666,1000,694.144044
-108.713054,1000,714.188894
-105.96175,194,718.110953
-133.375328,1000,737.578799
-123.032989,1000,756.457094
-268.781907,799,770.333544
-119.523389,311,776.300897
-39.954542,1000,792.883763
-80.874553,1000,810.349355
-211.302804,407,817.976639
-92.111445,1000,835.257905
-278.142618,725,846.677804
-183.640515,92,847.848687
-134.782358,302,852.448474
-237.883317,857,866.687407
-271.688532,907,881.790584
-197.374876,133,883.546339
-184.72654,162,885.689279
-178.824277,175,887.827384
-164.978595,119,889.501969
-203.511309,146,891.799149
-172.89733,340,896.708792
-219.423502,714,907.646027
-255.041756,847,920.380875
-124.57837,114,921.813577
-136.919864,114,923.193293
-174.596548,370,928.500685
-200.20332,905,939.28091
-161.235947,350,943.813078
-95.461684,120,945.36972
-241.930556,204,948.005557
-213.719748,292,951.538209
-31.78375,1000,962.819678
-176.496359,115,963.901333
-183.120225,218,966.074199
-210.314189,574,972.648539
-240.635485,544,978.680512
-225.276472,140,980.212766
-261.910137,563,986.349536
-230.560856,283,989.381134
-307.451597,361,992.973427
-169.788315,133,994.297627
-198.579436,182,996.237027
-117.878096,108,997.211838
-205.226725,200,999.344981
-239.30397,321,1003.014202
-149.924418,142,1004.378046
-139.372036,325,1007.825021
-48.600391,1000,1018.278739
-160.485914,146,1019.992082
-156.398528,558,1026.999848
-84.012857,239,1029.698759
-58.281829,1000,1043.206464
-111.655791,885,1054.51971
-58.283163,1000,1068.85539
-166.450875,99,1070.321124
-53.326834,567,1077.208676
-238.742219,831,1087.44071
-223.341039,768,1099.235927
-137.107341,251,1103.01331
-80.330882,1000,1115.236537
-126.757359,143,1116.736971
-175.721459,900,1126.616471
-168.618014,90,1127.531108
-237.181959,726,1136.221901
-91.388466,1000,1149.783699
-167.009126,546,1158.018023
-13.451324,1000,1169.376746
-171.585029,267,1172.469752
-282.373216,654,1180.156251
-94.468992,1000,1193.094349
-191.829749,662,1200.930435
-75.178282,134,1202.237244
-203.586358,426,1207.683277
-209.831526,973,1221.477126
98.132305,947,1234.32712
-195.972147,549,1241.164206
-169.118196,567,1249.504635
-104.162529,82,1250.412297
-107.433132,1000,1261.808388
-110.192084,312,1265.148725
-135.641005,129,1266.367967
-195.407916,121,1267.669871
-215.551974,603,1274.285148
-118.040314,416,1278.579823
-207.564328,558,1284.756159
-165.040304,105,1285.862822
-163.038469,355,1289.865656
-169.132651,528,1295.635246
-167.841284,103,1296.881358
-126.214541,201,1299.048231
-129.311952,104,1300.157895
-177.217723,191,1302.305845
-156.57352,466,1308.022886
-210.87989,394,1312.151885
-166.02238,276,1314.722037
-201.953242,417,1319.186782
-197.479555,182,1320.967027
-172.575116,138,1322.419794
-210.165835,93,1323.341946
-181.409095,192,1325.379332
-155.06313,131,1326.73184
-97.929051,140,1328.200201
-169.810775,141,1329.600887
-161.268507,101,1330.665017
-222.03265,525,1335.847925
-267.509032,447,1340.423638
-138.434348,248,1342.680497
-183.262445,90,1343.62613
-172.742874,462,1348.369363
-161.08469,205,1350.386242
-167.219479,300,1353.507794
-189.913231,409,1357.486046
-205.785412,89,1358.318155
-147.627103,326,1361.357612
-164.254396,347,1364.877367
-163.118351,212,1367.175217
-208.477158,94,1368.221946
-152.012695,269,1371.082331
-143.762115,366,1375.012769
-186.613304,126,1376.289546
-212.997355,333,1379.587498
-134.074792,264,1382.092978
-201.943184,122,1383.221668
-217.28875,93,1384.139317
-204.748009,105,1385.18115
-187.084552,126,1386.648731
-194.567451,134,1387.969947
-228.712142,132,1389.285763
-197.907128,160,1390.813527
-202.886319,152,1392.169233
-203.260521,99,1393.100436
-188.253912,106,1394.093235
-164.491686,106,1395.094231
-230.312286,328,1398.095733
-206.252552,87,1398.915862
-147.376826,233,1401.452162
-185.092344,261,1404.32848
-207.868089,579,1411.057001
-145.583191,113,1412.187685
-176.300391,135,1413.541385
-166.649465,110,1414.700459
-198.993683,165,1416.495131
-164.940412,205,1418.386512
-159.917196,137,1419.685215
-179.568434,244,1422.220098
-170.145612,227,1424.643972
-200.860819,132,1425.925217
-171.58548,388,1429.725361
-208.674601,218,1432.242311
-142.147955,136,1433.694123
-221.648668,156,1435.294404
-180.661862,101,1436.346911
-202.236415,111,1437.541109
-189.287647,517,1443.319456
-129.349058,199,1445.171253
-215.531169,100,1446.089908
-179.730437,117,1447.232942
-234.807875,715,1454.964676
-270.251464,681,1462.033288
-206.035798,95,1462.961934
-157.610888,110,1464.062637
-136.735758,262,1466.710032
-121.414595,127,1468.054239
-216.709031,333,1471.778238
-272.18202,562,1477.59018
-218.006262,106,1478.676841
-179.336099,110,1479.685007
-195.82175,320,1482.745549
-289.422734,580,1488.59306
-188.316461,196,1490.393092
-141.280566,137,1491.662161
-202.772328,471,1496.311592
-197.351887,116,1497.50225
-201.977412,200,1499.693215
-217.610471,497,1505.538571
-168.030516,288,1508.671114
-302.041472,618,1515.385567
-293.370322,609,1522.124778
-233.516223,124,1523.409476
-247.098748,428,1527.604293
-211.509056,163,1529.268341
-188.876969,511,1534.643235
-168.823777,113,1535.726904
-204.274462,309,1538.938163
-235.534305,224,1541.284961
-235.773041,140,1542.572652
-112.600417,451,1546.813545
-179.10505,116,1547.932321
-215.769215,194,1549.917193
-85.585695,482,1554.673733
-247.052,85,1555.559236
-164.926276,165,1557.233493
-205.632582,264,1559.610507
-177.762429,238,1562.030517
-230.835825,237,1564.299044
-211.050103,254,1567.050581
-219.684559,88,1567.976762
-217.560897,150,1569.590085
-179.168289,129,1570.886277
-116.946453,977,1581.666964
-187.507817,132,1582.956325
-120.249894,131,1584.114034
-351.519792,330,1587.520123
-185.301313,183,1589.353463
-241.270391,166,1590.818731
-155.144208,286,1593.745438
-165.592379,120,1594.961123
-170.612281,118,1596.151014
-184.635758,407,1600.319277
-189.291081,206,1602.244098
-222.169332,660,1609.944521
-206.395051,210,1612.421191
-197.297046,230,1614.792666
-152.324745,87,1615.642803
-211.389963,108,1616.62221
-301.183949,827,1626.282318
-265.55336,125,1627.75328
-170.983676,116,1629.202991
-192.092484,353,1633.287424
-115.181851,619,1639.621447
-110.49398,177,1641.303918
-202.737609,380,1645.292843
-157.596542,148,1646.882595
-103.186706,326,1650.978917
-237.575536,94,1652.08745
-182.598008,235,1655.11566
-213.608962,337,1659.045823
-151.30448,220,1661.685227
