#{"t_start": 1716146085.0360856, "env_id": "LunarLander-v2"}
r,l,t
-80.304598,1000,574.241483
-178.274376,1000,593.928409
-161.790172,1000,613.258935
-81.271426,1000,631.883665
-80.063617,1000,652.478715
-38.877126,1000,672.605613
-130.396827,1000,691.955049
-112.879234,1000,711.966144
-167.853585,1000,730.877
-170.23321,135,733.59797
-71.836974,1000,752.81948
-103.550608,1000,770.745094
-120.14088,1000,787.681176
-203.839937,136,789.92499
-146.24085,1000,807.464052
-75.923434,1000,824.960944
-145.946891,129,827.213899
-175.145538,1000,844.34922
-152.759208,289,848.406794
-106.110826,1000,865.05419
-204.531486,115,866.620408
-139.746596,159,868.688041
-75.278027,241,872.507682
-191.666469,487,881.439537
-175.58785,400,886.667339
-213.640129,847,898.923674
-251.723352,891,913.473746
-182.257711,104,914.824215
-197.337498,126,916.485545
-205.596649,246,919.740295
-237.439438,759,929.952366
-96.606186,1000,941.862306
-211.120693,342,946.486363
-173.000289,153,948.412115
-148.547906,263,951.57321
-99.43309,113,952.986938
-232.09954,422,957.776595
-319.580171,384,961.885031
-201.843387,91,962.937699
-235.388515,888,972.549522
-184.648818,148,974.245116
-235.055332,442,979.154598
-248.599579,303,982.308382
-184.800044,112,983.573924
-148.508928,306,986.943181
-197.024508,224,989.339134
-288.967988,526,994.636197
-268.490421,906,1004.211021
-133.21939,1000,1014.591907
-167.465747,85,1015.472038
-189.850077,277,1018.509421
-125.311313,132,1020.067596
-168.438402,88,1021.058347
-230.311691,128,1022.533971
-206.951062,96,1023.700895
-248.666305,260,1027.278391
-192.728854,611,1034.202158
-199.720206,224,1037.393395
-195.319567,590,1045.834717
-233.642489,401,1051.031555
-239.999817,389,1056.02995
-195.913201,221,1059.075094
-108.216574,1000,1073.477926
-183.020325,88,1074.360301
-213.413592,742,1083.182245
-154.776048,190,1085.504048
-215.585696,558,1093.50949
-187.419143,93,1094.851756
-220.722187,117,1096.81154
-38.707509,1000,1110.5589
-148.064427,254,1113.483024
-221.419743,448,1118.452302
-124.675561,142,1119.913032
-193.13692,336,1123.787603
-97.836464,1000,1135.485302
-196.981198,289,1138.206237
-159.361254,899,1151.719507
-247.849146,419,1157.813006
-199.575734,116,1159.179711
-172.405644,397,1163.583895
-144.146077,368,1167.841513
-117.919058,167,1169.724809
-227.095145,541,1176.061234
-237.684968,757,1185.589672
-200.605269,94,1186.76563
-124.193843,178,1189.22614
-202.49022,206,1191.754054
-80.616145,552,1198.394711
-58.67743,1000,1211.214132
-167.287456,381,1216.618119
-168.432689,122,1218.090335
-152.782283,399,1223.324774
-190.337112,476,1230.319361
-185.579,220,1233.036791
-122.232482,1000,1246.416643
-184.981817,103,1247.97537
-216.304678,130,1249.673674
-149.790675,258,1252.378589
-154.548884,543,1258.720274
-167.32556,448,1263.752749
-169.760333,261,1266.400969
-162.985667,441,1271.217067
-179.827532,168,1272.988882
-152.561187,332,1276.547422
-184.700054,319,1279.723699
-199.291685,367,1283.851999
-167.294409,374,1288.242203
-207.113245,476,1293.209495
-129.33075,125,1294.605743
-205.544731,170,1296.683819
-208.897268,118,1297.973058
-194.007022,545,1304.000644
-148.920271,275,1307.488802
-203.868583,399,1311.793349
-175.546831,344,1315.071099
-232.49992,127,1316.511152
-129.334722,215,1318.696702
-238.433902,372,1322.50631
-184.099591,465,1327.379942
-244.290386,408,1331.602761
-149.025724,431,1335.71741
-193.10421,348,1339.187922
-145.478787,252,1341.690333
-135.771623,252,1344.223224
-192.737266,96,1345.201861
-157.700199,281,1348.079819
-119.796384,253,1350.582259
-224.747216,327,1354.046863
-180.692812,180,1355.607587
-183.525659,115,1356.832921
-121.812245,182,1358.587689
-156.456197,147,1359.925883
-210.17923,176,1361.556632
-275.934312,775,1369.955161
-154.709456,273,1372.511562
-240.609329,319,1376.0625
-217.773507,148,1377.472198
-174.063475,89,1378.411341
-201.955611,127,1379.675507
-170.655123,250,1382.039471
-191.88645,257,1384.502903
-136.218663,147,1386.011333
-188.310858,109,1387.220822
-175.517944,364,1390.803529
-133.201594,202,1392.637326
-139.953156,276,1395.258267
-206.677546,147,1396.50915
-247.678696,304,1399.437035
-189.640084,513,1405.119122
-152.401436,359,1409.385234
-196.609727,128,1410.785974
-189.434813,157,1412.402733
-170.475939,143,1413.831441
-229.661685,172,1415.63612
-228.664906,129,1417.020737
-232.940076,81,1417.777921
-208.257844,248,1420.122283
-210.872919,322,1423.602808
-188.344272,132,1424.894042
-212.243393,259,1427.481468
-168.83059,128,1428.732716
-159.158171,151,1430.191438
-224.271155,98,1431.216616
-134.538521,117,1432.706778
-178.671272,282,1435.61346
-124.596428,357,1439.453901
-151.347445,294,1442.669402
-110.488887,210,1444.806693
-166.215533,171,1446.434123
-195.152005,105,1447.434469
-217.828275,109,1448.63666
-210.16279,110,1450.004396
-242.405543,135,1451.589618
-203.684144,95,1452.600318
-162.633393,207,1454.589108
-191.252707,128,1455.724285
-89.671122,178,1457.549533
-55.781298,159,1459.271839
-203.218711,238,1461.848265
-225.853766,138,1463.234993
-196.193804,110,1464.344679
-241.339508,147,1465.810912
-233.031633,288,1468.972884
-213.659044,114,1470.217516
-146.747729,274,1473.127931
-265.00244,140,1474.58565
-209.962041,93,1475.593838
-207.828601,123,1476.778562
-230.083897,201,1478.856391
-233.469993,389,1482.527007
-202.284943,243,1484.911955
-125.921356,110,1486.09918
-165.750043,290,1488.933608
-280.023577,102,1489.901505
-215.04472,121,1491.031566
-218.527874,253,1493.336927
-223.797753,158,1494.913851
-264.974035,93,1495.932
-182.985147,207,1498.154683
-287.658828,183,1500.103298
-186.657877,330,1503.950163
-188.798132,164,1505.917143
-236.637824,588,1512.396801
-263.542637,91,1513.32846
-238.420601,160,1515.006528
-219.096203,349,1518.890073
-285.528011,109,1520.026264
-158.128931,222,1522.544358
-237.021788,103,1523.579501
-187.695231,162,1525.134243
-276.808205,137,1526.374928
-164.515703,308,1529.598884
-223.239974,170,1531.272674
-111.433324,265,1534.199655
-197.736237,99,1535.207818
-159.769567,344,1538.654105
-196.862593,98,1539.72534
-198.271216,152,1541.319473
-189.147258,327,1544.411445
-137.351,112,1545.432774
-209.226795,190,1547.213115
-218.861528,303,1550.27831
-242.671288,277,1552.8844
-115.329887,270,1555.715266
-195.678998,119,1556.982959
-295.894725,142,1558.236272
-198.331542,392,1562.032519
-205.19742,91,1562.931832
-282.741365,90,1563.747444
-209.456693,93,1564.755633
-155.053231,148,1566.310033
-267.543549,162,1568.029281
-211.829127,87,1569.03243
-270.995329,152,1570.567225
-475.348876,364,1574.289377
-194.865424,249,1576.946246
-115.73486,134,1578.514505
-191.566332,87,1579.507655
-177.495029,219,1582.108526
-235.135274,105,1583.092837
-243.017948,163,1584.575119
-194.319276,112,1585.693799
-215.589214,406,1589.845078
-263.857299,133,1590.998749
-205.753573,184,1592.831377
-188.058007,102,1593.944982
-187.649804,116,1595.087633
-106.659951,130,1596.415556
-134.926953,116,1597.622816
-223.241347,128,1598.933028
-150.274958,126,1600.192243
-141.877457,123,1601.380962
-254.242246,556,1607.705026
-208.012399,100,1608.828836
-262.325626,99,1609.978522
-239.214111,127,1611.395174
-182.279873,109,1612.742242
-237.661209,108,1613.85218
-191.258467,174,1615.552291
-300.110238,633,1622.42166
-214.252469,179,1624.553012
-134.881322,410,1629.673992
-174.287081,355,1633.707478
-230.484147,152,1635.222263
-213.367129,101,1636.226927
-208.193262,216,1638.496757
-207.866622,82,1639.320913
-198.658186,110,1640.37255
-167.071816,568,1646.321999
-253.411702,123,1647.671198
-180.158005,135,1649.327821
-210.326656,441,1654.989147
-249.651774,149,1656.704324
-215.003555,185,1658.891794
-243.962466,124,1660.317832
