#{"t_start": 1716146085.020084, "env_id": "LunarLander-v2"}
r,l,t
-246.423943,148,1005.693318
-255.26118,382,1009.683437
-190.396155,101,1010.674594
-202.568573,147,1012.291361
-166.15495,233,1014.762928
-166.70169,111,1015.923616
-217.721603,352,1019.891575
-149.380612,151,1021.584825
-168.032834,95,1022.706201
-276.950183,349,1027.362906
-189.032881,94,1028.40407
-171.540506,99,1029.490726
-200.539601,554,1036.273724
-162.114928,217,1039.525393
-230.056053,243,1043.146447
-223.836314,130,1044.770044
-149.438296,109,1046.246784
-277.994086,363,1050.918036
-227.972522,351,1055.382355
-61.16795,1000,1069.808064
-183.206404,104,1071.293573
-175.422203,172,1073.547934
-164.657064,195,1075.676489
-145.052763,180,1077.676753
-229.504223,194,1079.840354
-250.900326,838,1091.017109
-186.459173,174,1093.679052
-198.197161,92,1095.052274
-220.931833,117,1096.991842
-132.11567,159,1099.603506
-176.386942,103,1101.233296
-190.492495,94,1102.563761
-211.050154,418,1107.884969
-121.989573,386,1112.474294
-158.580786,247,1115.458573
-197.886243,195,1117.452623
-169.197968,109,1118.661825
-197.284195,219,1121.067131
-223.749688,285,1124.273674
-265.498088,351,1128.073725
-190.081715,129,1129.521284
-186.501607,119,1130.828209
-209.628115,338,1135.236766
-287.866873,364,1138.885396
-254.186534,298,1142.599628
-91.257512,1000,1158.273079
-250.833517,306,1161.555107
-172.072686,124,1162.988307
-233.087497,133,1164.607095
-185.104616,333,1168.480102
-141.970038,313,1171.988675
-180.523528,327,1175.828695
-193.852077,644,1183.959497
-178.126337,207,1186.552928
-127.121382,429,1192.099592
-145.19244,114,1193.428408
-262.561006,454,1198.937781
-157.779061,130,1200.406352
-172.180298,223,1202.70996
-193.219316,264,1206.015981
-191.463392,717,1216.578123
-95.865927,1000,1230.33036
-124.938571,130,1231.93913
-170.485363,367,1236.199944
-142.879044,1000,1250.170753
-181.022899,104,1251.235421
-150.304501,147,1252.762633
-159.888104,319,1256.400877
-161.392079,114,1257.850631
-104.506455,158,1259.758421
-182.698468,90,1260.73357
-182.314519,285,1263.924786
-138.425532,396,1267.962415
-117.248481,104,1269.118165
-149.327421,296,1272.341751
-223.607412,147,1273.969597
-170.943655,263,1276.735956
-189.785685,295,1279.657012
-200.91492,168,1281.450848
-128.231758,289,1284.885188
-197.798753,283,1288.15918
-162.447642,125,1289.465094
-96.142463,324,1292.813148
-167.325186,308,1296.414357
-154.719869,180,1298.426649
-243.085732,262,1301.2792
-96.036502,127,1302.668121
-191.332435,126,1304.146157
-250.353854,405,1309.121425
-233.751349,114,1310.259583
-217.937789,119,1311.495291
-72.415468,170,1313.125024
-157.143343,112,1314.170015
-131.780485,399,1318.363997
-220.986657,321,1321.702188
-155.255397,604,1327.986177
-203.412335,142,1329.35735
-181.405167,205,1331.543254
-257.279605,134,1332.722941
-208.083777,97,1333.612094
-104.170989,156,1335.193823
-188.427703,271,1337.981836
-232.303685,245,1340.563159
-240.713859,311,1343.437114
-212.383667,340,1346.968652
-210.517213,333,1350.271213
-199.440189,277,1353.143238
-189.206522,184,1354.864983
-192.409385,158,1356.496229
-177.815276,114,1357.612557
-195.453296,164,1359.20528
-124.203385,233,1361.326611
-234.907728,420,1365.738039
-106.928536,218,1368.003408
-202.605356,333,1371.47289
-238.893562,161,1373.172143
-208.432114,100,1374.297847
-234.223601,127,1375.712449
-135.4841,214,1377.804751
-134.829105,168,1379.491485
-181.341867,151,1380.961717
-134.916081,137,1382.25102
-144.139319,140,1383.55073
-212.432614,406,1387.770923
-168.398436,270,1390.408958
-130.300257,249,1392.701856
-170.386579,213,1394.689304
-250.645658,241,1396.849209
-275.938308,131,1398.108738
-201.260794,89,1398.962867
-234.337171,443,1403.784586
-169.172187,162,1405.681216
-226.133215,344,1409.744286
-367.408977,637,1416.420219
-68.914895,150,1417.860429
-217.497266,233,1420.04877
-179.386296,187,1421.999566
-161.572493,101,1423.184739
-133.233484,120,1424.360442
-187.331715,430,1428.636695
-201.37567,418,1433.156333
-131.305127,228,1435.491446
-230.364508,373,1439.510413
-233.897911,85,1440.36056
-349.707603,391,1444.601655
-186.200337,78,1445.322801
-117.698908,120,1446.485123
-196.223545,486,1451.936189
-208.183098,150,1453.420437
-205.883476,267,1455.895309
-210.940795,273,1458.776778
-177.83844,96,1459.864003
-197.957972,184,1461.791753
-213.47219,179,1463.587541
-127.260204,139,1465.019769
-212.33221,433,1469.698922
-230.625674,114,1470.863621
-211.774271,361,1474.696158
-245.778101,381,1478.57233
-216.372816,189,1480.372641
-186.092644,172,1481.991417
-146.135991,215,1484.080323
-219.740459,151,1485.665079
-213.596157,230,1488.022738
-229.592786,113,1489.062123
-234.568615,162,1490.55511
-225.46098,373,1494.067565
-251.042212,75,1494.77483
-181.951343,102,1495.898487
-230.486952,231,1498.450733
-189.179092,213,1500.705922
-227.416039,170,1502.597775
-198.21003,136,1504.302218
-169.072927,411,1508.914247
-230.903348,531,1514.630129
-119.381233,114,1515.902641
-210.576552,435,1520.654908
-162.207564,105,1521.856247
-138.613664,168,1523.646018
-172.55765,136,1524.95122
-243.702366,130,1526.129403
-184.79816,103,1527.191109
-205.32258,117,1528.439919
-278.976649,90,1529.332855
-218.828521,130,1530.58806
-252.797473,316,1534.042136
-179.005943,357,1537.538449
-228.04924,116,1538.846653
-248.470461,261,1541.5655
-183.678578,89,1542.40063
-180.57544,168,1544.006382
-221.037382,103,1544.970054
-183.88404,126,1546.104356
-260.356782,196,1547.986323
-204.174061,230,1550.337826
-279.370542,557,1555.909288
-145.631448,243,1558.212758
-122.582565,203,1560.068248
-185.358988,157,1561.662956
-274.615019,150,1563.152851
-213.096936,139,1564.520097
-276.824815,244,1567.157654
-231.501661,110,1568.292816
-223.35656,221,1570.634743
-170.072749,113,1571.739412
-237.475188,121,1572.930648
-258.881116,154,1574.613925
-209.249455,570,1581.110834
-134.932264,106,1582.287664
-148.56529,239,1584.46861
-244.91148,267,1587.219223
-326.543948,229,1589.528529
-199.759314,155,1590.898244
-332.219366,746,1598.553457
-171.795507,198,1600.546816
-197.991419,320,1603.708359
-126.879244,268,1606.96694
-190.767957,103,1608.1777
-205.970914,126,1609.632946
-265.780989,330,1613.430176
-207.032337,201,1615.416261
-349.227547,685,1622.842734
-241.92588,256,1626.054776
-224.720154,228,1628.776412
-230.055058,180,1630.955067
-209.211878,175,1633.005378
-276.202211,97,1633.960076
-219.041658,206,1636.027388
-183.057324,328,1639.458943
-242.861989,84,1640.217003
-302.191004,320,1643.380248
-243.565553,167,1645.253335
-227.176903,100,1646.345508
-211.789737,141,1647.938752
-202.534842,145,1649.743876
-191.600539,220,1652.528428
-304.178506,490,1658.478647
-166.357337,171,1660.483851
