#{"t_start": 1716146085.0270865, "env_id": "LunarLander-v2"}
r,l,t
-205.350764,539,1007.724757
-205.462115,392,1011.647769
-227.827303,336,1015.238012
-137.266014,1000,1027.200881
-255.431471,272,1030.29382
-170.165611,155,1032.03579
-199.778823,734,1042.364333
-190.457963,130,1044.022069
-213.73255,604,1051.950323
-200.817283,113,1053.241435
-181.250942,109,1054.637224
-250.901245,386,1059.953729
-194.204606,375,1065.335473
-134.185591,150,1067.476838
-213.228376,362,1072.876338
-178.499419,372,1077.07466
-151.15763,1000,1089.628141
-135.232888,94,1091.021107
-249.761401,455,1098.209688
-179.438241,300,1102.794281
-223.274402,290,1106.507113
-240.24099,362,1110.945568
-166.174517,107,1112.108336
-206.055452,152,1114.014827
-245.555291,352,1117.854182
-279.775695,399,1122.379887
-164.718005,91,1123.284539
-190.793095,124,1124.63921
-261.231631,381,1128.780333
-155.926926,308,1132.503079
-259.116483,249,1135.663324
-142.180674,321,1138.786871
-219.634937,333,1143.025177
-167.407117,179,1145.90696
-179.824874,453,1153.651301
-168.162672,103,1155.1547
-175.78623,279,1158.762146
-189.681867,89,1159.775313
-173.212344,155,1161.319569
-253.318681,579,1168.105542
-79.490101,153,1169.82932
-212.406782,507,1175.694183
-122.425157,297,1179.17223
-164.446675,128,1180.811866
-157.115372,455,1186.80763
-197.036043,786,1196.550369
-207.549985,94,1197.726046
-213.567361,423,1202.383904
-99.801628,1000,1216.415083
-170.295425,175,1218.671613
-180.573558,99,1220.060189
-145.160583,243,1223.121231
-124.101461,242,1226.568288
-159.136887,207,1229.646764
-171.216811,211,1232.445207
-138.535181,109,1233.693919
-111.519809,1000,1247.322268
-196.646148,416,1252.189058
-107.071559,166,1253.918661
-159.727735,122,1255.318224
-160.616344,373,1259.917448
-159.847307,104,1261.094464
-150.227504,144,1262.667515
-167.160734,87,1263.591726
-153.23951,303,1266.711243
-204.876455,355,1270.61097
-168.837338,321,1274.089613
-190.296064,91,1274.945734
-139.69398,200,1277.13161
-167.543288,272,1279.799214
-82.715337,239,1282.482245
-145.056148,186,1284.697765
-179.412123,97,1285.726304
-177.490383,105,1286.926476
-111.360532,390,1291.235343
-164.595974,177,1293.028171
-232.519203,840,1302.484869
-166.699001,192,1304.762245
-152.417756,289,1308.366803
-136.1222,146,1309.931536
-184.917586,458,1314.373546
-156.406824,323,1317.808922
-145.210102,345,1321.34614
-140.943711,600,1327.623979
-123.057465,103,1328.602758
-221.287765,277,1331.532252
-167.684693,458,1335.990977
-225.551369,414,1340.195106
-204.401447,608,1346.171499
-154.693196,127,1347.475705
-198.54476,108,1348.608913
-207.526648,409,1352.71367
-206.001354,343,1356.061538
-199.471412,102,1357.114465
-170.465855,138,1358.436666
-203.496962,131,1359.62483
-216.13604,87,1360.402959
-205.442704,555,1366.152095
-197.376231,320,1369.767139
-119.493584,128,1370.931828
-155.03386,105,1371.885468
-266.717578,654,1378.800896
-226.746599,114,1379.935563
-188.135686,169,1381.523391
-147.850424,455,1385.942821
-160.120941,166,1387.75592
-121.840232,201,1389.742844
-170.422585,234,1391.90221
-208.005996,127,1393.061926
-209.643228,96,1393.947216
-253.922371,132,1395.220762
-197.794177,152,1396.555151
-208.315391,330,1399.775076
-230.188994,181,1401.746217
-217.574601,435,1406.745366
-103.779436,176,1408.812003
-170.474077,101,1409.974322
-167.778339,94,1411.000001
-147.621681,641,1417.568417
-148.838208,222,1419.593704
-144.465557,244,1422.131584
-127.861538,291,1425.199594
-170.233156,146,1426.691335
-100.945485,181,1428.466657
-200.153716,88,1429.272785
-257.918256,619,1435.944502
-249.713631,352,1439.74095
-240.583861,362,1443.824543
-236.537142,113,1444.775182
-275.842288,517,1450.24042
-215.624957,220,1452.68932
-215.410904,151,1454.159537
-223.795688,92,1455.01419
-190.905748,556,1460.773618
-132.531648,343,1464.271162
-185.636677,540,1470.060481
-235.307704,294,1473.182931
-242.106818,104,1474.228595
-226.476007,114,1475.452307
-232.657048,375,1479.246956
-254.982704,790,1487.030807
-197.865113,283,1489.690459
-127.235945,146,1491.077565
-236.608176,95,1491.920214
-218.709412,215,1493.944088
-210.057389,127,1495.216398
-227.851906,519,1500.898456
-204.599102,318,1504.675269
-191.909864,111,1505.924142
-183.690804,128,1507.319426
-218.412773,335,1510.98809
-186.997139,181,1512.9919
-283.273436,517,1518.630536
-120.810205,292,1521.788146
-250.651075,178,1523.709019
-206.702647,157,1525.184243
-171.83653,244,1527.597289
-217.059881,116,1528.802707
-217.838123,333,1532.145812
-179.820367,139,1533.745568
-151.238598,176,1535.507372
-210.074328,539,1541.127301
-192.131966,225,1543.210266
-231.641205,200,1545.133077
-204.900452,154,1546.505482
-164.243328,203,1548.510421
-217.591878,106,1549.616132
-240.807252,182,1551.37151
-206.39788,158,1552.878397
-169.385576,396,1557.02847
-279.643816,119,1558.06124
-191.699497,115,1559.108426
-138.074996,241,1561.426916
-198.592392,92,1562.410571
-120.214546,170,1564.026493
-191.976319,140,1565.50489
-235.479355,186,1567.501666
-201.431455,360,1571.228323
-134.624862,291,1574.243863
-212.732676,105,1575.380028
-234.148037,86,1576.265098
-168.36093,199,1578.581012
-252.402726,319,1582.281661
-268.326061,109,1583.294376
-197.102961,176,1584.956693
-148.506134,102,1585.949003
-249.593107,85,1586.807154
-143.386906,141,1588.342327
-253.579756,97,1589.269444
-223.58627,141,1590.543195
-205.212321,259,1593.087398
-201.73687,255,1595.723921
-239.322669,97,1596.719988
-232.762137,101,1597.769327
-227.908417,195,1599.716154
-225.90891,452,1604.376982
-253.583109,83,1605.345427
-323.981332,715,1613.680643
-127.7826,119,1614.881176
-234.430778,117,1616.001622
-159.830075,232,1618.273586
-253.947599,205,1620.529467
-187.559805,381,1625.26065
-240.148955,603,1632.560804
-148.572341,308,1635.68434
-82.996702,139,1637.093048
-153.147912,240,1639.584445
-116.30271,302,1642.487605
-193.745647,106,1643.549264
-177.664523,168,1645.454868
-146.519067,215,1647.843734
-153.180045,140,1649.584354
-132.598561,1000,1661.84776
-210.645888,98,1662.986451
