#{"t_start": 1716142918.6599174, "env_id": "LunarLander-v2"}
r,l,t
-162.259301,99,0.950963
-511.305137,114,1.203013
-592.461398,86,1.429604
-390.182543,90,1.67566
-248.512899,136,2.012732
-126.298986,77,2.185753
-176.43453,98,2.43378
-548.082505,97,2.679846
-250.014591,72,2.866877
-228.821985,59,3.023913
-208.598366,104,3.287449
-242.332672,113,3.547998
-165.46815,78,3.750032
-218.91574,72,3.937057
-332.771454,111,4.213129
-152.740527,127,4.507104
-148.658015,68,4.660665
-118.706669,108,4.947704
-120.775291,66,5.127248
-205.046398,78,5.326803
-319.062391,76,5.517344
-404.986602,61,5.660373
-193.452437,64,19.930058
-215.375709,73,20.099159
-174.87606,138,20.446691
47.148833,140,20.809266
-186.867714,89,21.036809
-438.584307,99,21.284362
-330.245555,79,21.456879
-385.372668,87,21.675944
-112.292258,130,22.015009
-305.955883,94,22.240041
-102.313393,80,22.436076
-526.944629,95,22.671141
-76.846724,74,22.857658
-95.359562,69,23.047204
-244.869685,85,23.274749
-63.665803,70,23.471717
-383.901545,115,23.73726
-159.71353,115,24.030329
-465.141978,107,24.276861
-120.08537,101,24.504431
-377.099532,99,24.710467
-221.573667,122,38.272549
-69.187214,77,38.455084
-463.019204,90,38.656638
-526.830349,114,38.904171
-261.522197,115,39.173223
-242.687929,127,39.481761
-357.162737,83,39.683302
-71.828323,79,39.885875
-278.014106,92,40.109427
-225.555898,96,40.370976
-96.398519,60,40.523021
-165.473033,64,40.703066
-98.350785,104,41.037675
-98.354674,105,41.386751
-129.751442,65,41.553782
-370.125841,101,41.89687
-131.350807,74,42.119419
-90.017849,71,42.337455
-352.346052,111,42.659533
-403.302542,116,42.970603
-183.660167,106,43.312681
-255.968743,132,43.757307
-134.221375,77,60.345437
-239.438014,104,60.642491
-393.610933,111,60.937609
-312.564722,110,61.248683
-139.955517,70,61.44272
-85.312038,122,61.810798
-90.97677,96,62.107579
-20.058205,106,62.452276
-218.147625,129,62.913851
-369.539917,84,63.198906
-179.909363,109,63.569483
-50.60082,76,63.806509
-201.082228,98,64.145082
-169.125662,82,64.381104
-125.433535,84,64.619642
-124.46594,127,64.953683
-122.118948,82,65.170221
-246.166151,101,65.429774
-217.534669,128,65.773833
-272.289123,89,66.026384
-112.552269,93,66.276947
-65.943161,75,80.362397
-215.812032,119,80.681469
-366.991271,119,81.056022
-72.790382,108,81.367569
9.150873,79,81.595541
-29.069335,112,81.934599
-56.411352,95,82.235661
-111.880327,99,82.491691
-162.126853,87,82.697227
-106.544024,115,82.977768
-142.322499,64,83.128786
-148.95981,85,83.34233
-199.639508,148,83.759916
-161.971759,123,84.119597
-116.614576,132,84.475164
-111.061071,74,84.690718
-114.7073,112,85.00627
-56.899724,103,85.300264
-171.11681,135,85.623334
-151.908599,94,99.704664
-108.93123,128,100.022216
-44.669591,106,100.286258
-143.030681,101,100.534797
-59.110393,97,100.790849
-93.206895,118,101.132546
-10.108924,89,101.391094
-63.643377,97,101.706143
-25.138133,112,102.115731
-34.254637,76,102.341603
-75.041381,105,102.678653
-134.629095,117,103.050208
-86.405288,90,103.383746
-57.730223,79,103.663795
-80.479848,90,103.980251
-28.199572,75,104.204787
-110.828373,95,104.463325
-80.894394,117,104.790394
-14.267999,142,105.159976
-111.785642,72,105.391021
0.29467,114,105.735617
-73.20176,80,121.50171
-144.08562,82,121.777799
-56.012886,121,122.178383
-120.651276,127,122.595452
-84.708084,113,122.962074
-28.128689,99,123.284216
14.344013,94,123.579274
-44.909441,79,123.837306
-15.892979,105,124.201904
-78.855125,93,124.499456
-51.726017,125,124.907027
-43.365775,111,125.273611
36.845735,92,125.578673
-85.134518,91,125.872228
-56.431759,104,126.244837
-3.553188,109,126.599898
-52.650411,113,126.953957
-146.401082,112,127.265013
-89.345044,78,127.458037
-42.138463,87,127.702591
-17.262279,100,142.452873
-73.388397,131,142.883445
12.810215,98,143.229521
-4.811927,87,143.484644
-24.879242,87,143.7937
-45.044687,80,144.074772
-175.395846,105,144.423328
-126.29148,108,144.788945
-84.859456,133,145.250055
-78.227568,99,145.579943
-69.783935,109,145.995017
-105.312196,133,146.522112
0.603513,1000,164.298138
-6.585976,160,164.857198
-54.315314,139,165.504134
-139.560534,151,166.373788
-115.309781,110,167.109297
-99.939478,129,167.960896
-21.624006,112,168.532478
-50.702207,120,169.064091
4.373996,90,169.505152
-78.987441,124,170.168789
8.170501,168,171.222462
11.244166,141,171.923667
-95.750289,127,172.479831
13.413205,90,172.890403
-12.676832,151,173.506994
-70.065349,195,186.544438
-64.991377,76,187.017512
-42.588574,162,188.124687
18.259063,175,189.489089
5.758494,132,190.140912
-8.912481,120,190.817013
-52.629517,103,191.470598
-54.350868,1000,198.665293
40.701849,91,199.340947
-110.985494,109,212.048642
40.72286,187,213.197447
28.648828,141,213.727076
-30.017345,156,214.301167
-76.422205,168,215.238567
55.178957,164,216.347776
-5.175991,102,217.283407
13.203642,226,219.406221
-14.053843,1000,236.622512
20.959873,1000,247.901474
-7.173606,109,248.78877
77.148843,1000,274.950131
-23.390588,229,276.848236
91.252455,1000,285.994416
-49.475795,108,286.998566
103.252245,1000,308.116892
135.312552,1000,318.155116
46.809365,128,319.244828
-61.431403,151,320.583052
106.543711,1000,342.273291
18.209649,361,345.657067
-13.718675,187,347.546358
32.363062,179,349.022244
-55.211549,148,350.271204
-11.05422,229,352.233343
-4.600078,154,353.422021
-66.914761,115,366.555874
-90.324247,283,369.025827
83.945018,1000,378.866841
-30.074057,166,380.474566
-67.062935,195,382.288389
106.431804,1000,403.710891
-47.048038,175,405.006822
116.92102,1000,414.346475
-35.183681,157,415.576294
154.973161,1000,436.489225
102.263679,1000,445.320202
221.620795,350,460.77037
248.114479,558,465.47625
110.300491,1000,475.510056
