#{"t_start": 1716142918.666917, "env_id": "LunarLander-v2"}
r,l,t
125.504891,1000,350.569739
75.572944,1000,371.367479
-34.854456,158,372.901672
32.984196,1000,382.754067
163.240144,1000,404.082185
93.862583,1000,413.377758
-20.101617,174,414.697519
-60.62929,207,428.61343
7.705834,232,430.435224
139.4011,1000,439.131644
41.846013,159,440.404346
150.570105,1000,462.084557
-37.052032,140,463.229751
162.970972,364,466.286367
120.454753,1000,476.323686
-51.646977,180,489.913016
140.015365,430,493.597646
-27.272208,171,495.047852
-91.346445,280,497.920305
-58.282667,218,499.715631
-42.310442,140,501.00898
-11.831877,99,501.846452
-123.010642,299,504.144695
-19.530209,163,505.413435
148.624292,1000,525.694373
44.448744,243,527.367194
35.551258,129,528.409853
147.614922,1000,548.852369
-14.256137,160,550.201341
137.430718,1000,558.541392
177.528458,1000,578.623535
243.529075,419,582.078512
139.22911,1000,590.068036
145.396607,1000,610.295008
119.326258,1000,618.752379
201.587048,404,622.172653
118.613157,1000,641.569982
-26.500516,181,642.961733
165.522955,283,645.206544
148.366704,1000,664.959615
222.388778,374,668.2782
-33.545296,209,670.313561
214.366548,323,672.61802
125.906206,1000,692.144902
249.764267,594,696.538126
139.902802,1000,704.278938
129.1591,1000,724.096482
-39.997715,177,725.554097
156.591348,381,728.152957
121.259847,1000,748.062288
277.711269,726,753.795833
110.284243,1000,761.615376
113.410227,1000,781.803993
202.900821,295,783.782364
229.978348,331,786.061669
207.248406,370,788.985807
162.698658,1000,807.902151
225.436692,457,811.223228
183.752744,240,813.096165
261.420331,336,815.591716
2.980685,128,816.273008
255.622159,305,829.979892
282.896951,366,832.147793
279.300297,329,834.42174
251.029354,307,836.895107
105.027773,1000,855.50131
111.567345,1000,862.783352
-135.636714,274,864.734092
280.398457,339,866.815579
187.514992,237,880.169916
109.214107,1000,886.963482
301.409417,278,888.44187
199.405997,332,890.398754
143.858615,1000,908.807354
244.701458,270,910.650701
207.301943,339,912.730547
253.44457,242,914.339522
249.560544,419,916.960583
254.678073,297,930.492592
270.620834,797,935.988972
243.996368,501,939.085546
-17.870564,142,940.017972
264.326952,480,954.830428
291.596381,328,956.655326
181.417936,243,958.372259
198.663147,220,960.037492
303.648155,278,961.958248
278.625879,267,963.479054
254.682049,265,965.139813
302.511546,281,966.615777
261.355416,437,981.551989
-1.921835,197,982.699451
278.495096,287,984.382752
67.777875,1000,991.069777
191.222606,274,992.646584
195.404805,389,1006.578524
174.828624,278,1008.316091
233.939533,384,1010.989081
225.786883,379,1014.040024
257.576221,445,1017.50832
-51.217746,144,1018.37995
245.514308,348,1032.524943
147.738501,298,1034.323231
178.922192,227,1035.827336
115.537667,1000,1042.13417
14.515143,289,1055.789455
188.388399,259,1057.522224
269.393899,222,1058.911814
203.60174,398,1061.744466
240.128018,195,1062.93115
241.93738,287,1064.271578
285.500397,248,1065.695296
201.577458,266,1067.168678
268.632671,281,1080.628925
229.453008,218,1081.792103
292.751243,178,1082.89377
301.557433,304,1084.896136
230.741602,335,1086.916942
108.778218,1000,1104.572244
257.355482,291,1106.27402
208.075868,357,1108.620884
214.028289,359,1111.029735
246.797716,207,1112.208902
186.747931,245,1113.496586
276.219647,272,1115.111849
155.182411,1000,1133.316185
255.948584,200,1134.479825
144.278128,1000,1152.274577
139.010737,1000,1158.112919
235.290837,518,1160.73231
244.52028,235,1161.966146
196.212964,359,1175.674218
228.411691,520,1178.88592
288.244321,226,1180.287318
254.975893,361,1182.245322
272.717711,237,1183.438007
-138.565055,244,1184.717896
214.840005,392,1198.460915
267.942114,228,1199.791264
199.96864,252,1201.261475
273.2519,300,1203.086767
166.619004,1000,1209.1002
36.347217,148,1209.905328
303.87373,315,1223.573068
289.073453,230,1224.802243
-9.587713,246,1226.206933
310.523013,241,1227.598629
211.710646,237,1229.023869
285.169817,252,1230.346364
166.368295,592,1234.234163
37.912674,131,1246.794948
233.534272,225,1248.051687
138.298514,515,1251.172988
126.842313,1000,1257.373223
225.807898,375,1271.480608
299.536586,249,1273.226906
229.355744,241,1274.929804
299.690311,228,1276.586669
240.404844,242,1278.028427
210.284996,213,1279.26289
220.871959,217,1280.423069
128.150145,1000,1298.484827
148.777294,1000,1304.417161
243.192021,309,1306.270622
251.312709,330,1320.198625
277.532833,277,1321.678856
281.245174,212,1322.90607
116.099231,1000,1329.928296
210.654437,237,1331.199485
265.714474,239,1332.398712
107.296551,1000,1349.861459
281.005398,223,1351.138979
252.753544,210,1352.156126
266.164891,225,1353.465993
232.341692,234,1354.733706
112.309101,1000,1372.982509
244.591326,841,1378.372006
294.053426,232,1379.750758
107.610475,1000,1397.345955
254.648608,569,1400.221013
282.918139,301,1401.555209
254.492861,218,1402.624015
216.814065,393,1416.854981
192.158931,250,1418.264849
9.884407,325,1420.247147
218.219918,216,1421.532353
274.103687,215,1422.838034
302.731852,224,1424.00719
-25.09433,94,1424.452248
217.608625,230,1425.668413
279.873277,206,1438.602518
266.635913,227,1439.968217
211.200222,465,1443.031156
227.190638,217,1444.327878
44.054951,125,1444.946008
259.647642,262,1446.30569
272.14542,224,1447.372517
225.360324,319,1448.80772
229.420977,299,1462.429768
247.35995,225,1463.783039
242.349216,251,1465.29728
231.929934,802,1470.38113
220.050807,313,1472.375539
186.723639,215,1473.738339
256.139357,473,1488.635245
242.742039,432,1491.177736
278.911967,679,1495.101277
284.550141,216,1496.320439
122.902233,1000,1514.349576
-1.921655,212,1515.857531
210.510331,223,1517.540059
279.364221,149,1518.383145
295.181933,199,1519.422119
3.950032,186,1520.441662
29.288743,117,1521.118233
264.906645,192,1522.209909
255.787135,332,1536.073408
214.891538,410,1538.247314
252.547566,229,1539.539576
266.297397,210,1540.672749
215.982554,227,1542.234528
222.766037,225,1543.727736
273.95044,288,1545.167971
-50.271374,166,1546.105615
135.177207,1000,1563.200642
257.01823,210,1564.346821
277.978628,240,1565.458981
1.519995,173,1566.208082
