#{"t_start": 1716142918.6579182, "env_id": "LunarLander-v2"}
r,l,t
257.272004,231,967.042371
254.657291,477,982.198366
-1.396528,110,982.798473
-3.875207,156,983.766172
61.457523,90,984.243727
218.456839,265,986.065357
218.370741,483,989.200223
279.488141,269,991.01326
1.027296,218,992.261985
231.793142,457,1006.603524
241.442575,314,1008.576622
-25.303588,124,1009.382745
289.852593,292,1011.661196
285.416178,225,1013.312544
242.136452,229,1015.390149
285.909063,260,1017.280282
198.026197,454,1032.042866
236.452984,214,1033.312098
110.324977,1000,1039.211387
296.285912,260,1041.161446
258.278106,235,1042.876778
253.789206,253,1056.228012
265.140973,271,1058.049344
238.995123,319,1060.265488
223.291825,448,1063.091665
270.38859,325,1064.621702
-16.89939,196,1065.825015
244.513445,233,1067.109675
212.737589,615,1082.419197
156.52014,1000,1088.514686
195.567855,310,1090.096935
205.113321,260,1103.623595
179.178011,378,1105.910469
132.131505,1000,1112.325918
284.568142,344,1114.188686
90.839108,1000,1132.443527
192.23387,279,1134.01526
220.022145,304,1135.81551
10.966191,127,1136.543625
268.67424,311,1138.401443
240.366582,246,1139.887196
25.984757,142,1152.633129
269.858042,247,1154.155118
253.873778,307,1156.020336
312.941189,217,1157.242306
316.240028,166,1158.092408
276.761246,255,1159.310089
153.008018,1000,1176.472329
282.519927,216,1177.749072
272.618558,259,1179.586039
293.062328,270,1181.062154
255.804947,278,1182.581377
251.784501,313,1184.148101
279.830938,249,1185.411529
18.827087,102,1185.847611
243.441675,295,1199.256515
24.261366,210,1200.46486
223.878406,240,1201.960104
-10.766444,187,1203.066766
76.126646,1000,1209.076197
220.049047,263,1210.592421
252.675113,210,1223.619071
242.592355,375,1225.734377
37.575011,129,1226.375458
243.909319,354,1228.508291
243.304391,232,1229.822225
184.527269,253,1231.316675
-3.177414,81,1231.807758
186.693604,363,1234.215639
224.893523,327,1247.878642
256.169907,229,1249.147447
231.692679,263,1250.838757
-5.98624,104,1251.424525
285.262912,260,1252.81836
181.943511,244,1254.325572
291.511337,252,1256.016898
247.013264,289,1257.904315
-18.959983,196,1270.978531
276.463303,216,1272.275401
1.113967,130,1273.308413
217.14409,939,1279.422915
269.890578,209,1280.52658
200.396406,237,1281.839324
148.484176,1000,1300.061577
264.075827,239,1301.53928
222.545163,312,1303.149503
-22.990894,123,1303.969607
261.256309,276,1305.672456
267.871304,288,1307.399526
179.823021,262,1320.822713
188.27222,285,1322.370479
258.667927,230,1323.803694
278.479888,259,1325.609851
245.632994,460,1328.957628
-30.994947,221,1330.452365
252.245335,318,1332.020914
-33.780616,156,1344.637069
5.798914,148,1345.43819
275.889808,167,1346.401938
246.800289,199,1347.4846
247.054345,246,1348.875312
178.867032,363,1351.033472
194.157119,628,1354.423165
231.593252,208,1355.495338
202.222483,259,1368.730524
265.737397,195,1370.094745
267.303812,226,1371.651033
20.711436,152,1372.798965
27.70511,126,1373.753808
-41.891594,278,1375.617115
22.723988,173,1376.702155
99.148117,1000,1394.246977
92.971054,1000,1399.847455
281.00364,217,1400.810089
204.134853,223,1401.812241
293.279269,162,1402.612506
299.125583,197,1415.555787
232.734612,490,1418.480395
310.857185,203,1419.642555
294.360912,250,1421.270304
175.229892,210,1422.502984
-149.267401,435,1424.806785
248.665898,216,1425.915951
266.274441,236,1439.109592
323.16924,157,1440.033731
301.812892,171,1441.055709
305.213677,235,1442.714604
203.173389,235,1444.165833
-120.257533,303,1445.649093
32.702843,143,1446.460232
220.161147,213,1447.482033
286.476534,246,1448.556687
2.578368,130,1449.191284
234.794019,228,1462.455767
243.365727,244,1463.922062
255.172401,252,1465.446813
131.688691,1000,1471.752871
307.208075,185,1472.933217
230.783286,254,1474.594023
9.157317,134,1487.223467
281.873622,194,1488.550728
282.355609,609,1492.236473
272.667205,220,1493.523687
188.353744,269,1494.975762
261.832345,224,1496.214926
240.33389,263,1497.82727
256.684474,357,1511.734567
299.148113,209,1513.027359
174.923003,323,1515.288052
264.922139,193,1516.748106
27.437496,111,1517.567058
269.840124,210,1518.738699
252.410269,290,1520.256122
7.074323,132,1521.038721
299.992489,235,1522.36594
254.210195,242,1535.668842
1.640716,124,1536.457973
-5.454821,86,1536.907105
223.434227,238,1538.121286
99.096552,1000,1544.170821
186.231846,201,1545.159971
-31.139084,163,1546.085614
273.133203,347,1559.586975
8.570028,139,1560.415044
231.174363,229,1561.618029
225.027286,287,1563.182642
255.764716,274,1564.618353
-12.133324,139,1565.257442
18.829818,123,1565.82852
286.178894,245,1566.95369
251.655591,301,1568.608939
