#{"t_start": 1716142918.635382, "env_id": "LunarLander-v2"}
r,l,t
-66.483756,115,121.722812
-56.788995,156,122.236924
-17.378443,124,122.641989
-89.521467,96,122.955102
-76.630339,121,123.340751
-38.82871,132,123.766832
6.69721,126,124.19244
-17.590284,80,124.450472
-108.903164,121,124.850043
-55.789068,131,125.278149
-52.035452,128,125.706721
-104.064755,101,126.054304
-26.870406,129,126.485415
-16.614778,82,126.745948
-96.382112,82,126.995492
46.784541,97,127.268548
-73.403878,78,127.465066
-146.967126,109,127.773659
-92.471171,114,142.578433
28.519131,118,142.963995
-46.487589,134,143.391665
-36.80456,115,143.797238
47.278891,104,144.155309
-44.529251,106,144.505385
-41.666846,120,144.907999
-90.533609,151,145.446102
-68.670057,163,146.028553
-19.683431,151,146.639333
-39.951384,139,147.202475
-85.868393,70,147.52103
-43.077897,146,148.234298
-44.341004,90,148.672377
-43.82735,98,149.228054
-107.515722,103,149.738849
-162.214699,110,150.185912
-14.205148,137,163.863616
39.242899,91,164.342211
-45.286519,102,164.679492
-65.298179,128,165.216124
-64.452145,97,165.703219
9.771184,1000,171.399511
-128.398505,143,172.091316
-92.716012,154,172.76742
-97.031734,129,173.2865
-13.302871,110,173.771572
11.021336,1000,192.072289
27.432816,1000,199.37548
-43.213911,104,212.052176
-109.698456,205,213.278491
-9.051881,126,213.749608
-79.714884,147,214.284698
-11.658452,184,215.310103
33.246831,173,216.497822
0.283779,133,217.716511
-98.029915,137,219.043701
-98.129092,142,220.197527
-80.519303,164,220.973204
-58.233522,98,221.440278
-124.570151,119,221.825333
-53.676393,144,222.357468
16.965718,178,223.128638
-48.715692,131,236.24047
-1.324104,112,236.878597
-46.648167,128,237.774262
-9.740236,171,239.534389
16.662364,159,241.623374
-11.867648,130,243.414223
-150.982197,119,245.013015
-10.040057,161,247.128371
-22.894157,149,248.467752
-31.110516,123,249.435477
23.746558,1000,275.72245
22.955325,112,276.590229
-5.043789,108,277.25935
50.207928,1000,286.654121
-9.888696,192,288.246382
-32.87712,145,289.508675
94.471306,1000,311.197254
20.50572,163,312.85311
10.309031,1000,322.15435
61.767887,158,335.650842
-81.537346,199,337.653358
142.773364,1000,347.471384
-42.480876,128,348.572526
-15.910241,205,350.254232
-34.804114,170,351.813865
-76.473183,169,353.029978
117.464146,1000,374.288908
-145.16044,180,375.913337
85.51776,1000,398.26051
-9.863749,207,399.989724
-18.867158,142,401.327926
4.174156,155,402.674832
84.803871,1000,411.865205
-32.703018,123,413.024629
156.294542,1000,433.760554
-18.53985,225,435.608124
-14.578267,159,436.911317
157.548408,1000,445.811805
44.583697,128,459.088841
7.707531,123,460.301809
100.53235,1000,469.564889
188.369391,262,472.274589
60.755092,168,474.049398
45.576932,240,476.14418
-9.192049,172,477.451895
97.304793,1000,498.638043
178.765855,392,502.067015
129.243821,1000,522.1158
-31.707488,266,524.382152
-47.169551,228,526.079504
84.82902,1000,534.523547
138.543553,1000,554.508238
61.744206,1000,562.668217
215.077631,320,577.320864
147.731057,1000,585.678689
-12.029729,132,586.623017
-30.669132,149,587.66072
168.261092,271,589.889548
185.892499,1000,610.144011
81.7313,1000,618.551848
-63.166387,212,620.299139
180.016101,300,634.834251
-76.90028,190,636.153795
-65.072975,133,637.039418
151.579148,1000,644.745016
165.315621,309,647.401136
170.46158,1000,667.179293
152.880071,1000,675.12594
90.564167,1000,694.713895
106.943617,1000,702.253628
-19.680224,198,703.927885
-16.450773,303,717.862974
121.118723,1000,726.107215
102.411413,1000,733.62588
4.42515,254,747.673255
55.846538,1000,756.022337
2.234963,194,757.597582
154.283995,440,760.591248
98.182822,1000,780.769056
235.653751,423,783.723874
254.008109,864,802.04052
249.73457,281,804.051542
262.501265,303,806.021881
277.036606,389,808.791595
188.056061,432,811.998527
172.423616,304,814.436918
13.53442,196,815.730762
255.723406,343,829.621367
269.804388,323,831.490624
243.533492,302,833.399622
191.582574,314,835.861991
281.483056,365,838.549098
135.628132,1000,857.113746
108.972345,1000,864.507576
178.168116,290,866.280521
-25.666062,209,867.535228
250.077556,831,885.228236
82.580729,1000,891.044896
228.758186,298,904.93949
212.964913,271,906.79847
76.819741,1000,913.203647
198.184077,377,915.527642
97.824921,1000,933.889422
31.275324,190,935.235548
241.191844,236,936.641999
-35.871926,172,937.577644
268.675739,273,939.4699
279.841247,325,941.527735
32.738884,103,942.169315
240.093078,242,955.369028
125.422345,1000,962.207833
137.520521,1000,980.297244
283.491561,245,981.765552
188.022186,318,983.663122
106.605483,1000,990.210924
217.533928,189,991.384358
260.10079,254,1004.602726
39.772102,122,1005.250839
24.871268,120,1005.979465
-33.397173,169,1006.908118
244.953208,299,1008.838693
212.12423,328,1011.197645
-53.576721,178,1012.600517
252.346696,254,1014.733069
281.699437,246,1016.735723
292.510738,422,1031.279295
235.669162,277,1033.013054
-29.04306,110,1033.65317
-9.507873,132,1034.515296
256.191311,277,1036.228612
218.422809,486,1038.910879
121.353127,1000,1057.635282
288.493515,264,1059.362885
207.795674,264,1061.27394
281.663502,266,1062.911178
249.331027,248,1064.065083
264.529202,288,1065.664316
253.109243,309,1067.378756
146.105226,1000,1085.29674
271.222051,265,1086.851964
281.767717,250,1088.271173
297.004818,196,1089.252322
136.818635,513,1104.269722
200.733651,301,1105.989009
278.374656,256,1107.615757
298.174689,246,1109.310023
242.822514,295,1111.258298
247.323954,300,1112.918528
287.22636,277,1114.45927
224.075347,270,1128.017399
124.60975,1000,1134.234325
173.356147,494,1137.200749
253.717474,203,1138.32847
126.897538,1000,1156.277897
268.592281,271,1157.745898
312.687183,213,1158.755038
-18.989356,91,1159.224606
163.547238,309,1160.870866
227.366709,342,1162.62028
236.750221,301,1176.10331
229.625126,288,1177.793609
226.700463,235,1179.463053
230.446558,365,1181.484245
208.36308,575,1184.469367
231.527947,525,1198.917005
-23.456566,237,1200.296868
125.77183,1000,1206.039921
283.666416,195,1207.318632
218.892026,310,1209.361779
225.472276,236,1222.530371
301.042728,303,1224.255689
236.444583,291,1225.895932
134.968621,340,1227.82221
218.984729,247,1229.272433
234.633152,282,1230.827532
215.849886,288,1232.716932
275.708336,296,1246.46795
246.799598,275,1247.976695
261.360757,242,1249.316493
193.944178,253,1250.970799
298.280291,223,1252.173311
153.478359,1000,1258.483443
240.318162,283,1272.051403
37.597769,174,1273.368967
275.410349,313,1275.599421
-26.900324,162,1276.745719
276.991671,248,1278.19098
36.337631,101,1278.746839
265.234177,311,1280.504115
287.461383,449,1283.142819
197.122604,559,1298.630885
292.291351,199,1299.861583
290.64018,243,1301.35129
-3.220931,104,1301.902366
291.814286,259,1303.272549
247.694276,275,1305.089401
194.116999,274,1306.708711
-0.074294,100,1307.332041
-108.444803,329,1321.085786
226.723347,209,1322.226485
216.83896,237,1323.702717
116.942171,1000,1330.681929
284.853596,206,1331.670727
94.847016,112,1332.222706
208.472079,556,1347.087573
13.587212,181,1348.031208
257.366109,236,1349.488424
287.943888,332,1351.391046
222.923267,182,1352.259168
287.255854,245,1353.71757
201.158488,259,1355.085301
231.954103,256,1368.245991
247.081066,288,1370.14179
224.945964,165,1371.290976
209.604068,237,1373.053557
270.841845,292,1374.995053
133.783882,1000,1392.868822
-25.800159,151,1393.694926
105.542622,1000,1399.307833
245.450571,322,1400.825623
218.350706,231,1401.865285
261.139222,529,1416.730991
294.021247,222,1418.003846
3.247656,256,1419.402557
26.436957,105,1420.16517
221.96629,220,1421.501373
291.70508,251,1423.016597
243.81599,274,1424.383769
-15.861516,199,1425.419415
214.582004,244,1426.704104
275.774169,223,1439.886734
274.507428,211,1441.155756
294.751433,279,1443.109692
-18.323825,177,1444.181371
23.598467,120,1444.787013
153.829449,276,1446.216713
233.481107,273,1447.545573
284.443521,419,1449.520884
7.609216,195,1462.596817
132.100574,1000,1468.833376
234.464967,284,1470.594691
107.489442,1000,1488.827295
195.405459,272,1490.405074
-34.952062,232,1491.856864
214.394959,240,1493.277663
258.171583,198,1494.318769
163.075006,1000,1512.015172
256.628973,352,1514.340599
245.10369,225,1515.937576
-24.577719,105,1516.745131
245.236825,238,1518.310656
188.889026,290,1519.825702
210.909057,237,1521.172274
241.929581,267,1522.655018
224.284975,239,1536.017432
259.709869,267,1537.40021
237.653076,225,1538.637448
230.491587,290,1540.253208
218.691733,297,1542.17606
221.4046,282,1543.996312
104.481075,1000,1561.019147
254.67619,227,1562.246711
295.737305,254,1563.656741
264.156182,330,1565.249466
302.393758,239,1566.33713
282.780944,304,1567.867348
