#{"t_start": 1716142918.644397, "env_id": "LunarLander-v2"}
r,l,t
-267.054923,83,0.93148
-142.389456,121,1.197533
-202.008492,85,1.418127
-222.632401,59,1.572162
-399.906257,76,1.777701
-148.648281,99,2.021254
-522.62631,88,2.224273
-87.696657,76,2.4133
-78.33929,68,2.591851
-113.681754,61,2.743367
-134.674485,71,2.932395
-290.457305,73,3.122946
-375.942456,102,3.369972
-47.944241,104,3.612028
-363.861687,80,3.827062
-217.848233,75,4.017612
46.691667,103,4.27909
-306.531955,65,4.432607
-355.038047,62,4.558625
-373.283155,107,4.830699
-88.590245,120,5.149769
-318.288359,79,5.352325
-526.904623,102,5.608381
-209.708209,69,5.757895
-281.46371,90,20.091677
-204.920794,71,20.26319
-105.843316,75,20.459213
-35.483045,68,20.63276
2.247706,101,20.906296
-95.06702,116,21.192376
-144.58321,123,21.470399
-143.335941,107,21.746467
-219.453924,116,22.04353
-30.303211,114,22.312085
-308.02044,87,22.530635
-469.817689,84,22.738664
-419.962116,115,23.044724
-324.75722,107,23.324271
-130.363566,102,23.590272
-356.267322,105,23.831291
-335.069992,63,24.007336
-143.937367,64,24.15736
-629.923071,104,24.392889
-461.611592,114,24.647475
-296.930942,166,38.29707
-250.953371,71,38.465599
-261.097647,111,38.713671
-97.933027,114,38.967693
-123.397777,128,39.271747
-238.361965,124,39.564794
-90.081733,97,39.813335
-148.152698,107,40.074442
-354.052636,114,40.375982
-104.583903,78,40.583548
-78.958575,104,40.888625
-206.482982,129,41.319757
-266.367301,67,41.511789
-194.577409,117,41.891391
-205.240357,70,42.103939
-152.512258,59,42.283464
-120.288227,123,42.65005
-93.275755,89,42.861073
-288.757677,133,43.290202
-414.373008,104,43.641303
-368.168878,75,43.88886
-52.213905,105,60.552494
-4.430297,130,60.8916
-104.673619,105,61.177676
-122.861471,65,61.370722
-71.186848,107,61.688801
-97.239923,104,62.013341
-27.233003,107,62.346275
-142.964726,72,62.585825
-290.949708,88,62.913366
-103.937928,107,63.273946
-179.159948,98,63.605004
-185.570812,84,63.866539
-39.810526,104,64.235606
-174.461698,110,64.535651
-59.787714,84,64.772181
-223.611832,82,64.978203
-223.38077,83,65.200742
-81.986907,121,65.51229
-93.16579,81,65.730841
-197.410904,90,65.986392
-157.320253,127,66.324467
-210.676799,148,80.614481
-45.632686,83,80.849011
-31.60196,107,81.185066
-251.611278,128,81.539108
-60.38257,77,81.770088
-60.285884,97,82.076157
-132.617853,92,82.359698
-77.394027,106,82.610235
-171.715428,81,82.797263
-35.433157,86,83.018287
-58.103584,75,83.196816
-97.026547,82,83.407849
-95.856717,68,83.605409
-88.812323,73,83.800439
-64.648341,99,84.104111
-40.718143,74,84.28866
-95.618895,91,84.554724
-126.906081,104,84.835744
-232.045272,147,85.271788
-169.055927,99,85.495808
-134.09109,75,85.697368
-63.560042,133,99.860219
-97.428036,74,100.053757
-17.661232,74,100.243272
-170.266661,94,100.470807
-78.510889,105,100.736855
-90.767004,87,100.989392
