#{"t_start": 1716142918.646395, "env_id": "LunarLander-v2"}
r,l,t
-1.471777,87,145.079533
-33.235835,90,145.400087
-65.831986,152,145.938028
-170.14875,116,146.382116
-34.100697,94,146.774342
-158.944649,106,147.211462
-97.840613,157,147.95521
-110.427286,103,148.447315
-36.377993,140,149.220041
-96.22783,109,149.75584
-156.146428,112,150.2079
-95.350582,138,163.890111
-90.980668,137,164.523765
-118.97906,114,164.933565
21.286618,108,165.434653
-134.675921,113,166.049254
-57.235765,98,166.666291
-14.473446,1000,172.163816
-76.261091,118,172.671888
-0.487636,164,173.347001
-30.135541,163,186.169914
-7.220511,123,186.892013
-32.972034,86,187.470603
-53.247669,171,188.711875
-47.471523,147,189.714673
-2.612904,164,190.573
-88.14182,82,191.055571
16.286746,176,192.160295
-61.030423,139,192.957913
-81.64088,135,193.958074
53.247706,1000,213.203965
-128.485208,124,213.681039
-97.894454,192,214.402199
39.848094,1000,221.413755
-115.739187,131,221.844828
-26.70568,128,222.315948
-10.181704,154,222.962598
-11.468365,139,236.075428
27.199647,1000,247.074847
-122.373346,129,248.237693
42.273933,1000,274.167014
-57.457926,184,276.057974
-56.598063,119,276.882268
-31.018885,195,278.096984
98.732741,1000,287.777796
-100.516604,170,289.174118
39.593943,1000,310.811171
-43.207099,158,312.444522
102.876858,1000,321.828284
116.708765,1000,343.634487
-23.721579,179,345.278022
98.832045,1000,366.141366
139.771309,1000,375.276053
61.658309,162,376.878498
-46.039426,215,379.26941
45.650171,1000,400.928356
216.006542,625,406.168527
157.10865,1000,415.348283
34.411946,1000,436.277731
30.108292,129,437.291869
34.02645,183,438.741583
184.517438,568,443.921046
227.489234,578,461.563496
160.291984,1000,470.872053
171.728224,365,474.567962
-14.570333,182,476.173184
175.162203,1000,497.130639
220.28561,865,504.386746
176.643621,427,519.885731
113.764528,1000,527.795278
-60.511683,262,529.957971
104.643882,1000,550.437412
154.884096,1000,558.75945
25.87386,234,560.421173
-47.696172,257,562.580684
24.474127,1000,582.946697
-3.211644,96,583.675308
156.082275,1000,591.82091
-6.320431,234,593.733498
256.189502,286,607.953167
-63.541659,179,609.397898
-59.489644,159,610.6771
19.707165,143,611.701237
187.840252,1000,620.33213
143.187837,1000,639.946309
165.014848,284,642.175125
179.670373,1000,650.365586
182.222913,1000,670.585627
28.149375,140,671.577815
-17.056437,195,672.879582
196.04553,1000,692.445485
159.30188,1000,699.811737
238.017268,422,703.22577
179.868,341,705.788762
173.024016,319,719.977418
169.561061,1000,727.931454
182.444726,1000,747.823775
206.249596,521,751.690363
185.656983,691,757.828624
-44.268978,260,759.537064
177.701622,314,761.864461
193.012294,983,781.89703
119.283708,1000,789.122852
200.254577,326,803.445935
250.077096,381,805.928334
-56.717368,222,807.56812
-14.49946,246,809.236575
241.661111,796,815.332677
-185.730531,316,828.998483
-9.852336,244,830.430473
205.641606,336,832.486366
250.371122,257,834.260242
285.334751,278,836.581079
211.42978,279,838.507085
161.2587,351,840.615988
245.582224,801,858.004012
254.977198,387,860.815941
167.533573,1000,867.728245
-15.457082,255,881.262614
255.131218,528,885.132713
226.4375,493,888.007326
204.426513,809,904.865968
294.682167,269,906.717435
292.725654,236,908.167272
133.272682,1000,914.654509
185.524241,298,916.529545
258.197257,305,930.140797
223.038551,320,932.141896
211.76121,243,933.974923
284.051084,394,936.546478
268.167062,355,938.701508
-48.859721,261,940.449045
239.659236,267,942.112302
168.469715,299,955.624564
192.07497,268,957.25246
-4.726835,193,958.708819
214.115891,253,960.63361
246.409277,418,963.181967
-59.154428,176,964.224175
283.373593,230,965.684157
251.694999,258,967.07589
247.410889,363,981.514999
307.397862,364,983.71611
232.170848,324,985.759372
-25.985216,171,986.898039
-63.982249,216,988.264022
232.444898,273,990.153913
245.63523,269,991.769406
130.768949,1000,1009.506778
192.703519,264,1011.606196
276.383876,396,1014.805082
190.690104,267,1016.928254
251.127922,232,1018.337967
294.674026,256,1031.896366
171.690904,334,1033.910197
265.147261,328,1036.032883
-38.887404,198,1036.983625
235.590597,535,1040.432643
181.232057,670,1056.764603
32.474111,178,1057.972354
240.498642,369,1060.548059
290.622352,245,1062.104037
235.096577,281,1063.59025
-89.03716,468,1066.160082
272.201813,229,1067.429264
-49.619095,207,1080.503412
138.12198,1000,1086.589903
-6.066357,154,1087.459534
282.230885,260,1088.841264
283.862909,296,1090.382497
236.163592,271,1104.064674
315.522996,228,1105.315386
235.836759,274,1107.067666
239.927526,444,1110.165634
202.730371,263,1111.718839
-8.207807,187,1112.752487
133.233084,1000,1130.747427
194.29108,305,1132.701092
243.223861,308,1134.464348
98.561478,1000,1152.259101
98.496706,1000,1158.107932
212.125999,324,1159.676658
252.368298,285,1161.222401
220.633331,258,1162.523756
216.144087,340,1176.213811
232.800936,256,1177.711087
192.867279,223,1179.293507
255.471272,336,1181.186186
248.02284,276,1182.709415
221.535183,312,1184.258157
266.757753,278,1185.626072
276.265594,189,1186.556224
267.098979,295,1200.077841
309.536447,226,1201.411021
182.99137,297,1203.2088
173.887396,423,1205.468823
213.828424,240,1206.975074
-13.036249,264,1208.741782
200.449851,300,1210.519433
9.302046,78,1222.764909
273.372658,298,1224.463207
-10.090061,242,1225.853917
217.258237,232,1227.060066
220.6703,262,1228.693841
237.504273,428,1231.139576
227.881709,357,1233.525064
284.959455,256,1246.849486
226.633137,265,1248.327233
122.454002,1000,1254.201575
210.698289,298,1256.19706
215.586606,197,1257.535259
125.772692,1000,1276.14911
262.574072,216,1277.569366
229.928087,325,1279.394439
271.628637,279,1280.862664
274.406911,160,1281.76033
282.334674,209,1283.080806
34.970609,207,1296.135499
153.565733,461,1299.212475
211.031968,334,1301.292272
282.609954,455,1303.848602
185.102406,249,1305.430438
158.402891,364,1307.532559
227.327762,346,1321.438347
39.971274,94,1321.930445
276.59225,234,1323.342641
241.680392,292,1325.292815
99.35295,1000,1331.826305
279.808457,268,1345.030144
-234.669454,245,1346.417461
191.72174,378,1348.473267
20.202356,86,1349.000344
291.928071,270,1350.641852
296.426916,263,1351.980617
204.351949,352,1353.97862
147.861513,1000,1371.837575
159.779308,1000,1378.447057
139.982267,1000,1396.034782
237.970752,287,1397.710518
216.591224,299,1399.24382
266.349233,178,1400.122513
251.400845,221,1401.121665
216.597656,294,1402.498665
200.935291,237,1415.662828
-13.819589,185,1416.865003
164.969592,1000,1422.815041
168.443461,1000,1440.055252
127.703484,1000,1446.011675
273.067541,272,1447.342521
171.184981,576,1462.10822
144.595208,501,1465.150291
282.840178,456,1467.977732
128.459637,1000,1474.40952
258.332711,566,1489.735454
-7.654484,302,1491.605824
216.587399,251,1493.097629
-44.02778,232,1494.363271
225.445262,258,1495.774892
281.786207,340,1497.864305
-10.995129,101,1498.430879
256.889834,291,1511.992157
243.969461,294,1513.921537
263.429917,181,1515.165065
-176.581968,302,1517.436558
270.697867,314,1519.192107
121.799263,1000,1536.799063
251.691824,263,1538.13081
202.694552,228,1539.425587
187.043762,639,1543.486226
16.970357,111,1544.075812
277.611993,319,1545.752577
244.94074,221,1558.574687
254.709361,282,1560.121511
284.049491,216,1561.291678
299.592408,183,1562.303208
238.988907,246,1563.658731
216.138567,308,1565.141943
244.02126,253,1566.297116
169.722151,399,1568.37692
